M,cuBLAS,cusparse_2_4,cusparse_2_6,cusparse_2_8,cusparse_2_10
64,3987.801,4881.795,4483.778,3732.453,3588.059
128,6329.032,8364.384,7492.018,6602.031,6361.499
256,8691.289,10727.806,9820.724,8812.743,8733.804
512,8701.429,10987.291,9880.871,9261.321,9031.932
