M,cuBLAS,cusparse_2_4,cusparse_2_6,cusparse_2_8,cusparse_2_10
64,1560.558,2875.245,1678.346,909.306,
128,2279.108,4273.944,2538.854,1751.407,890.504
256,2262.196,3814.479,2511.168,1270.049,
512,1319.667,3737.703,1540.251,,
