M,cuBLAS,cusparse_2_4,cusparse_2_6,cusparse_2_8,cusparse_2_10
64,5856.023,5755.446,5187.826,5013.247,4792.489
128,8734.251,9235.848,8683.350,8395.809,8356.991
256,11541.252,12989.517,12134.807,11751.017,11094.956
512,11046.455,12901.925,11766.571,11316.591,11033.490
