M,cuBLAS,cusparse_2_4,cusparse_2_6,cusparse_2_8,cusparse_2_10
64,9779.742,10268.602,8399.451,8533.121,8429.891
128,13748.874,13779.990,13177.622,13382.568,13233.079
256,18814.296,21218.519,19068.895,19868.936,19430.463
512,19725.660,20534.055,19562.763,19289.065,19069.273
