M,cuBLAS,cusparse_2_4,cusparse_2_6,cusparse_2_8,cusparse_2_10
64,3870.474,4456.455,3819.659,3598.583,3805.913
128,6344.807,7618.849,6690.940,6165.445,6078.411
256,8195.435,9818.974,8574.780,8274.453,8130.636
512,7831.945,9807.373,8844.276,8365.694,8019.734
