0,1,2,3,4,5,6,7,8
0.0,0.0,0.0,0.0,0.0,0.3501094091903721,0.37725118483412323,0.37725118483412323,0.37725118483412323
0.0,0.0,0.0,0.0,0.0,0.0,0.36813778256189456,0.3799126637554585,0.3799126637554585
0.0,0.0,0.0,0.0,0.0,0.2693877551020408,0.29534883720930233,0.29534883720930233,0.29534883720930233
0.0,0.0,0.0,0.0,0.0,0.27344992050874406,0.3095558546433378,0.36208530805687206,0.36208530805687206
0.0,0.0,0.0,0.0,0.0,0.28075709779179814,0.3185840707964602,0.35639810426540286,0.35639810426540286
0.0,0.0,0.0,0.0,0.0,0.2389705882352941,0.2560777957860616,0.36018957345971564,0.36018957345971564
0.0,0.0,0.0,0.0,0.0,0.29038112522686027,0.3249001331557923,0.38252427184466015,0.38252427184466015
0.0,0.0,0.0,0.0,0.272189349112426,0.3566739606126915,0.38235294117647056,0.38235294117647056,0.38235294117647056
0.0,0.0,0.0,0.0,0.28621291448516584,0.3433667781493868,0.38133068520357505,0.38133068520357505,0.38133068520357505
0.0,0.0,0.0,0.0,0.0,0.327372764786795,0.390521327014218,0.390521327014218,0.390521327014218
0.0,0.0,0.0,0.0,0.0,0.2793296089385474,0.30013642564802184,0.34879032258064513,0.34879032258064513
0.0,0.0,0.0,0.0,0.0,0.0,0.30668414154652685,0.37725118483412323,0.37725118483412323
0.0,0.0,0.0,0.0,0.0,0.2674199623352166,0.29774436090225564,0.3791469194312796,0.3791469194312796
0.0,0.0,0.0,0.0,0.0,0.20567375886524825,0.24619640387275243,0.3412322274881517,0.3412322274881517
0.0,0.0,0.0,0.0,0.0,0.32440476190476186,0.34891676168757124,0.3726461843409316,0.3726461843409316
0.0,0.0,0.0,0.0,0.0,0.23062381852551986,0.2822252374491181,0.32943925233644866,0.32943925233644866
0.0,0.0,0.0,0.0,0.28571428571428575,0.37209302325581395,0.4027916251246261,0.4027916251246261,0.4027916251246261
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.37450980392156863,0.37450980392156863
0.0,0.0,0.0,0.0,0.0,0.3045267489711934,0.3045267489711934,0.37156398104265403,0.37156398104265403
0.0,0.0,0.0,0.0,0.0,0.0,0.3541430192962543,0.37739463601532575,0.37739463601532575
0.0,0.0,0.0,0.0,0.0,0.3178082191780822,0.3823899371069182,0.39082751744765704,0.39082751744765704
0.0,0.0,0.0,0.0,0.0,0.2679738562091503,0.3667425968109339,0.3667425968109339,0.3667425968109339
0.0,0.0,0.0,0.0,0.0,0.30152143845089907,0.36890951276102096,0.36890951276102096,0.36890951276102096
0.0,0.0,0.0,0.0,0.2626970227670753,0.2626970227670753,0.36055143160127245,0.36055143160127245,0.36055143160127245
