dataset,seed,mse,aug_mse,delta_mse,p_wilcoxon,should_proceed,features_perturbed
WineQuality_sample_1063,985772,0.02047446537498424,0.020308252143946187,-0.8118074293706905,0.0009765625,True,"[10, 7, 1]"
WineQuality_sample_1063,305711,0.02436226099965696,0.022946222259122833,-5.812427428447907,0.001953125,True,"[10, 7]"
WineQuality_sample_1063,435829,0.01850314468201478,0.019066351353203767,3.043842983816844,0.0009765625,True,"[7, 1]"
WineQuality_sample_1063,117952,0.022101452942922654,0.022138504902591782,0.16764490445409133,0.0009765625,True,"[7, 1, 4, 0, 5]"
WineQuality_sample_1063,963395,0.021984004089597057,0.021718191502648015,-1.2091181654884517,0.0009765625,True,"[4, 0, 3, 2, 5]"
WineQuality_sample_1063,152315,0.019802119754070955,0.01932981519996212,-2.385121188915837,0.0009765625,True,"[10, 7]"
WineQuality_sample_1063,882371,0.021233684836163207,0.021563909040569356,1.5551902882336375,0.0009765625,True,"[10, 7, 1, 4]"
WineQuality_sample_1063,359783,0.02306716342049564,0.024246802453505727,5.113931919179774,0.0009765625,True,"[10, 7, 1, 4]"
WineQuality_sample_1063,304137,0.020040633191381597,0.020388189661130086,1.734258925002202,0.0009765625,True,"[4, 0, 5]"
WineQuality_sample_1063,122579,0.016364823832778017,0.016386096504116293,0.12999022510506764,0.0009765625,True,"[10, 7]"
WineQuality_sample_1063,610581,0.01945361672176298,0.020108091810721204,3.3642848952917617,0.0048828125,True,[7]
WineQuality_sample_1063,448242,0.019756175045501655,0.02076162943487321,5.089317072033588,0.0009765625,True,"[10, 7]"
WineQuality_sample_1063,374564,0.01898820856237769,0.018625903308570488,-1.9080538989078475,0.0009765625,True,"[7, 4]"
WineQuality_sample_1063,735831,0.01835575631670164,0.018054525471888197,-1.6410701886435417,0.0009765625,True,"[10, 7, 1, 4, 5]"
WineQuality_sample_1063,736326,0.024113417806708438,0.0236702398692305,-1.8378893487037944,0.0009765625,True,"[7, 1, 4, 0]"
