Seed,alpha,BH_FDR,BH_Power,BH_Boundary_Error,DominoP_FDR,DominoP_Power,DominoP_Boundary_Error,Dual_FDR,Dual_Power,Dual_Boundary_Error,SL_FDR,SL_Power,SL_Boundary_Error,DominoE_FDR,DominoE_Power,DominoE_Boundary_Error,Domino2_FDR,Domino2_Power,Domino2_Boundary_Error,Domino3_FDR,Domino3_Power,Domino3_Boundary_Error,Domino4_FDR,Domino4_Power,Domino4_Boundary_Error,Domino5_FDR,Domino5_Power,Domino5_Boundary_Error,Domino2E_FDR,Domino2E_Power,Domino2E_Boundary_Error,Domino3E_FDR,Domino3E_Power,Domino3E_Boundary_Error,Domino4E_FDR,Domino4E_Power,Domino4E_Boundary_Error,Domino5E_FDR,Domino5E_Power,Domino5E_Boundary_Error,Simes_FDR,Simes_Power,Simes_Boundary_Error,Cauchy_FDR,Cauchy_Power,Cauchy_Boundary_Error,AverageP_FDR,AverageP_Power,AverageP_Boundary_Error
6,0.1,0.9019189765458422,0.9724137931034482,1,0.9948849104859335,0.8942528735632184,0,0.9948849104859335,0.8942528735632184,0,0.9782608695652174,0.9310344827586207,0,0.9947780678851175,0.8758620689655172,0,0.9781021897810219,0.9241379310344827,0,0.9782608695652174,0.9310344827586207,0,0.9783653846153846,0.9356321839080459,0,0.9783653846153846,0.9356321839080459,0,0.9948453608247423,0.8873563218390804,0,0.9948717948717949,0.8919540229885058,0,0.9948849104859335,0.8942528735632184,0,0.9949109414758269,0.8988505747126436,0,0.9802955665024631,0.9149425287356322,1,0.9827160493827161,0.9149425287356322,0,1.0,0.0,0
7,0.1,0.896774193548387,0.9586206896551724,0,0.9948051948051948,0.8804597701149425,0,0.9948051948051948,0.8804597701149425,0,0.9778869778869779,0.9149425287356322,0,0.9946949602122016,0.8620689655172413,0,0.9778869778869779,0.9149425287356322,0,0.9778869778869779,0.9149425287356322,0,0.9754901960784313,0.9149425287356322,0,0.9754901960784313,0.9149425287356322,0,0.994750656167979,0.871264367816092,0,0.9947780678851175,0.8758620689655172,0,0.9947916666666666,0.8781609195402299,0,0.9948186528497409,0.8827586206896552,0,0.9799498746867168,0.8988505747126436,0,0.9798994974874372,0.896551724137931,1,1.0,0.0,0
8,0.1,0.9164835164835164,0.9586206896551724,1,0.9973821989528796,0.8758620689655172,0,0.9973821989528796,0.8758620689655172,0,0.9852216748768473,0.9195402298850575,0,0.9973190348525469,0.8551724137931035,0,0.9873737373737373,0.8988505747126436,1,0.987468671679198,0.9057471264367816,0,0.9875,0.9080459770114943,0,0.9875621890547264,0.9126436781609195,0,0.9973262032085561,0.8574712643678161,0,0.9973684210526316,0.871264367816092,0,0.9973821989528796,0.8758620689655172,0,0.9973958333333334,0.8804597701149425,0,0.9923857868020305,0.8988505747126436,0,0.9923857868020305,0.8988505747126436,0,1.0,0.0,0
9,0.1,0.9304932735426009,0.9540229885057471,1,0.9973333333333333,0.8597701149425288,0,0.9973333333333333,0.8597701149425288,0,0.9949622166246851,0.9080459770114943,0,0.997289972899729,0.8459770114942529,0,0.9949622166246851,0.9080459770114943,0,0.9949622166246851,0.9080459770114943,0,0.992462311557789,0.9080459770114943,0,0.9924812030075187,0.9103448275862069,0,0.9973333333333333,0.8597701149425288,0,0.9973404255319149,0.8620689655172413,0,0.9973544973544973,0.8666666666666667,0,0.9973614775725593,0.8689655172413793,0,0.9949109414758269,0.8988505747126436,1,0.9974489795918368,0.8988505747126436,0,1.0,0.0,0
10,0.1,0.9247787610619469,0.960919540229885,1,0.9973684210526316,0.871264367816092,0,0.9973684210526316,0.871264367816092,0,0.9876847290640394,0.9218390804597701,0,0.997289972899729,0.8459770114942529,0,0.9923857868020305,0.8988505747126436,0,0.98989898989899,0.9011494252873563,0,0.9899244332493703,0.903448275862069,0,0.9899497487437185,0.9057471264367816,0,0.9973045822102425,0.8505747126436781,0,0.9973190348525469,0.8551724137931035,0,0.9973474801061007,0.864367816091954,0,0.9973821989528796,0.8758620689655172,0,0.9923857868020305,0.8988505747126436,0,0.9923857868020305,0.8988505747126436,0,1.0,0.0,0
11,0.1,0.9454545454545454,0.9563218390804598,1,0.9947643979057592,0.8735632183908046,0,0.9947643979057592,0.8735632183908046,0,0.9949748743718593,0.9103448275862069,0,0.9973333333333333,0.8597701149425288,0,0.9949874686716792,0.9126436781609195,0,0.9949874686716792,0.9126436781609195,0,0.9900249376558603,0.9126436781609195,0,0.9900497512437811,0.9149425287356322,0,0.994750656167979,0.871264367816092,0,0.9947780678851175,0.8758620689655172,0,0.9948051948051948,0.8804597701149425,0,0.9948186528497409,0.8827586206896552,0,0.9949748743718593,0.9103448275862069,0,0.9949748743718593,0.9103448275862069,0,1.0,0.0,0
12,0.1,0.9287305122494433,0.9586206896551724,0,0.9973333333333333,0.8597701149425288,0,0.9973333333333333,0.8597701149425288,0,0.9923857868020305,0.8988505747126436,0,0.9972451790633609,0.832183908045977,0,0.9923857868020305,0.8988505747126436,0,0.9898734177215189,0.8988505747126436,0,0.9899244332493703,0.903448275862069,0,0.987468671679198,0.9057471264367816,0,0.997275204359673,0.8413793103448276,0,0.9972826086956522,0.8436781609195402,0,0.9973045822102425,0.8505747126436781,0,0.9973404255319149,0.8620689655172413,0,0.9923273657289002,0.8919540229885058,1,0.9948586118251928,0.8896551724137931,0,1.0,0.0,0
13,0.1,0.922566371681416,0.9586206896551724,1,0.9948051948051948,0.8804597701149425,0,0.9948051948051948,0.8804597701149425,0,0.9828009828009828,0.9195402298850575,0,0.9946524064171123,0.8551724137931035,0,0.9849246231155779,0.9011494252873563,0,0.9849246231155779,0.9011494252873563,0,0.9850374064837906,0.9080459770114943,0,0.9850746268656716,0.9103448275862069,0,0.9947229551451188,0.8666666666666667,0,0.9947916666666666,0.8781609195402299,0,0.9948186528497409,0.8827586206896552,0,0.9948320413436692,0.8850574712643678,0,0.9873737373737373,0.8988505747126436,1,0.9873737373737373,0.8988505747126436,1,1.0,0.0,0
14,0.1,0.976303317535545,0.9471264367816092,0,1.0,0.8114942528735632,0,1.0,0.8114942528735632,0,0.9973958333333334,0.8804597701149425,0,1.0,0.8022988505747126,0,0.9973753280839895,0.8735632183908046,0,0.9973890339425587,0.8781609195402299,0,0.9973958333333334,0.8804597701149425,0,0.9973958333333334,0.8804597701149425,0,1.0,0.8068965517241379,0,1.0,0.8114942528735632,0,1.0,0.8183908045977012,0,1.0,0.8229885057471265,0,0.9973544973544973,0.8666666666666667,0,0.9973544973544973,0.8666666666666667,0,1.0,0.0,0
15,0.1,0.9476082004555808,0.9563218390804598,0,0.9973474801061007,0.864367816091954,0,0.9973474801061007,0.864367816091954,0,0.9899244332493703,0.903448275862069,0,1.0,0.8413793103448276,0,0.9923664122137404,0.896551724137931,1,0.98989898989899,0.9011494252873563,0,0.9899244332493703,0.903448275862069,0,0.9899244332493703,0.903448275862069,0,1.0,0.8528735632183908,0,0.9973474801061007,0.864367816091954,0,0.9973614775725593,0.8689655172413793,0,0.9973753280839895,0.8735632183908046,0,0.9974358974358974,0.8942528735632184,0,0.9974358974358974,0.8942528735632184,0,1.0,0.0,0
16,0.1,0.9409090909090909,0.9517241379310345,1,0.9946380697050938,0.8528735632183908,0,0.9946380697050938,0.8528735632183908,0,0.9828431372549019,0.9218390804597701,0,0.9972677595628415,0.8390804597701149,0,0.9898477157360406,0.896551724137931,0,0.9873417721518988,0.896551724137931,0,0.9874055415617129,0.9011494252873563,0,0.9849246231155779,0.9011494252873563,0,0.9946091644204852,0.8482758620689655,0,0.9946380697050938,0.8528735632183908,0,0.9946666666666667,0.8574712643678161,0,0.9946949602122016,0.8620689655172413,0,0.9897172236503856,0.8850574712643678,1,0.9922680412371134,0.8850574712643678,1,1.0,0.0,0
17,0.1,0.9318181818181819,0.9425287356321839,1,1.0,0.8275862068965517,0,1.0,0.8275862068965517,0,0.9922480620155039,0.8827586206896552,0,1.0,0.8068965517241379,0,0.9921875,0.8758620689655172,1,0.9922480620155039,0.8827586206896552,0,0.987146529562982,0.8827586206896552,0,0.9872122762148338,0.8873563218390804,0,1.0,0.8160919540229885,0,1.0,0.8275862068965517,0,1.0,0.832183908045977,0,1.0,0.8344827586206897,0,1.0,0.8735632183908046,0,1.0,0.8735632183908046,0,1.0,0.0,0
18,0.1,0.92,0.9517241379310345,0,0.9946808510638298,0.8597701149425288,0,0.9946808510638298,0.8597701149425288,0,0.980246913580247,0.9126436781609195,0,0.9945205479452055,0.8344827586206897,0,0.9847715736040609,0.8919540229885058,0,0.982367758186398,0.896551724137931,0,0.9824561403508771,0.9011494252873563,0,0.9825436408977556,0.9057471264367816,0,0.9945504087193461,0.8390804597701149,0,0.9946091644204852,0.8482758620689655,0,0.9946808510638298,0.8597701149425288,0,0.9946949602122016,0.8620689655172413,0,0.9872773536895675,0.8919540229885058,0,0.9872773536895675,0.8919540229885058,0,1.0,0.0,0
19,0.1,0.9452054794520548,0.9517241379310345,1,1.0,0.825287356321839,0,1.0,0.825287356321839,0,0.9949238578680203,0.9011494252873563,0,1.0,0.8045977011494253,0,1.0,0.8942528735632184,0,0.9948979591836735,0.896551724137931,0,0.9949238578680203,0.9011494252873563,0,0.9949238578680203,0.9011494252873563,0,1.0,0.8160919540229885,0,1.0,0.825287356321839,0,1.0,0.8298850574712644,0,1.0,0.8367816091954023,0,1.0,0.8781609195402299,0,1.0,0.8781609195402299,0,1.0,0.0,0
20,0.1,0.9513888888888888,0.9448275862068966,1,0.9972527472527473,0.8344827586206897,0,0.9972527472527473,0.8344827586206897,0,0.9948849104859335,0.8942528735632184,0,1.0,0.8091954022988506,0,0.9948186528497409,0.8827586206896552,0,0.9948849104859335,0.8942528735632184,0,0.9948849104859335,0.8942528735632184,0,0.9923469387755102,0.8942528735632184,0,1.0,0.8229885057471265,0,0.9972375690607734,0.8298850574712644,0,0.9972527472527473,0.8344827586206897,0,0.9972677595628415,0.8390804597701149,0,0.9973753280839895,0.8735632183908046,0,0.9973684210526316,0.871264367816092,0,1.0,0.0,0
21,0.1,0.9234135667396062,0.9701149425287356,1,0.9973474801061007,0.864367816091954,0,0.9973474801061007,0.864367816091954,0,0.9852579852579852,0.9218390804597701,0,0.9972972972972973,0.8482758620689655,0,0.9873096446700508,0.8942528735632184,0,0.9874055415617129,0.9011494252873563,0,0.987468671679198,0.9057471264367816,0,0.9875311720698254,0.9103448275862069,0,0.9973045822102425,0.8505747126436781,0,0.9973190348525469,0.8551724137931035,0,0.9973474801061007,0.864367816091954,0,0.9973544973544973,0.8666666666666667,0,0.9897959183673469,0.8919540229885058,0,0.9897959183673469,0.8919540229885058,0,1.0,0.0,0
22,0.1,0.9395973154362416,0.9655172413793104,1,0.9973684210526316,0.871264367816092,0,0.9973684210526316,0.871264367816092,0,0.9925,0.9126436781609195,1,0.9973190348525469,0.8551724137931035,0,0.9925187032418953,0.9149425287356322,0,0.9925187032418953,0.9149425287356322,0,0.9900497512437811,0.9149425287356322,0,0.9901234567901235,0.9218390804597701,0,0.9973474801061007,0.864367816091954,0,0.9973614775725593,0.8689655172413793,0,0.9973753280839895,0.8735632183908046,0,0.9973958333333334,0.8804597701149425,0,0.9949874686716792,0.9126436781609195,1,0.9974874371859297,0.9126436781609195,0,1.0,0.0,0
23,0.1,0.9610091743119266,0.9632183908045977,1,0.997289972899729,0.8459770114942529,0,0.997289972899729,0.8459770114942529,0,0.9949622166246851,0.9080459770114943,1,0.9972451790633609,0.832183908045977,0,0.9974619289340102,0.903448275862069,0,0.9974683544303797,0.9057471264367816,0,0.9949748743718593,0.9103448275862069,0,0.9949748743718593,0.9103448275862069,0,0.9972677595628415,0.8390804597701149,0,0.997289972899729,0.8459770114942529,0,0.9973045822102425,0.8505747126436781,0,0.9973262032085561,0.8574712643678161,0,0.9974358974358974,0.8942528735632184,0,0.9974358974358974,0.8942528735632184,0,1.0,0.0,0
24,0.1,0.9166666666666666,0.960919540229885,1,0.994750656167979,0.871264367816092,0,0.994750656167979,0.871264367816092,0,0.9850746268656716,0.9103448275862069,0,0.9945945945945946,0.8459770114942529,0,0.9849624060150376,0.903448275862069,0,0.9850746268656716,0.9103448275862069,0,0.9850746268656716,0.9103448275862069,0,0.9851485148514851,0.9149425287356322,0,0.9946380697050938,0.8528735632183908,0,0.9947089947089947,0.864367816091954,0,0.994750656167979,0.871264367816092,0,0.9947780678851175,0.8758620689655172,0,0.9874371859296482,0.903448275862069,0,0.9874371859296482,0.903448275862069,0,1.0,0.0,0
25,0.1,0.9265033407572383,0.9563218390804598,0,0.9973190348525469,0.8551724137931035,0,0.9973190348525469,0.8551724137931035,0,0.9877149877149877,0.9241379310344827,0,0.9972527472527473,0.8344827586206897,0,0.9924050632911392,0.9011494252873563,0,0.98989898989899,0.9011494252873563,0,0.9899244332493703,0.903448275862069,0,0.9899497487437185,0.9057471264367816,0,0.9972826086956522,0.8436781609195402,0,0.997289972899729,0.8459770114942529,0,0.9973118279569892,0.8528735632183908,0,0.9973333333333333,0.8597701149425288,0,0.9923076923076923,0.8896551724137931,1,0.9923076923076923,0.8896551724137931,1,1.0,0.0,0
26,0.1,0.8942917547568711,0.9724137931034482,0,0.9948717948717949,0.8919540229885058,0,0.9948717948717949,0.8919540229885058,0,0.9782082324455206,0.9287356321839081,0,0.9947916666666666,0.8781609195402299,0,0.9828431372549019,0.9218390804597701,0,0.9828850855745721,0.9241379310344827,0,0.9781553398058253,0.9264367816091954,0,0.9782082324455206,0.9287356321839081,0,0.9948186528497409,0.8827586206896552,0,0.9948717948717949,0.8919540229885058,0,0.9948849104859335,0.8942528735632184,0,0.9948979591836735,0.896551724137931,0,0.9826302729528535,0.9103448275862069,1,0.9826302729528535,0.9103448275862069,1,1.0,0.0,0
27,0.1,0.9348314606741573,0.9563218390804598,1,0.9946666666666667,0.8574712643678161,0,0.9946666666666667,0.8574712643678161,0,0.9923857868020305,0.8988505747126436,0,0.9972602739726028,0.8367816091954023,0,0.9923857868020305,0.8988505747126436,0,0.9923857868020305,0.8988505747126436,0,0.9873737373737373,0.8988505747126436,0,0.9874371859296482,0.903448275862069,0,0.9946380697050938,0.8528735632183908,0,0.9946666666666667,0.8574712643678161,0,0.9946808510638298,0.8597701149425288,0,0.9947229551451188,0.8666666666666667,0,0.9948979591836735,0.896551724137931,0,0.9948979591836735,0.896551724137931,0,1.0,0.0,0
28,0.1,0.9265033407572383,0.9563218390804598,1,0.9947089947089947,0.864367816091954,0,0.9947089947089947,0.864367816091954,0,0.9776119402985075,0.903448275862069,0,0.994535519125683,0.8367816091954023,0,0.9822335025380711,0.8896551724137931,0,0.9797979797979798,0.8919540229885058,0,0.9798994974874372,0.896551724137931,0,0.9776119402985075,0.903448275862069,0,0.9946808510638298,0.8597701149425288,0,0.9947089947089947,0.864367816091954,0,0.9947229551451188,0.8666666666666667,0,0.9947368421052631,0.8689655172413793,0,0.9871794871794872,0.8850574712643678,0,0.9871794871794872,0.8850574712643678,0,1.0,0.0,0
29,0.1,0.9651162790697675,0.9540229885057471,0,1.0,0.8229885057471265,0,1.0,0.8229885057471265,0,1.0,0.896551724137931,0,1.0,0.8068965517241379,0,1.0,0.8896551724137931,0,1.0,0.896551724137931,0,0.9974424552429667,0.896551724137931,0,0.9948979591836735,0.896551724137931,0,1.0,0.8206896551724138,0,1.0,0.825287356321839,0,1.0,0.8298850574712644,0,1.0,0.832183908045977,0,1.0,0.8781609195402299,0,1.0,0.8781609195402299,0,1.0,0.0,0
30,0.1,0.9205298013245033,0.9586206896551724,0,0.9973333333333333,0.8597701149425288,0,0.9973333333333333,0.8597701149425288,0,0.9851116625310173,0.9126436781609195,0,1.0,0.8344827586206897,0,0.9924433249370277,0.9057471264367816,0,0.987468671679198,0.9057471264367816,0,0.9875311720698254,0.9103448275862069,0,0.9851116625310173,0.9126436781609195,0,0.9973045822102425,0.8505747126436781,0,0.9973190348525469,0.8551724137931035,0,0.9973333333333333,0.8597701149425288,0,0.9973474801061007,0.864367816091954,0,0.9923664122137404,0.896551724137931,1,0.9923664122137404,0.896551724137931,1,1.0,0.0,0
31,0.1,0.9472477064220184,0.9494252873563218,0,0.997229916897507,0.8275862068965517,0,0.997229916897507,0.8275862068965517,0,0.9897959183673469,0.8919540229885058,0,1.0,0.8114942528735632,0,0.9948186528497409,0.8827586206896552,0,0.9897172236503856,0.8850574712643678,0,0.9897959183673469,0.8919540229885058,0,0.9897959183673469,0.8919540229885058,0,1.0,0.8183908045977012,0,1.0,0.825287356321839,0,0.997229916897507,0.8275862068965517,0,0.9972451790633609,0.832183908045977,0,0.9973684210526316,0.871264367816092,0,0.9973684210526316,0.871264367816092,0,1.0,0.0,0
32,0.1,0.9561200923787528,0.9517241379310345,0,0.9972972972972973,0.8482758620689655,0,0.9972972972972973,0.8482758620689655,0,0.9974226804123711,0.8896551724137931,0,0.9972527472527473,0.8344827586206897,0,0.9974226804123711,0.8896551724137931,0,0.9948717948717949,0.8919540229885058,0,0.9948979591836735,0.896551724137931,0,0.9948979591836735,0.896551724137931,0,0.997275204359673,0.8413793103448276,0,0.997289972899729,0.8459770114942529,0,0.9973045822102425,0.8505747126436781,0,0.9973190348525469,0.8551724137931035,0,0.9974160206718347,0.8873563218390804,0,0.9974160206718347,0.8873563218390804,0,1.0,0.0,0
33,0.1,0.9287305122494433,0.9586206896551724,1,0.9973333333333333,0.8597701149425288,0,0.9973333333333333,0.8597701149425288,0,0.9874371859296482,0.903448275862069,1,0.997289972899729,0.8459770114942529,0,0.9924242424242424,0.903448275862069,0,0.987468671679198,0.9057471264367816,0,0.987468671679198,0.9057471264367816,0,0.9875,0.9080459770114943,0,0.9972972972972973,0.8482758620689655,0,0.9973045822102425,0.8505747126436781,0,0.9973262032085561,0.8574712643678161,0,0.9973404255319149,0.8620689655172413,0,0.9923664122137404,0.896551724137931,1,0.9948979591836735,0.896551724137931,0,1.0,0.0,0
34,0.1,0.9258426966292135,0.9471264367816092,0,0.9946236559139785,0.8505747126436781,0,0.9946236559139785,0.8505747126436781,0,0.982367758186398,0.896551724137931,0,0.994475138121547,0.8275862068965517,0,0.9897435897435898,0.8873563218390804,0,0.9846938775510204,0.8873563218390804,0,0.9848101265822785,0.8942528735632184,0,0.982367758186398,0.896551724137931,0,0.9945205479452055,0.8344827586206897,0,0.9945504087193461,0.8390804597701149,0,0.994579945799458,0.8436781609195402,0,0.9946524064171123,0.8551724137931035,0,0.9922680412371134,0.8850574712643678,0,0.9922480620155039,0.8827586206896552,1,1.0,0.0,0
35,0.1,0.9491916859122402,0.9448275862068966,1,0.9973118279569892,0.8528735632183908,0,0.9973118279569892,0.8528735632183908,0,0.9923469387755102,0.8942528735632184,0,1.0,0.832183908045977,0,0.9948586118251928,0.8896551724137931,0,0.9923076923076923,0.8896551724137931,0,0.9923469387755102,0.8942528735632184,0,0.9923469387755102,0.8942528735632184,0,1.0,0.8459770114942529,0,0.9972972972972973,0.8482758620689655,0,0.9973190348525469,0.8551724137931035,0,0.9973333333333333,0.8597701149425288,0,0.9974025974025974,0.8827586206896552,0,0.9974025974025974,0.8827586206896552,0,1.0,0.0,0
36,0.1,0.9513888888888888,0.9448275862068966,1,1.0,0.8344827586206897,0,1.0,0.8344827586206897,0,0.9923857868020305,0.8988505747126436,0,1.0,0.8137931034482758,0,0.9974226804123711,0.8896551724137931,0,0.9923469387755102,0.8942528735632184,0,0.9923857868020305,0.8988505747126436,0,0.9923857868020305,0.8988505747126436,0,1.0,0.8275862068965517,0,1.0,0.8344827586206897,0,0.9972602739726028,0.8367816091954023,0,0.997275204359673,0.8413793103448276,0,0.9974093264248705,0.8850574712643678,0,0.9974093264248705,0.8850574712643678,0,1.0,0.0,0
37,0.1,0.9386363636363636,0.9494252873563218,1,0.9973190348525469,0.8551724137931035,0,0.9973190348525469,0.8551724137931035,0,0.989821882951654,0.8942528735632184,0,1.0,0.8390804597701149,0,0.989769820971867,0.8896551724137931,0,0.989821882951654,0.8942528735632184,0,0.9848101265822785,0.8942528735632184,0,0.9848866498740554,0.8988505747126436,0,0.9972972972972973,0.8482758620689655,0,0.9973118279569892,0.8528735632183908,0,0.9973262032085561,0.8574712643678161,0,0.9973333333333333,0.8597701149425288,0,0.9974093264248705,0.8850574712643678,0,0.9973958333333334,0.8804597701149425,0,1.0,0.0,0
38,0.1,0.9034334763948498,0.967816091954023,0,0.9949367088607595,0.903448275862069,0,0.9949367088607595,0.903448275862069,0,0.973621103117506,0.9333333333333333,0,0.9948586118251928,0.8896551724137931,0,0.9782082324455206,0.9287356321839081,0,0.9782082324455206,0.9287356321839081,0,0.973621103117506,0.9333333333333333,0,0.973621103117506,0.9333333333333333,0,0.9948979591836735,0.896551724137931,0,0.9949238578680203,0.9011494252873563,0,0.9949494949494949,0.9057471264367816,0,0.9924433249370277,0.9057471264367816,0,0.9802955665024631,0.9149425287356322,1,0.9802955665024631,0.9149425287356322,1,1.0,0.0,0
39,0.1,0.9390519187358917,0.9563218390804598,1,0.9973821989528796,0.8758620689655172,0,0.9973821989528796,0.8758620689655172,0,0.9925187032418953,0.9149425287356322,0,0.9973045822102425,0.8505747126436781,0,0.9925,0.9126436781609195,0,0.9925187032418953,0.9149425287356322,0,0.9925187032418953,0.9149425287356322,0,0.9900497512437811,0.9149425287356322,0,0.9973333333333333,0.8597701149425288,0,0.9973753280839895,0.8735632183908046,0,0.9973890339425587,0.8781609195402299,0,0.9974025974025974,0.8827586206896552,0,0.9974747474747475,0.9080459770114943,0,0.9974811083123426,0.9103448275862069,0,1.0,0.0,0
40,0.1,0.9303370786516854,0.9517241379310345,1,1.0,0.8505747126436781,0,1.0,0.8505747126436781,0,0.9923664122137404,0.896551724137931,0,1.0,0.832183908045977,0,0.9923469387755102,0.8942528735632184,0,0.9923664122137404,0.896551724137931,0,0.9873417721518988,0.896551724137931,0,0.9873737373737373,0.8988505747126436,0,1.0,0.8413793103448276,0,1.0,0.8505747126436781,0,1.0,0.8528735632183908,0,1.0,0.8574712643678161,0,1.0,0.8873563218390804,0,1.0,0.8873563218390804,0,1.0,0.0,0
41,0.1,0.9108695652173913,0.9632183908045977,0,0.9948453608247423,0.8873563218390804,0,0.9948453608247423,0.8873563218390804,0,0.980246913580247,0.9126436781609195,0,0.9947916666666666,0.8781609195402299,0,0.9826302729528535,0.9103448275862069,0,0.980246913580247,0.9126436781609195,0,0.980246913580247,0.9126436781609195,0,0.9754901960784313,0.9149425287356322,0,0.9948186528497409,0.8827586206896552,0,0.9948320413436692,0.8850574712643678,0,0.9948586118251928,0.8896551724137931,0,0.9948717948717949,0.8919540229885058,0,0.9825,0.903448275862069,0,0.9824561403508771,0.9011494252873563,1,1.0,0.0,0
42,0.1,0.9325842696629214,0.9540229885057471,1,0.9945054945054945,0.832183908045977,0,0.9945054945054945,0.832183908045977,0,0.9923857868020305,0.8988505747126436,0,0.9971671388101983,0.8091954022988506,0,0.9923857868020305,0.8988505747126436,0,0.9923857868020305,0.8988505747126436,0,0.9898734177215189,0.8988505747126436,0,0.98989898989899,0.9011494252873563,0,0.9944444444444445,0.8229885057471265,0,0.9944903581267217,0.8298850574712644,0,0.9945205479452055,0.8344827586206897,0,0.9945504087193461,0.8390804597701149,0,0.9948717948717949,0.8919540229885058,0,0.9948717948717949,0.8919540229885058,0,1.0,0.0,0
43,0.1,0.9453302961275627,0.9540229885057471,1,1.0,0.8298850574712644,0,1.0,0.8298850574712644,0,0.9974293059125964,0.8919540229885058,0,1.0,0.8091954022988506,0,1.0,0.8804597701149425,0,0.9974025974025974,0.8827586206896552,0,0.9974160206718347,0.8873563218390804,0,0.9974293059125964,0.8919540229885058,0,1.0,0.825287356321839,0,1.0,0.8298850574712644,0,1.0,0.8344827586206897,0,1.0,0.8390804597701149,0,1.0,0.8735632183908046,0,1.0,0.8735632183908046,0,1.0,0.0,0
44,0.1,0.9213973799126638,0.9701149425287356,0,0.9947368421052631,0.8689655172413793,0,0.9947368421052631,0.8689655172413793,0,0.9925373134328358,0.9172413793103448,0,0.9973045822102425,0.8505747126436781,0,0.9925373134328358,0.9172413793103448,0,0.9925373134328358,0.9172413793103448,0,0.9925742574257426,0.9218390804597701,0,0.9901477832512315,0.9241379310344827,0,0.9947089947089947,0.864367816091954,0,0.9947229551451188,0.8666666666666667,0,0.994750656167979,0.871264367816092,0,0.9948051948051948,0.8804597701149425,0,0.9925,0.9126436781609195,1,0.9925,0.9126436781609195,1,1.0,0.0,0
45,0.1,0.9284116331096197,0.9540229885057471,1,0.9947229551451188,0.8666666666666667,0,0.9947229551451188,0.8666666666666667,0,0.9848484848484849,0.896551724137931,0,0.9945945945945946,0.8459770114942529,0,0.9847715736040609,0.8919540229885058,0,0.9848484848484849,0.896551724137931,0,0.9848484848484849,0.896551724137931,0,0.9849246231155779,0.9011494252873563,0,0.9946236559139785,0.8505747126436781,0,0.9946949602122016,0.8620689655172413,0,0.9947229551451188,0.8666666666666667,0,0.994750656167979,0.871264367816092,0,0.9872122762148338,0.8873563218390804,1,0.9872122762148338,0.8873563218390804,1,1.0,0.0,0
46,0.1,0.9497716894977168,0.9563218390804598,1,1.0,0.8344827586206897,0,1.0,0.8344827586206897,0,0.9899244332493703,0.903448275862069,0,1.0,0.8183908045977012,0,0.9974160206718347,0.8873563218390804,0,0.9923273657289002,0.8919540229885058,0,0.9898477157360406,0.896551724137931,0,0.9899244332493703,0.903448275862069,0,1.0,0.8275862068965517,0,1.0,0.8344827586206897,0,1.0,0.8413793103448276,0,0.9972826086956522,0.8436781609195402,0,0.9973821989528796,0.8758620689655172,0,0.9973821989528796,0.8758620689655172,0,1.0,0.0,0
47,0.1,0.9363636363636364,0.9471264367816092,1,0.994579945799458,0.8436781609195402,0,0.994579945799458,0.8436781609195402,0,0.989769820971867,0.8896551724137931,0,0.9972222222222222,0.825287356321839,0,0.989769820971867,0.8896551724137931,0,0.9872448979591837,0.8896551724137931,0,0.9872448979591837,0.8896551724137931,0,0.9872773536895675,0.8919540229885058,0,0.994535519125683,0.8367816091954023,0,0.9945504087193461,0.8390804597701149,0,0.994579945799458,0.8436781609195402,0,0.9946091644204852,0.8482758620689655,0,0.9948051948051948,0.8804597701149425,0,0.9948051948051948,0.8804597701149425,0,1.0,0.0,0
48,0.1,0.9142857142857143,0.9563218390804598,1,0.9946524064171123,0.8551724137931035,0,0.9946524064171123,0.8551724137931035,0,0.9825436408977556,0.9057471264367816,0,0.9945205479452055,0.8344827586206897,0,0.9847328244274809,0.8896551724137931,0,0.9823232323232324,0.8942528735632184,0,0.9824120603015075,0.8988505747126436,0,0.9825436408977556,0.9057471264367816,0,0.9946091644204852,0.8482758620689655,0,0.9946380697050938,0.8528735632183908,0,0.9946524064171123,0.8551724137931035,0,0.9946808510638298,0.8597701149425288,0,0.9896907216494846,0.8827586206896552,0,0.9896907216494846,0.8827586206896552,0,1.0,0.0,0
49,0.1,0.9186813186813186,0.960919540229885,1,0.9947780678851175,0.8758620689655172,0,0.9947780678851175,0.8758620689655172,0,0.9852216748768473,0.9195402298850575,0,0.9946380697050938,0.8528735632183908,0,0.9849624060150376,0.903448275862069,0,0.985,0.9057471264367816,0,0.9850746268656716,0.9103448275862069,0,0.9852216748768473,0.9195402298850575,0,0.9947368421052631,0.8689655172413793,0,0.9947643979057592,0.8735632183908046,0,0.9947916666666666,0.8781609195402299,0,0.9948186528497409,0.8827586206896552,0,0.9874055415617129,0.9011494252873563,0,0.9874055415617129,0.9011494252873563,0,1.0,0.0,0
