dataset,seed,mse,aug_mse,delta_mse,p_wilcoxon,should_proceed,features_perturbed
HousePrice_sample_400,985772,0.0005526910930465371,0.00030593438088781223,-44.646406512280755,0.0009765625,True,[4]
HousePrice_sample_400,305711,0.00032762174461635095,0.00027764078384996465,-15.25569092641107,0.0009765625,True,"[4, 3, 1, 5, 2]"
HousePrice_sample_400,435829,0.0005249816120493029,0.00028998575189423414,-44.762684018159376,0.0068359375,True,"[0, 4, 5]"
HousePrice_sample_400,117952,0.00029345489801512956,0.00014537838290207129,-50.459718380786384,0.0009765625,True,"[4, 5]"
HousePrice_sample_400,963395,0.0005066787742954056,0.00024149577712460186,-52.33749875146651,0.0009765625,True,"[0, 4, 1, 2]"
HousePrice_sample_400,152315,0.0003552596353710187,0.0002906798705162812,-18.17818812635244,0.001953125,True,[0]
HousePrice_sample_400,882371,0.00043635313185458205,0.000323348026316278,-25.89762678177909,0.0009765625,True,"[4, 6]"
HousePrice_sample_400,359783,0.00026828844106731515,0.00018273430145277725,-31.888865310105498,0.0009765625,True,"[0, 4, 2]"
HousePrice_sample_400,304137,0.0003554579663672682,0.0002648804448388869,-25.481921942577678,0.0009765625,True,"[0, 4]"
HousePrice_sample_400,122579,0.0004117223952924895,0.0002105852919474272,-48.85260205536635,0.0009765625,True,"[5, 6]"
HousePrice_sample_400,610581,0.0003266291165501851,0.0002939193753040632,-10.014337237169178,0.001953125,True,"[0, 6]"
HousePrice_sample_400,448242,0.0007039403118138277,0.0003022624068248182,-57.06135850552652,0.0009765625,True,[3]
HousePrice_sample_400,374564,0.0004626271040156749,0.0002428205246790448,-47.5126894703477,0.0029296875,True,"[0, 4, 5, 1]"
HousePrice_sample_400,735831,0.00024350978459889203,0.00015219037286962143,-37.50133157059435,0.0009765625,True,"[0, 3, 4]"
HousePrice_sample_400,736326,0.00038007850681212883,0.00020732292731548896,-45.452604238427035,0.0009765625,True,"[3, 5]"
