dataset,seed,mse,aug_mse,delta_mse,p_wilcoxon,should_proceed,features_perturbed
503_wind_sample_5256,985772,0.006635538334739946,0.00663494156949424,-0.008993471450255882,0.615234375,False,"[12, 11, 9]"
503_wind_sample_5256,305711,0.006723280867033027,0.006728704848895211,0.08067462849544903,0.4228515625,False,"[12, 11, 9]"
503_wind_sample_5256,435829,0.006499740511927116,0.006500420609360876,0.010463455156589021,0.4609375,False,"[12, 11, 9]"
503_wind_sample_5256,117952,0.006797939904452957,0.0068014210289021005,0.05120852049402538,0.5,False,"[12, 11, 9]"
503_wind_sample_5256,963395,0.006045476890460419,0.006049587711121156,0.0679982859122977,0.615234375,False,[12]
503_wind_sample_5256,152315,0.0072466937905995565,0.007249202999876772,0.03462557339556242,0.4228515625,False,"[12, 11]"
503_wind_sample_5256,882371,0.0064084478854195895,0.006410740122346954,0.03576898756685484,0.615234375,False,"[12, 11]"
503_wind_sample_5256,359783,0.006631312463004457,0.006620152737708683,-0.16828833444409855,0.5390625,False,"[12, 11, 9]"
503_wind_sample_5256,304137,0.006848483975564867,0.0068475911149808895,-0.013037346472060642,0.5,False,[12]
503_wind_sample_5256,122579,0.0060443408057502,0.006036704613309503,-0.12633623228908117,0.615234375,False,"[12, 11]"
503_wind_sample_5256,610581,0.006886309739940906,0.006906683666962017,0.29586132181859087,0.5771484375,False,"[12, 11]"
503_wind_sample_5256,448242,0.0060796124430795165,0.0060821213936803,0.041268265440831516,0.384765625,False,"[12, 11, 9, 13]"
503_wind_sample_5256,374564,0.006493762287852218,0.006492429803902678,-0.020519444514200097,0.5,False,"[12, 11, 9]"
503_wind_sample_5256,735831,0.00667353714449409,0.0066580579010675255,-0.23194961069985354,0.384765625,False,"[12, 11, 9, 13]"
503_wind_sample_5256,736326,0.0067361371540658145,0.006734788126316846,-0.020026726269285054,0.3125,False,"[12, 11, 9, 13]"
