dataset,seed,mse,aug_mse,delta_mse,p_wilcoxon,should_proceed,features_perturbed
503_wind_sample_6570,985772,0.005960378786556908,0.005962226377384207,0.030997876032084027,0.4228515625,False,[12]
503_wind_sample_6570,305711,0.006084887142493587,0.0060824341588344745,-0.04031272235079242,0.5,False,[12]
503_wind_sample_6570,435829,0.006087779443278768,0.006097095539740344,0.153029467449937,0.3125,False,"[12, 11]"
503_wind_sample_6570,117952,0.006435132934734361,0.00642935209475587,-0.08983248733352558,0.5390625,False,[12]
503_wind_sample_6570,963395,0.005914453034345112,0.005918385326430629,0.06648614948301022,0.5,False,"[12, 11, 9, 13]"
503_wind_sample_6570,152315,0.006152006745852599,0.006162238285811654,0.16631223569370818,0.5771484375,False,"[12, 11, 9]"
503_wind_sample_6570,882371,0.006207278603515883,0.006207211491679902,-0.0010811796967331775,0.5,False,"[12, 11, 9, 13, 10]"
503_wind_sample_6570,359783,0.005876404326371424,0.00587400990366144,-0.04074639144958275,0.615234375,False,"[12, 11, 9]"
503_wind_sample_6570,304137,0.006230904114353261,0.006222265507761856,-0.13864130201434507,0.4609375,False,[12]
503_wind_sample_6570,122579,0.005960813699754509,0.005959934032754502,-0.01475749862880591,0.384765625,False,"[12, 11, 9]"
503_wind_sample_6570,610581,0.006311835800145907,0.006309014715172274,-0.04469515784247785,0.65234375,False,"[12, 11]"
503_wind_sample_6570,448242,0.006184221976944241,0.006185998795038133,0.02873147342570458,0.75390625,False,"[12, 11, 9]"
503_wind_sample_6570,374564,0.006323529906836587,0.006326427264786713,0.04581868027529485,0.7841796875,False,"[12, 11, 9, 13]"
503_wind_sample_6570,735831,0.006585210786537259,0.006574339106078891,-0.16509236850237807,0.5390625,False,"[12, 11, 9, 13, 10]"
503_wind_sample_6570,736326,0.006311768132968623,0.006313516870550111,0.02770598578160678,0.384765625,False,"[12, 11, 9, 13, 10]"
