lam,threshold,tp,fp,tn,fn,tpr,fpr,accuracy
8,0.085,191,75,139,45,0.809322033898305,0.35046728971962615,0.7333333333333333
8,0.09,191,75,139,45,0.809322033898305,0.35046728971962615,0.7333333333333333
8,0.095,189,70,144,47,0.8008474576271186,0.32710280373831774,0.74
8,0.1,189,70,144,47,0.8008474576271186,0.32710280373831774,0.74
8,0.105,189,70,144,47,0.8008474576271186,0.32710280373831774,0.74
8,0.11,189,70,144,47,0.8008474576271186,0.32710280373831774,0.74
8,0.115,189,70,144,47,0.8008474576271186,0.32710280373831774,0.74
8,0.12,189,70,144,47,0.8008474576271186,0.32710280373831774,0.74
8,0.125,189,70,144,47,0.8008474576271186,0.32710280373831774,0.74
8,0.13,186,68,146,50,0.788135593220339,0.3177570093457944,0.7377777777777778
8,0.135,186,68,146,50,0.788135593220339,0.3177570093457944,0.7377777777777778
8,0.14,186,68,146,50,0.788135593220339,0.3177570093457944,0.7377777777777778
8,0.145,186,68,146,50,0.788135593220339,0.3177570093457944,0.7377777777777778
8,0.15,186,68,146,50,0.788135593220339,0.3177570093457944,0.7377777777777778
8,0.155,186,68,146,50,0.788135593220339,0.3177570093457944,0.7377777777777778
8,0.16,179,66,148,57,0.7584745762711864,0.308411214953271,0.7266666666666667
8,0.165,179,66,148,57,0.7584745762711864,0.308411214953271,0.7266666666666667
8,0.17,179,66,148,57,0.7584745762711864,0.308411214953271,0.7266666666666667
8,0.17500000000000002,179,66,148,57,0.7584745762711864,0.308411214953271,0.7266666666666667
8,0.18,179,66,148,57,0.7584745762711864,0.308411214953271,0.7266666666666667
8,0.185,179,66,148,57,0.7584745762711864,0.308411214953271,0.7266666666666667
8,0.19,166,61,153,70,0.7033898305084746,0.2850467289719626,0.7088888888888889
8,0.195,166,61,153,70,0.7033898305084746,0.2850467289719626,0.7088888888888889
8,0.2,166,61,153,70,0.7033898305084746,0.2850467289719626,0.7088888888888889
8,0.20500000000000002,166,61,153,70,0.7033898305084746,0.2850467289719626,0.7088888888888889
8,0.21,166,61,153,70,0.7033898305084746,0.2850467289719626,0.7088888888888889
8,0.215,166,61,153,70,0.7033898305084746,0.2850467289719626,0.7088888888888889
8,0.22,144,54,160,92,0.6101694915254238,0.2523364485981308,0.6755555555555556
8,0.225,144,54,160,92,0.6101694915254238,0.2523364485981308,0.6755555555555556
8,0.23,144,54,160,92,0.6101694915254238,0.2523364485981308,0.6755555555555556
8,0.23500000000000001,144,54,160,92,0.6101694915254238,0.2523364485981308,0.6755555555555556
8,0.24,144,54,160,92,0.6101694915254238,0.2523364485981308,0.6755555555555556
8,0.245,144,54,160,92,0.6101694915254238,0.2523364485981308,0.6755555555555556
8,0.25,144,54,160,92,0.6101694915254238,0.2523364485981308,0.6755555555555556
8,0.255,123,46,168,113,0.5211864406779662,0.21495327102803738,0.6466666666666666
8,0.26,123,46,168,113,0.5211864406779662,0.21495327102803738,0.6466666666666666
8,0.265,123,46,168,113,0.5211864406779662,0.21495327102803738,0.6466666666666666
8,0.27,123,46,168,113,0.5211864406779662,0.21495327102803738,0.6466666666666666
8,0.275,123,46,168,113,0.5211864406779662,0.21495327102803738,0.6466666666666666
8,0.28,123,46,168,113,0.5211864406779662,0.21495327102803738,0.6466666666666666
8,0.28500000000000003,104,36,178,132,0.4406779661016949,0.16822429906542055,0.6266666666666667
8,0.29,104,36,178,132,0.4406779661016949,0.16822429906542055,0.6266666666666667
8,0.295,104,36,178,132,0.4406779661016949,0.16822429906542055,0.6266666666666667
8,0.3,104,36,178,132,0.4406779661016949,0.16822429906542055,0.6266666666666667
8,0.305,104,36,178,132,0.4406779661016949,0.16822429906542055,0.6266666666666667
8,0.31,104,36,178,132,0.4406779661016949,0.16822429906542055,0.6266666666666667
8,0.315,85,25,189,151,0.3601694915254237,0.11682242990654206,0.6088888888888889
8,0.32,85,25,189,151,0.3601694915254237,0.11682242990654206,0.6088888888888889
8,0.325,85,25,189,151,0.3601694915254237,0.11682242990654206,0.6088888888888889
8,0.33,85,25,189,151,0.3601694915254237,0.11682242990654206,0.6088888888888889
8,0.335,85,25,189,151,0.3601694915254237,0.11682242990654206,0.6088888888888889
8,0.34,85,25,189,151,0.3601694915254237,0.11682242990654206,0.6088888888888889
8,0.34500000000000003,66,19,195,170,0.2796610169491525,0.08878504672897196,0.58
8,0.35000000000000003,66,19,195,170,0.2796610169491525,0.08878504672897196,0.58
8,0.355,66,19,195,170,0.2796610169491525,0.08878504672897196,0.58
8,0.36,66,19,195,170,0.2796610169491525,0.08878504672897196,0.58
8,0.365,66,19,195,170,0.2796610169491525,0.08878504672897196,0.58
8,0.37,66,19,195,170,0.2796610169491525,0.08878504672897196,0.58
8,0.375,66,19,195,170,0.2796610169491525,0.08878504672897196,0.58
8,0.38,45,11,203,191,0.1906779661016949,0.0514018691588785,0.5511111111111111
8,0.385,45,11,203,191,0.1906779661016949,0.0514018691588785,0.5511111111111111
8,0.39,45,11,203,191,0.1906779661016949,0.0514018691588785,0.5511111111111111
8,0.395,45,11,203,191,0.1906779661016949,0.0514018691588785,0.5511111111111111
8,0.4,45,11,203,191,0.1906779661016949,0.0514018691588785,0.5511111111111111
16,0.0,236,214,0,0,1.0,1.0,0.5244444444444445
16,0.005,215,132,82,21,0.9110169491525424,0.616822429906542,0.66
16,0.01,211,120,94,25,0.8940677966101694,0.5607476635514018,0.6777777777777778
16,0.015,211,120,94,25,0.8940677966101694,0.5607476635514018,0.6777777777777778
16,0.02,203,111,103,33,0.8601694915254238,0.5186915887850467,0.68
16,0.025,196,100,114,40,0.8305084745762712,0.4672897196261682,0.6888888888888889
16,0.03,196,100,114,40,0.8305084745762712,0.4672897196261682,0.6888888888888889
16,0.035,194,93,121,42,0.8220338983050848,0.43457943925233644,0.7
16,0.04,194,89,125,42,0.8220338983050848,0.4158878504672897,0.7088888888888889
16,0.045,194,89,125,42,0.8220338983050848,0.4158878504672897,0.7088888888888889
16,0.05,193,84,130,43,0.8177966101694916,0.3925233644859813,0.7177777777777777
16,0.055,193,79,135,43,0.8177966101694916,0.3691588785046729,0.7288888888888889
16,0.06,193,79,135,43,0.8177966101694916,0.3691588785046729,0.7288888888888889
16,0.065,193,76,138,43,0.8177966101694916,0.35514018691588783,0.7355555555555555
16,0.07,193,76,138,43,0.8177966101694916,0.35514018691588783,0.7355555555555555
16,0.075,191,74,140,45,0.809322033898305,0.34579439252336447,0.7355555555555555
16,0.08,190,74,140,46,0.8050847457627118,0.34579439252336447,0.7333333333333333
16,0.085,190,74,140,46,0.8050847457627118,0.34579439252336447,0.7333333333333333
16,0.09,190,74,140,46,0.8050847457627118,0.34579439252336447,0.7333333333333333
16,0.095,190,74,140,46,0.8050847457627118,0.34579439252336447,0.7333333333333333
16,0.1,190,74,140,46,0.8050847457627118,0.34579439252336447,0.7333333333333333
16,0.105,189,74,140,47,0.8008474576271186,0.34579439252336447,0.7311111111111112
16,0.11,187,72,142,49,0.7923728813559322,0.3364485981308411,0.7311111111111112
16,0.115,187,72,142,49,0.7923728813559322,0.3364485981308411,0.7311111111111112
16,0.12,185,72,142,51,0.7838983050847458,0.3364485981308411,0.7266666666666667
16,0.125,185,72,142,51,0.7838983050847458,0.3364485981308411,0.7266666666666667
16,0.13,185,70,144,51,0.7838983050847458,0.32710280373831774,0.7311111111111112
16,0.135,185,68,146,51,0.7838983050847458,0.3177570093457944,0.7355555555555555
16,0.14,185,68,146,51,0.7838983050847458,0.3177570093457944,0.7355555555555555
16,0.145,185,68,146,51,0.7838983050847458,0.3177570093457944,0.7355555555555555
16,0.15,185,67,147,51,0.7838983050847458,0.3130841121495327,0.7377777777777778
16,0.155,185,67,147,51,0.7838983050847458,0.3130841121495327,0.7377777777777778
16,0.16,185,66,148,51,0.7838983050847458,0.308411214953271,0.74
16,0.165,184,66,148,52,0.7796610169491526,0.308411214953271,0.7377777777777778
16,0.17,184,66,148,52,0.7796610169491526,0.308411214953271,0.7377777777777778
16,0.17500000000000002,184,66,148,52,0.7796610169491526,0.308411214953271,0.7377777777777778
16,0.18,183,65,149,53,0.7754237288135594,0.3037383177570093,0.7377777777777778
16,0.185,183,65,149,53,0.7754237288135594,0.3037383177570093,0.7377777777777778
16,0.19,183,61,153,53,0.7754237288135594,0.2850467289719626,0.7466666666666667
16,0.195,183,61,153,53,0.7754237288135594,0.2850467289719626,0.7466666666666667
16,0.2,181,59,155,55,0.7669491525423728,0.2757009345794392,0.7466666666666667
16,0.20500000000000002,178,59,155,58,0.7542372881355932,0.2757009345794392,0.74
16,0.21,178,59,155,58,0.7542372881355932,0.2757009345794392,0.74
16,0.215,175,57,157,61,0.7415254237288136,0.26635514018691586,0.7377777777777778
16,0.22,172,57,157,64,0.7288135593220338,0.26635514018691586,0.7311111111111112
16,0.225,172,57,157,64,0.7288135593220338,0.26635514018691586,0.7311111111111112
16,0.23,169,57,157,67,0.7161016949152542,0.26635514018691586,0.7244444444444444
16,0.23500000000000001,168,57,157,68,0.711864406779661,0.26635514018691586,0.7222222222222222
16,0.24,168,57,157,68,0.711864406779661,0.26635514018691586,0.7222222222222222
16,0.245,167,55,159,69,0.7076271186440678,0.2570093457943925,0.7244444444444444
16,0.25,167,55,159,69,0.7076271186440678,0.2570093457943925,0.7244444444444444
16,0.255,164,53,161,72,0.6949152542372882,0.24766355140186916,0.7222222222222222
16,0.26,162,50,164,74,0.6864406779661016,0.2336448598130841,0.7244444444444444
16,0.265,162,50,164,74,0.6864406779661016,0.2336448598130841,0.7244444444444444
16,0.27,157,49,165,79,0.6652542372881356,0.22897196261682243,0.7155555555555555
16,0.275,153,49,165,83,0.6483050847457628,0.22897196261682243,0.7066666666666667
16,0.28,153,49,165,83,0.6483050847457628,0.22897196261682243,0.7066666666666667
16,0.28500000000000003,143,47,167,93,0.6059322033898306,0.21962616822429906,0.6888888888888889
16,0.29,135,44,170,101,0.5720338983050848,0.205607476635514,0.6777777777777778
16,0.295,135,44,170,101,0.5720338983050848,0.205607476635514,0.6777777777777778
