dataset,metric,mean,std
227_cpu_small_sample_1638,mse,0.0009684101593586389,0.00017228032768315006
227_cpu_small_sample_1638,aug_mse,0.000894652363160732,0.00015574176933682717
227_cpu_small_sample_1638,delta_mse,-6.991906628032183,10.378752062021741
227_cpu_small_sample_1638,p_wilcoxon,0.0083984375,0.016277864481261433
227_cpu_small_sample_1638,should_proceed,0.9333333333333333,0.24944382578492946
227_cpu_small_sample_3276,mse,0.0008846375964691736,0.00010034210691626764
227_cpu_small_sample_3276,aug_mse,0.0007944688863579731,5.9743172266059565e-05
227_cpu_small_sample_3276,delta_mse,-9.471112188283737,8.606542298588694
227_cpu_small_sample_3276,p_wilcoxon,0.00234375,0.0032053472982008263
227_cpu_small_sample_3276,should_proceed,1.0,0.0
227_cpu_small_sample_4914,mse,0.0007723207769188185,8.041712281246307e-05
227_cpu_small_sample_4914,aug_mse,0.0007212465815579186,4.64691935104224e-05
227_cpu_small_sample_4914,delta_mse,-6.195383049306917,4.686618414987577
227_cpu_small_sample_4914,p_wilcoxon,0.04088541666666667,0.13376642461051874
227_cpu_small_sample_4914,should_proceed,0.8666666666666667,0.33993463423951903
227_cpu_small_sample_6552,mse,0.0007260400715555068,6.639015250076289e-05
227_cpu_small_sample_6552,aug_mse,0.0006926906952981054,3.6007750225710144e-05
227_cpu_small_sample_6552,delta_mse,-4.13091369128757,6.226704827077821
227_cpu_small_sample_6552,p_wilcoxon,0.0333984375,0.11432217515894681
227_cpu_small_sample_6552,should_proceed,0.9333333333333333,0.24944382578492943
227_cpu_small_sample_8190,mse,0.0007381136863382142,7.896679899863799e-05
227_cpu_small_sample_8190,aug_mse,0.0006952542333104537,4.389166764571008e-05
227_cpu_small_sample_8190,delta_mse,-5.18775393586392,7.433660553822978
227_cpu_small_sample_8190,p_wilcoxon,0.05703125,0.17991974348317666
227_cpu_small_sample_8190,should_proceed,0.8666666666666667,0.339934634239519
