epoch,train_loss,test_loss,train_acc,test_acc,test_balanced_acc,test_worst_acc,kappa,seed
1,2.340417172239757,3.486194580078125,0.3063363506431634,0.2032,0.2032,0.0,,123
2,1.2181404190099825,2.326512731933594,0.5803557249483882,0.2814,0.2814,0.0,,123
3,1.2262403649603808,2.2943255859375,0.5772590122280451,0.3047,0.30469999999999997,0.0,,123
4,1.3749761334559039,2.278154833984375,0.5501032237573448,0.3267,0.32670000000000005,0.0,,123
5,1.0577160461338546,2.4028878234863282,0.6429252024773702,0.317,0.317,0.0,47.79761107470632,123
6,1.083612407789129,2.0339225708007813,0.6264094013022073,0.3717,0.37170000000000003,0.0,22.571506732353516,123
7,0.9201898003866393,1.868779916381836,0.6806415753533429,0.3879,0.3879,0.0,15.553808433409046,123
8,1.0453286500361034,2.3653662353515625,0.6372081943782754,0.345,0.345,0.0,119.51947783082657,123
9,0.9889712516175237,1.7078358093261718,0.6661108464348102,0.4406,0.4406,0.008,43.34367329576349,123
10,0.9890425319953327,1.7645253601074218,0.6599174209941242,0.4264,0.4264,0.011,29.772267615668824,123
11,1.035576563364592,1.8154075927734374,0.660235032555185,0.4354,0.4354,0.145,29.451149705413613,123
12,0.8656521052505471,1.6401390686035155,0.705018262664761,0.4894,0.4894,0.149,14.794220585897383,123
13,1.0168560840448577,1.8354788024902344,0.665634429093219,0.4617,0.4617,0.048,9.063089905885345,123
14,0.7993091924315088,1.6851715576171875,0.7299507702080356,0.5177,0.5176999999999999,0.045,81.25652732378686,123
15,0.7661408667755976,1.7349496429443358,0.734000317611561,0.463,0.4630000000000001,0.027,13903.4750196056,123
16,0.8120770374896016,1.66397099609375,0.7234397332062887,0.5138,0.5138,0.078,22.93568337712645,123
17,0.6410048386208951,1.6397518188476563,0.7854533905034143,0.5261,0.5260999999999999,0.074,35.46005953522779,123
18,0.9101603312474954,2.342141003417969,0.7284421152929966,0.4383,0.4383,0.057,5057.643561249398,123
19,0.7253944556902794,1.2919137939453125,0.7547244719707797,0.5847,0.5847,0.245,58.93877653701045,123
20,0.6447075378408276,1.4191537567138672,0.7794981737335239,0.5951,0.5951,0.17,10.490324171322445,123
21,0.6459722081233306,1.5633086334228516,0.775289820549468,0.5609,0.5609000000000001,0.22,52715.57847026647,123
22,0.604455049177645,1.4213163513183593,0.7926790535175481,0.5909,0.5909,0.149,8.751735165180957,123
23,0.6570868997208861,1.6388746704101562,0.7802922026361759,0.5659,0.5659000000000001,0.197,247.19857879984733,123
24,0.6299226308637561,1.7002180236816407,0.7865650309671272,0.564,0.564,0.092,9.385972933124046,123
25,0.6376921914391278,1.600545574951172,0.784579958710497,0.5735,0.5735,0.105,34.28938710442297,123
26,0.6415725253357932,1.3918698883056642,0.7787041448308718,0.6018,0.6018,0.244,10.919638064918242,123
27,0.5642018995910518,1.2458518127441407,0.808480228680324,0.6638,0.6638,0.422,3.9423851999418176,123
28,0.5406835882251407,1.2357141235351563,0.8171351437192313,0.658,0.658,0.277,7.674264407249087,123
29,0.5753187758403485,1.5039964904785157,0.798078450055582,0.6125,0.6124999999999999,0.162,37.35861072299195,123
30,0.41760494104354784,1.025786441040039,0.8556455454978561,0.7061,0.7061000000000002,0.496,5.513028368348484,123
31,0.5648341470433357,1.2322870666503907,0.8101476893758933,0.6596,0.6596,0.158,260268.7053550689,123
32,0.3996340420126101,1.3705887969970703,0.8617595680482769,0.6341,0.6341,0.325,30.183437055188698,123
33,0.4035857062652525,1.0136971893310547,0.8593774813403208,0.717,0.717,0.538,10.046034165386164,123
34,0.37566653520167015,1.3381953735351562,0.8727965697951405,0.6601,0.6601000000000001,0.259,15.688842178075456,123
35,0.36643249011331275,1.2559315307617187,0.8754168651738923,0.675,0.675,0.334,1476972.1284334548,123
