dataset,metric,mean,std
503_wind_sample_300,mse,0.014043909103630887,0.0010672409416438047
503_wind_sample_300,aug_mse,0.01354775907196541,0.0010985521675029248
503_wind_sample_300,delta_mse,-3.775351369393795,1.1928107260518346
503_wind_sample_300,p_wilcoxon,0.11282552083333333,0.051261986189746554
503_wind_sample_300,should_proceed,0.6666666666666666,0.12171612389003693
503_wind_sample_500,mse,0.0105353502787873,0.0005667388405092238
503_wind_sample_500,aug_mse,0.010250882049576372,0.0005331076345255189
503_wind_sample_500,delta_mse,-2.5352053899223543,0.7641842129179538
503_wind_sample_500,p_wilcoxon,0.19661458333333334,0.06580847333833316
503_wind_sample_500,should_proceed,0.4,0.12649110640673517
503_wind_sample_700,mse,0.007469701099936592,0.0003021602743742186
503_wind_sample_700,aug_mse,0.007265950352265562,0.00026827904632798334
503_wind_sample_700,delta_mse,-2.4681466146532745,0.9135153774214413
503_wind_sample_700,p_wilcoxon,0.12682291666666667,0.04482986753193828
503_wind_sample_700,should_proceed,0.6,0.12649110640673517
