init_top10,ori_top10
-6.800000190734863,-7.0
-6.699999809265137,-6.7
-6.599999904632568,-6.2
-6.5,-6.2
-6.400000095367432,-6.1
-6.400000095367432,-6.1
-6.400000095367432,-6.1
-6.300000190734863,-6.0
-6.099999904632568,-5.9
-5.800000190734863,-5.6
