init_top10,ori_top10
-10.600000381469728,-11.6
-10.399999618530272,-10.9
-9.800000190734863,-10.1
-9.800000190734863,-9.8
-9.800000190734863,-9.6
-9.699999809265137,-9.5
-9.699999809265137,-9.5
-9.699999809265137,-9.5
-9.699999809265137,-9.4
-9.600000381469728,-9.3
