M,cuBLAS,cusparse_2_4,cusparse_2_6,cusparse_2_8,cusparse_2_10
64,4999.669,6237.807,5710.691,5583.286,5385.551
128,8173.423,9882.987,8947.372,8603.246,8419.300
256,10324.534,13004.632,11558.413,11185.853,10746.958
512,9818.448,12866.908,11424.792,11010.533,10724.598
