M,cuBLAS,cusparse_2_4,cusparse_2_6,cusparse_2_8,cusparse_2_10
64,6689.550,7314.925,6950.176,6740.914,6628.668
128,10118.184,11781.241,10933.929,10741.077,10630.318
256,14240.668,16128.791,15045.595,14948.350,14619.386
512,14161.968,16752.793,15588.558,15185.503,14778.834
