dataset,seed,mse,aug_mse,delta_mse,p_wilcoxon,should_proceed,features_perturbed
503_wind_sample_3942,985772,0.006390343887728395,0.00636933825522565,-0.32870895325496713,0.0009765625,True,"[12, 11, 9]"
503_wind_sample_3942,305711,0.005938778033182746,0.005730903015012955,-3.500299506199683,0.0009765625,True,"[12, 11, 9, 13]"
503_wind_sample_3942,435829,0.005598171871987,0.005616360753952319,0.32490753019455176,0.0009765625,True,"[12, 11]"
503_wind_sample_3942,117952,0.005796076026078126,0.005741618375800716,-0.9395606619442218,0.0009765625,True,"[12, 11, 9]"
503_wind_sample_3942,963395,0.005399771671897057,0.005433004644229579,0.6154514366872581,0.0009765625,True,"[12, 11, 9]"
503_wind_sample_3942,152315,0.005927582742290744,0.005747847441432476,-3.0321854400434516,0.0009765625,True,"[12, 11, 9]"
503_wind_sample_3942,882371,0.0063227022597639555,0.006173870802473647,-2.3539216489353505,0.0009765625,True,[12]
503_wind_sample_3942,359783,0.006038820937120308,0.006040754175819961,0.03201351256781569,0.0009765625,True,"[12, 11, 9, 13, 10]"
503_wind_sample_3942,304137,0.006314924582514545,0.006324312816987135,0.14866740449420018,0.0068359375,True,"[11, 9, 13]"
503_wind_sample_3942,122579,0.0055366086168858256,0.005320955576611297,-3.8950385551331688,0.0009765625,True,"[11, 9, 10, 13]"
503_wind_sample_3942,610581,0.005566277971168778,0.005520193474764639,-0.827923015035173,0.0009765625,True,"[12, 11]"
503_wind_sample_3942,448242,0.005560266624681103,0.005505456460625963,-0.9857470469463936,0.0009765625,True,"[12, 11]"
503_wind_sample_3942,374564,0.006073441562523777,0.0060291570524124444,-0.7291501804280262,0.0009765625,True,[12]
503_wind_sample_3942,735831,0.005753046258420041,0.005639132220714695,-1.980064692485726,0.0009765625,True,"[12, 11, 9]"
503_wind_sample_3942,736326,0.0057210754245650966,0.005580584812122098,-2.4556678948814605,0.0009765625,True,"[12, 11, 9, 13]"
