dataset,seed,mse,aug_mse,delta_mse,p_wilcoxon,should_proceed,features_perturbed
503_wind_sample_1314,985772,0.006243340993983711,0.006352490882411695,1.7482608836064495,0.0009765625,True,"[12, 9]"
503_wind_sample_1314,305711,0.006412544106516773,0.006170393031234756,-3.7762091185607614,0.001953125,True,"[8, 10, 7]"
503_wind_sample_1314,435829,0.007740469740238655,0.007440085254373983,-3.880700990317555,0.001953125,True,"[8, 7, 6, 3, 4]"
503_wind_sample_1314,117952,0.009490275227810365,0.009365410350478299,-1.31571397388099,0.0009765625,True,[12]
503_wind_sample_1314,963395,0.007382423492954185,0.007438949335809432,0.7656813905243313,0.0009765625,True,"[12, 11, 9, 10, 13]"
503_wind_sample_1314,152315,0.005452210114472199,0.005177151387292395,-5.0449032851777975,0.0009765625,True,"[11, 10, 8]"
503_wind_sample_1314,882371,0.007015846721442338,0.006940083705885636,-1.0798841332315563,0.0009765625,True,[11]
503_wind_sample_1314,359783,0.00847672482278883,0.008266268297075234,-2.4827575521598155,0.0009765625,True,[11]
503_wind_sample_1314,304137,0.00914079458215685,0.0091271410306395,-0.14936941635251255,0.0009765625,True,"[11, 10]"
503_wind_sample_1314,122579,0.008262589002779467,0.006780809520796675,-17.933597828529688,0.0009765625,True,"[8, 7, 6, 4, 3]"
503_wind_sample_1314,610581,0.007353876222499913,0.007018745362228566,-4.557200177587713,0.0009765625,True,"[8, 7, 6, 3]"
503_wind_sample_1314,448242,0.007659464715376641,0.00744344701183008,-2.8202715408153525,0.0009765625,True,"[11, 9, 13, 10]"
503_wind_sample_1314,374564,0.00614641646134806,0.006204071484161399,0.9380266237392892,0.0009765625,True,"[11, 9, 10, 8]"
503_wind_sample_1314,735831,0.006938492388390315,0.006736937670552734,-2.904877696123553,0.0009765625,True,"[11, 9, 10]"
503_wind_sample_1314,736326,0.007649907732833613,0.007662391309729317,0.16318597990566425,0.0009765625,True,"[11, 10, 8, 7]"
