epoch,batch,loss,time
0,10,0.536347222328186,1774139481.165649
0,20,0.5350939750671386,1774139481.2187834
0,30,0.533620810508728,1774139481.273154
0,40,0.532616151869297,1774139481.3245974
0,50,0.5325945484638214,1774139481.3760536
0,60,0.5320744703213374,1774139481.4313767
0,70,0.5311543498720441,1774139481.4833746
0,80,0.5304182752966881,1774139481.5347087
0,90,0.529900113079283,1774139481.5917363
0,100,0.5295671665668488,1774139481.6450362
0,110,0.5292906333099712,1774139481.696336
0,120,0.5287442753712336,1774139481.7522178
0,130,0.5283874800572028,1774139481.803645
0,140,0.527956315449306,1774139481.8548627
0,150,0.527438509464264,1774139481.9106884
0,160,0.5270052324980498,1774139481.9655564
1,10,0.5206458747386933,1774139482.5639384
1,20,0.5199810624122619,1774139482.6153607
1,30,0.5192926208178202,1774139482.665676
1,40,0.518701533973217,1774139482.7226722
1,50,0.5189356958866119,1774139482.7739084
1,60,0.5189178417126338,1774139482.8244803
1,70,0.5186544043677194,1774139482.8800514
1,80,0.5180623412132264,1774139482.9340432
1,90,0.5176936394638485,1774139482.9871345
1,100,0.5174166721105575,1774139483.0434482
1,110,0.5171690924601121,1774139483.0951145
1,120,0.5167762731512388,1774139483.1457136
1,130,0.5163902589908013,1774139483.1972027
1,140,0.5161329103367669,1774139483.2491562
1,150,0.5158269719282786,1774139483.2998266
1,160,0.5153785916045308,1774139483.3546746
2,10,0.5080281674861908,1774139483.7259753
2,20,0.5062549561262131,1774139483.7767098
2,30,0.5067117949326833,1774139483.828595
2,40,0.5058817446231842,1774139483.884335
2,50,0.5047998958826065,1774139483.9359763
2,60,0.5042270625631015,1774139483.9856179
2,70,0.5037807434797287,1774139484.0357785
2,80,0.5032938525080681,1774139484.085386
2,90,0.5028220329019758,1774139484.1368103
2,100,0.5024476221203804,1774139484.186278
2,110,0.5018593774600463,1774139484.235537
2,120,0.5009176718691984,1774139484.2852185
2,130,0.5002193599939346,1774139484.3364902
2,140,0.4995060707841601,1774139484.385847
2,150,0.49852370997269946,1774139484.4386206
2,160,0.4976230705156922,1774139484.4953032
3,10,0.4804372161626816,1774139484.8491385
3,20,0.47894274443387985,1774139484.9007812
3,30,0.4777509997288386,1774139484.95454
3,40,0.47641385942697523,1774139485.0059772
3,50,0.47428653776645663,1774139485.062416
3,60,0.4723747044801712,1774139485.113504
3,70,0.47026633535112655,1774139485.1639996
3,80,0.4682425756007433,1774139485.2147057
3,90,0.46623481512069703,1774139485.265392
3,100,0.46447612792253495,1774139485.3160768
3,110,0.46206148889931764,1774139485.366246
