init_top10,ori_top10
-4.5,-5.0
-4.400000095367432,-4.7
-4.199999809265137,-4.6
-3.0,-4.6
-2.5999999046325684,-4.6
-2.299999952316284,-4.5
-2.0999999046325684,-4.3
-2.0,-4.1
-1.2999999523162842,-4.1
-1.0,-4.1
