epoch,batch,loss,time
0,10,0.5370193481445312,1774139769.1270254
0,20,0.5353718578815461,1774139769.181986
0,30,0.5344605286916096,1774139769.236969
0,40,0.5335245415568352,1774139769.2918856
0,50,0.5327893102169037,1774139769.3458052
0,60,0.5321503023306529,1774139769.3994033
0,70,0.5319255607468741,1774139769.4549036
0,80,0.5310603991150856,1774139769.516866
0,90,0.5304214133156671,1774139769.5709424
0,100,0.5298693197965622,1774139769.625878
0,110,0.5294054573232477,1774139769.681967
0,120,0.5288182357947032,1774139769.734926
0,130,0.5282345294952393,1774139769.7887075
0,140,0.5276513576507569,1774139769.8434324
0,150,0.5272460556030274,1774139769.8967044
0,160,0.5269218780100345,1774139769.9536178
1,10,0.5196707487106323,1774139770.6615007
1,20,0.520535871386528,1774139770.712913
1,30,0.5202438096205394,1774139770.7634006
1,40,0.5199807494878769,1774139770.8238466
1,50,0.5194953763484955,1774139770.8772392
1,60,0.5191672772169114,1774139770.9308922
1,70,0.5190510996750423,1774139770.9872997
1,80,0.5187462389469146,1774139771.0418055
1,90,0.5182796743181016,1774139771.09534
1,100,0.5182479506731034,1774139771.1516514
1,110,0.5178368373350664,1774139771.2053366
1,120,0.5174019565184911,1774139771.259584
1,130,0.5169724601965684,1774139771.3173013
1,140,0.5164917430707386,1774139771.3727033
1,150,0.5159552188714346,1774139771.4277182
1,160,0.5153255820274353,1774139771.4863448
2,10,0.5079804450273514,1774139772.214902
2,20,0.5079489067196846,1774139772.2702096
2,30,0.5075269927581151,1774139772.3228123
2,40,0.5058801770210266,1774139772.3756843
2,50,0.5052924680709839,1774139772.431882
2,60,0.5051835576693217,1774139772.4855866
2,70,0.5042010669197355,1774139772.5382116
2,80,0.5034765414893627,1774139772.591177
2,90,0.5028051098187765,1774139772.6447744
2,100,0.5024916392564773,1774139772.698004
2,110,0.5015374191782691,1774139772.7515237
2,120,0.5005904237429301,1774139772.8045208
2,130,0.4999122367455409,1774139772.8574946
2,140,0.4992276732410703,1774139772.9100266
2,150,0.4984075176715851,1774139772.9626033
2,160,0.4974377520382404,1774139773.0222313
3,10,0.48025332689285277,1774139773.5531883
3,20,0.47754676789045336,1774139773.610706
3,30,0.47651769518852233,1774139773.6674283
3,40,0.47433102428913115,1774139773.7226067
3,50,0.47311787366867064,1774139773.7782896
3,60,0.47135728498299917,1774139773.832205
3,70,0.4695036083459854,1774139773.887507
3,80,0.4677738197147846,1774139773.941988
3,90,0.46544198989868163,1774139773.997591
3,100,0.4638799819350243,1774139774.0519629
3,110,0.4620168707587502,1774139774.106877
