init_top20,ori_top20
-11.399999618530272,-10.2
-10.899999618530272,-10.0
-10.800000190734863,-9.9
-10.600000381469728,-9.7
-10.600000381469728,-9.7
-10.5,-9.6
-10.399999618530272,-9.5
-10.399999618530272,-9.5
-10.0,-9.5
-9.899999618530272,-9.4
-9.899999618530272,-9.4
-9.899999618530272,-9.2
-9.899999618530272,-9.1
-9.800000190734863,-9.1
-9.699999809265137,-9.1
-9.600000381469728,-9.0
-9.5,-9.0
-9.5,-9.0
-9.5,-8.8
-9.5,-8.7
