dataset,seed,mse,aug_mse,delta_mse,p_wilcoxon,should_proceed,features_perturbed
227_cpu_small_sample_8190,985772,0.000790381848729093,0.000748678800675647,-5.276316519730696,0.0009765625,True,"[5, 3, 6]"
227_cpu_small_sample_8190,305711,0.0008775571964514589,0.0007508164211291939,-14.44245182362601,0.0048828125,True,"[9, 0, 1]"
227_cpu_small_sample_8190,435829,0.0008581793376281125,0.0007466334985486537,-12.997963734218525,0.0048828125,False,[0]
227_cpu_small_sample_8190,117952,0.0007679854863159306,0.0007050498270189801,-8.194902171765815,0.384765625,False,"[11, 7, 3, 10]"
227_cpu_small_sample_8190,963395,0.000823375763003086,0.0007698988638133748,-6.49483523715414,0.080078125,False,[7]
227_cpu_small_sample_8190,152315,0.0009221544838253795,0.00084092797519052,-8.808340691237223,0.013671875,True,"[3, 2, 4]"
227_cpu_small_sample_8190,882371,0.0008563327382567846,0.0007700974542363269,-10.070300966888729,0.001953125,True,"[9, 10]"
227_cpu_small_sample_8190,359783,0.0009015341262520969,0.0007745918015237579,-14.080700999758054,0.052734375,False,"[2, 10, 0]"
227_cpu_small_sample_8190,304137,0.0008535756202667872,0.0007683203481268146,-9.988016306431751,0.0048828125,False,[0]
227_cpu_small_sample_8190,122579,0.0008969866789169919,0.0007680847616216044,-14.370549789102968,0.001953125,True,[8]
227_cpu_small_sample_8190,610581,0.0008734788811073963,0.0007592848230687628,-13.073476704308895,0.0068359375,True,"[9, 8, 4, 1]"
227_cpu_small_sample_8190,448242,0.0009372203009557316,0.0008594994756852278,-8.292695451778831,0.080078125,False,"[11, 3, 10, 1]"
227_cpu_small_sample_8190,374564,0.000958069606234555,0.00088357649829094,-7.77533359359879,0.0244140625,True,[11]
227_cpu_small_sample_8190,735831,0.0008806680697286147,0.0007637326844013635,-13.27803168375184,0.001953125,True,"[9, 8]"
227_cpu_small_sample_8190,736326,0.0008423905313067807,0.0007890883890599406,-6.327485918455633,0.0966796875,False,"[9, 8, 10]"
