dataset,seed,mse,aug_mse,delta_mse,p_wilcoxon,should_proceed,features_perturbed
227_cpu_small_sample_1638,985772,0.0013439974760239737,0.0010909281239442799,-18.829600248087047,0.0009765625,True,"[9, 4, 2, 0]"
227_cpu_small_sample_1638,305711,0.0011150973314514724,0.0009034282152862184,-18.98212023247637,0.0009765625,True,"[7, 8, 5, 6, 4]"
227_cpu_small_sample_1638,435829,0.0009912730776705024,0.0007248775064644602,-26.87408517459925,0.0009765625,False,[0]
227_cpu_small_sample_1638,117952,0.00120395723798605,0.0010066647048700497,-16.387005027356818,0.0009765625,True,"[7, 4, 6, 0]"
227_cpu_small_sample_1638,963395,0.0007943079156687544,0.0007387105791212378,-6.999469028419209,0.0009765625,True,"[11, 9]"
227_cpu_small_sample_1638,152315,0.0012356758841614295,0.0009108618991494637,-26.28634168355526,0.0009765625,True,"[9, 5, 2]"
227_cpu_small_sample_1638,882371,0.000807945794302632,0.0007480534596444258,-7.412914960452462,0.0009765625,True,"[9, 8, 3, 4]"
227_cpu_small_sample_1638,359783,0.0008594056035391666,0.000798334197347327,-7.106237839308704,0.0009765625,True,[11]
227_cpu_small_sample_1638,304137,0.0010776238808867917,0.0008216374267803192,-23.75471244158191,0.0009765625,False,[0]
227_cpu_small_sample_1638,122579,0.0009541204949017429,0.0008978272529060265,-5.90001391821203,0.0009765625,True,"[9, 7, 8, 5, 3]"
227_cpu_small_sample_1638,610581,0.0012312228101556985,0.0008707781979779736,-29.27533580474712,0.0009765625,True,[11]
227_cpu_small_sample_1638,448242,0.001071853755520529,0.0009182248181373282,-14.33301293128308,0.0029296875,True,"[8, 4]"
227_cpu_small_sample_1638,374564,0.0012468040633130052,0.0007361773339372881,-40.95484963522503,0.0009765625,True,[11]
227_cpu_small_sample_1638,735831,0.001017285240653815,0.0009048847720157787,-11.049061182269377,0.009765625,True,"[7, 8, 5, 3, 4]"
227_cpu_small_sample_1638,736326,0.0019069021687040683,0.0009642116589102025,-49.43570390055819,0.0009765625,True,[9]
