dataset,seed,mse,aug_mse,delta_mse,p_wilcoxon,should_proceed,features_perturbed
227_cpu_small_sample_6552,985772,0.0008513896642884124,0.0008488576014217932,-0.2974035242412181,0.0009765625,True,"[7, 2, 8]"
227_cpu_small_sample_6552,305711,0.0009570337978989815,0.0008231470597995184,-13.989760695326598,0.34765625,False,"[11, 9, 3]"
227_cpu_small_sample_6552,435829,0.0009062193060510565,0.0008191513560526103,-9.607823340009567,0.34765625,False,"[11, 5, 7]"
227_cpu_small_sample_6552,117952,0.0008097553396009843,0.0007836129974617248,-3.2284247921281244,0.013671875,True,"[9, 5, 3]"
227_cpu_small_sample_6552,963395,0.0012478675071297212,0.0007692720084487129,-38.35307001316577,0.001953125,True,[8]
227_cpu_small_sample_6552,152315,0.0008558711251417237,0.0007683089739938279,-10.23076355489811,0.1611328125,False,"[11, 6]"
227_cpu_small_sample_6552,882371,0.00085483969203348,0.0007741230884752395,-9.442308810700288,0.5390625,False,[5]
227_cpu_small_sample_6552,359783,0.0009094315622057574,0.000838248003497413,-7.827258439952763,0.0419921875,True,[9]
227_cpu_small_sample_6552,304137,0.0009019316515680664,0.0008153220948018868,-9.60267406245289,0.052734375,False,"[5, 2, 6]"
227_cpu_small_sample_6552,122579,0.0008274425999543011,0.0007579183857497905,-8.402300559380238,0.0244140625,True,"[9, 7]"
227_cpu_small_sample_6552,610581,0.0008198861164572421,0.0007810308622519946,-4.739103812751764,0.0029296875,True,"[11, 9, 5]"
227_cpu_small_sample_6552,448242,0.0008194381496957332,0.0007161500815286386,-12.60474243302519,0.0185546875,True,"[5, 6]"
227_cpu_small_sample_6552,374564,0.0008127746581921446,0.0007704722547169876,-5.20469026055146,0.052734375,False,[11]
227_cpu_small_sample_6552,735831,0.0009492561097398864,0.0007996047929884513,-15.765114937468498,0.0048828125,True,"[11, 6, 8]"
227_cpu_small_sample_6552,736326,0.0009294018012754863,0.0008559071706801442,-7.907734899424559,0.0009765625,True,"[9, 0]"
