init_top20,ori_top20
-6.0,-6.0
-5.800000190734863,-5.9
-5.400000095367432,-5.5
-4.900000095367432,-5.0
-4.900000095367432,-4.9
-4.5,-4.8
-4.5,-4.6
-4.300000190734863,-4.6
-3.900000095367432,-4.5
-3.900000095367432,-4.5
-3.900000095367432,-4.5
-2.400000095367432,-4.5
-1.600000023841858,-4.3
-1.2999999523162842,-4.2
-0.4000000059604645,-4.2
-0.4000000059604645,-4.1
-0.1000000014901161,-4.1
0.0,-4.0
0.2000000029802322,-3.9
1.2000000476837158,-3.7
