init_top10,ori_top10
-6.199999809265137,-6.2
-5.900000095367432,-6.2
-5.900000095367432,-6.2
-5.900000095367432,-6.2
-5.599999904632568,-5.9
-5.599999904632568,-5.9
-5.599999904632568,-5.8
-5.5,-5.8
-5.5,-5.7
-5.300000190734863,-5.7
