M,cuBLAS,cusparse_2_4,cusparse_2_6,cusparse_2_8,cusparse_2_10
512,4698.985,4717.392,4843.749,4888.636,
1024,8442.997,9899.319,10001.055,9574.019,
2048,8567.121,13309.887,11049.345,10257.642,
4096,8476.533,13429.145,11130.083,10324.460,
8192,8450.208,13305.063,10894.735,10311.556,
16384,8423.685,13209.258,10948.650,,
32768,,13180.178,,,
65536,,,,,
