M,cuBLAS,cusparse_2_4,cusparse_2_6,cusparse_2_8,cusparse_2_10
512,8301.849,8425.660,8399.529,8263.470,8285.319
1024,15103.563,16673.817,16745.614,16556.072,16194.240
2048,15912.528,23607.829,19620.282,18320.287,17617.777
4096,16456.145,24754.018,20550.775,19229.027,18388.073
8192,16323.980,24848.552,20767.348,19390.861,18591.021
16384,16026.571,24902.742,20759.307,12322.105,9806.548
32768,16223.056,8276.572,6201.868,5466.833,5135.017
65536,16061.999,,,,
