M,cuBLAS,cusparse_2_4,cusparse_2_6,cusparse_2_8,cusparse_2_10
512,9591.406,8722.824,8466.952,8299.536,8450.671
1024,19266.778,16665.210,16750.036,16194.848,16471.989
2048,38116.830,33643.007,33337.092,32760.791,32939.606
4096,71374.148,65169.923,64936.427,64129.197,61433.616
8192,81282.423,104436.935,93650.593,89640.278,85389.810
16384,79940.353,106914.104,94480.904,90129.267,85402.085
32768,80204.929,109051.261,95544.804,91509.081,86743.688
65536,15987.821,109516.389,41577.234,27444.152,12471.095
