"Model_Name","Theta_ATLAS","Theta_WLE","SE","Num_Items","Time_Taken_Sec"
"222gate/Blur-4x7b-MOE-v0.1",1.00033783368654,1.09399736168152,0.052937581847744,30,0.334600687026978
"abacusai/Smaug-Mixtral-v0.1",0.493758694567891,0.278711576236413,0.0621378685640051,30,0.331011772155762
"abhishek/autotrain-xva0j-mixtral8x7b",-0.430905349707304,-0.818158161575184,0.0997408018141266,36,0.387333869934082
"abideen/MonarchCoder-MoE-2x7B",1.0053464554598,1.06376048059732,0.053832588643007,30,0.34102201461792
"abideen/NexoNimbus-MoE-2x7B",0.251793654210938,0.33230915739208,0.0677742683762894,30,0.373411417007446
"AetherResearch/Cerebrum-1.0-8x7b",-0.389226908511633,-0.356406964811638,0.0983989793911897,41,0.97536826133728
"AIGeekLabs/radiantloom-mixtral-8x7b-fusion",-0.141129621657306,-0.101039240713394,0.0975002883366567,41,0.430877208709717
"alykassem/ds_diasum_md_mixtral",-0.424416617670686,-0.496706732879573,0.0993919729723109,48,0.509891510009766
"amu/zen_moe",0.133991992901224,0.0822012733327632,0.0731874504389877,30,0.765120029449463
"andysalerno/cloudymixtral7Bx2-nectar-0.2",0.480776422830779,0.371508380990776,0.0635909316603527,30,0.343292951583862
"Aratako/Mixtral-8x7B-Instruct-v0.1-upscaled",-0.0217365578248715,-0.122668400831027,0.0981156556536016,34,1.96325016021729
"argilla/notus-8x7b-experiment",0.00645113820954592,0.041715323764616,0.0873266105197285,30,0.347373962402344
"argilla/notux-8x7b-v1",0.0162092014050447,0.0198160741250585,0.0852622978576974,30,0.336227416992188
"argilla/notux-8x7b-v1-epoch-2",0.00894776959665293,0.0585766158296628,0.0899579984942896,30,0.355740308761597
"arlineka/Brunhilde-2x7b-MOE-DPO-v.01.5",0.749750398483258,0.744805294612904,0.0592004161855884,30,0.782716512680054
"Brillibits/Instruct_Mixtral-8x7B-v0.1_Dolly15K",0.0148504688552125,-0.115378100329729,0.0857047124446422,30,1.76238775253296
"Cartinoe5930/MoE-Merging",0.00915007978282859,0.0396812915544025,0.0843512588240139,30,1.16793274879456
"ChaoticNeutrals/RPMix-4x7B-MoE",0.92992700021634,0.982446187474431,0.0595931001794385,30,0.700476884841919
"chargoddard/average-dolphin-8x7B",-0.36197125971686,-0.298874207371033,0.0996603049656265,39,0.501904010772705
"chargoddard/mixtralmerge-8x7B-rebalanced-test",-0.012964169069742,-0.320994154769094,0.0887659470337,30,1.08336758613586
"chargoddard/MixtralRPChat-ZLoss",-0.0615620223385115,-0.138898388121883,0.0978693707406295,34,2.25304269790649
"cloudyu/19B_MATH_DPO",0.379969002599932,0.255111126150496,0.0629709005252864,30,1.7370502948761
"cloudyu/19B_TRUTH_DPO",0.297159847398698,0.126290722225718,0.0651241754171364,30,1.3350567817688
"cloudyu/4bit_quant_TomGrc_FusionNet_34Bx2_MoE_v0.1_DPO",0.232849189616479,0.05670438546974,0.0679184988690657,30,1.77501702308655
"cloudyu/60B_MoE_Coder_v3",-0.149000347843994,-0.0981334184203957,0.0996899581447974,35,0.777348518371582
"cloudyu/Mixtral-8x7B-Instruct-v0.1-DPO",-0.0184605545446576,-0.118186358105256,0.0888974830801908,30,0.678755044937134
"cloudyu/Mixtral_11Bx2_MoE_19B",0.294007767788257,0.241082652987721,0.0648526585689463,30,0.458559513092041
"cloudyu/Mixtral_13B_Chat",0.493693994090304,0.446934941783194,0.064683280469759,30,1.56978178024292
"cloudyu/Mixtral_34Bx2_MoE_60B",-0.00152131530557921,-0.135893896034136,0.0868350777104498,30,1.07156729698181
"cloudyu/Mixtral_7Bx2_MoE",0.96227835603137,0.932321887879825,0.0594399670522921,30,0.871217250823975
