function,function_index,dimension,instance,best_f_cma,best_f_berw,label,misranking_rd,variance_rel_sd,pred_misranking,pred_variance
107,7,40,5,111.3085075,107.6042758,berw,0.3555555555555555,1.1661337158938698,berw,berw
107,7,40,6,111.06778,151.5924943,cma,0.3555555555555555,1.2901412449210394,berw,berw
107,7,40,7,192.9116835,159.9718629,berw,0.32,0.7875959150053886,berw,berw
107,7,40,8,165.4116591,179.5138685,cma,0.32,1.499792249815328,berw,berw
107,7,40,9,156.2643696,148.891109,berw,0.3466666666666667,1.1395261578081026,berw,berw
107,7,40,10,146.6153789,72.29620845,berw,0.2755555555555556,0.6714977644623319,berw,berw
107,7,40,11,143.9663921,146.1622809,cma,0.3377777777777778,1.0081071593303381,berw,berw
107,7,40,12,142.9126973,107.9379065,berw,0.21333333333333335,0.2148925807521221,berw,berw
107,7,40,13,138.4880081,78.5038984,berw,0.32,2.4859790018040453,berw,berw
107,7,40,14,154.6678505,113.7976581,berw,0.29333333333333333,1.1747843962558175,berw,berw
107,7,40,15,121.151093,100.4676183,berw,0.3466666666666667,1.2264419617087772,berw,berw
108,8,40,1,210.8527127,195.940438,berw,0.2755555555555556,1.1008978677451726,berw,berw
108,8,40,2,213.8661037,267.0748118,cma,0.3288888888888889,1.2992089259438977,berw,berw
108,8,40,3,234.2537424,172.1982273,berw,0.3288888888888889,1.9931910299909796,berw,berw
108,8,40,4,182.5156584,197.8126532,cma,0.2755555555555556,2.5418449595478187,berw,berw
108,8,40,5,122.0716573,190.1915676,cma,0.36444444444444446,1.9077528411472207,berw,berw
108,8,40,6,146.3316068,185.1716793,cma,0.26666666666666666,1.1952782228544399,berw,berw
108,8,40,7,214.4305899,179.7477541,berw,0.36444444444444446,1.5502777714631397,berw,berw
108,8,40,8,225.7079416,232.3616618,cma,0.3466666666666667,2.224017692760747,berw,berw
108,8,40,9,213.8513543,164.9050867,berw,0.3022222222222222,1.2897415639574787,berw,berw
108,8,40,10,205.9177695,173.9674449,berw,0.32,1.7019179654762011,berw,berw
108,8,40,11,264.6098228,206.5355921,berw,0.32,1.5310763606711735,berw,berw
108,8,40,12,210.5930796,160.9108076,berw,0.32,2.068626597756953,berw,berw
108,8,40,13,261.0692478,195.691958,berw,0.3288888888888889,1.4686100993318487,berw,berw
108,8,40,14,255.9130153,207.3212921,berw,0.3022222222222222,2.3633716180187987,berw,berw
108,8,40,15,226.2889555,173.4082628,berw,0.2577777777777778,1.389564632624525,berw,berw
109,9,40,1,2.415845302e-13,0.3400047841,cma,0.0,0.0015341789206222505,cma,cma
109,9,40,2,6.252776075e-13,0.1217863262,cma,0.0,0.0007381349602620425,cma,cma
109,9,40,3,2.557953849e-13,0.1315377397,cma,0.008888888888888889,0.00031603249203942174,cma,cma
109,9,40,4,1.98951966e-13,0.5567664652,cma,0.0,0.0017296414178284457,cma,cma
109,9,40,5,6.217248938e-13,0.007266455483,cma,0.0,0.00018301791941089637,cma,cma
109,9,40,6,1.705302566e-13,0.2536396027,cma,0.0,0.00382159717145222,cma,cma
109,9,40,7,1.136868377e-13,0.01778684903,cma,0.0,0.009748598180945443,cma,cma
109,9,40,8,1.278976924e-13,0.3482220006,cma,0.035555555555555556,0.0,cma,cma
109,9,40,9,1.847411113e-13,0.3269728125,cma,0.0,0.00023630283887371398,cma,cma
109,9,40,10,1.69197989e-13,0.3865942475,cma,0.008888888888888889,0.003025414926603827,cma,cma
109,9,40,11,5.115907697e-13,0.2713378428,cma,0.0,0.0004879865021124883,cma,cma
109,9,40,12,6.252776075e-13,0.112096119,cma,0.008888888888888889,0.00033573671809700075,cma,cma
109,9,40,13,1.847411113e-13,0.2631953163,cma,0.017777777777777778,0.0002857580166243638,cma,cma
109,9,40,14,1.563194019e-13,0.3061007917,cma,0.0,0.0011244167217985684,cma,cma
109,9,40,15,2.273736754e-13,1.550855219,cma,0.017777777777777778,0.0004791372808487984,cma,cma
110,10,40,1,77994.01883,12982.91806,berw,0.3377777777777778,0.9909990882925896,berw,berw
110,10,40,2,38380.84879,8693.797741,berw,0.3466666666666667,1.10716345628559,berw,berw
110,10,40,3,21027.80577,16291.21807,berw,0.3111111111111111,0.7374766798099974,berw,berw
110,10,40,4,13781.93013,7493.622811,berw,0.3111111111111111,0.7416836563533495,berw,berw
110,10,40,5,73377.34239,17289.62468,berw,0.24888888888888888,1.2040605943389622,berw,berw
110,10,40,6,26109.35469,852.5531411,berw,0.26666666666666666,0.8060559435797655,berw,berw
110,10,40,7,10908.04164,25227.97557,cma,0.38222222222222224,0.7251094375576044,berw,berw
110,10,40,8,104139.916,16616.65351,berw,0.32,0.9126719744153523,berw,berw
110,10,40,9,35194.85467,18370.51949,berw,0.32,0.5196529822542141,berw,berw
110,10,40,10,13348.89873,23488.96862,cma,0.38222222222222224,2.6241256030095177,berw,berw
110,10,40,11,73911.27499,2741.322431,berw,0.32,1.0369796481088227,berw,berw
110,10,40,12,45622.72268,5008.523286,berw,0.3466666666666667,1.3491155452599803,berw,berw
110,10,40,13,18593.29427,18035.73066,berw,0.29333333333333333,0.9454425698875575,berw,berw
110,10,40,14,34863.41331,20434.28548,berw,0.38222222222222224,1.0493826250425364,berw,berw
110,10,40,15,14376.44339,8519.345947,berw,0.4,1.278591929337566,berw,berw
111,11,40,1,136509.9561,82037.41909,berw,0.26666666666666666,1.212870532121905,berw,berw
111,11,40,2,216341.6367,41015.48613,berw,0.28444444444444444,1.3261513609624747,berw,berw
111,11,40,3,92794.81947,23055.46311,berw,0.3733333333333333,1.3141936572190938,berw,berw
111,11,40,4,132281.5949,82633.53699,berw,0.41777777777777775,1.5947769853414464,berw,berw
111,11,40,5,164733.0668,69972.71658,berw,0.4,1.3519771207450668,berw,berw
111,11,40,6,154842.6239,50949.92975,berw,0.24888888888888888,1.2680016977413493,berw,berw
111,11,40,7,154870.7641,106109.2524,berw,0.2755555555555556,1.1196529254379017,berw,berw
111,11,40,8,159922.2451,98054.72801,berw,0.3911111111111111,1.5903933471223937,berw,berw
111,11,40,9,116447.7556,92753.66776,berw,0.3288888888888889,1.1880711347757833,berw,berw
111,11,40,10,96211.50539,80453.9822,berw,0.38222222222222224,1.5339172695780932,berw,berw
111,11,40,11,176765.584,106471.7181,berw,0.3466666666666667,1.2495337501914001,berw,berw
111,11,40,12,65797.76343,39274.95554,berw,0.29333333333333333,1.5027745121755203,berw,berw
111,11,40,13,45016.87623,30728.26224,berw,0.2755555555555556,1.8724856837575399,berw,berw
111,11,40,14,168363.1469,89611.55579,berw,0.38222222222222224,0.9931205686554861,berw,berw
111,11,40,15,193265.9948,67713.15829,berw,0.38222222222222224,1.3456352943818184,berw,berw
112,12,40,1,34.14519934,38.13427646,cma,0.0,1.243881950379747e-16,cma,cma
112,12,40,2,34.53220571,133.3993941,cma,0.0,1.0107932601157046e-05,cma,cma
112,12,40,3,34.29010272,38.88780285,cma,0.0,2.1793319835041308e-07,cma,cma
112,12,40,4,34.33830985,39.27924781,cma,0.0,0.0003042571401208533,cma,cma
112,12,40,5,33.8831271,38.47201004,cma,0.0,6.318119459470525e-06,cma,cma
112,12,40,6,33.59153617,37.98894151,cma,0.0,0.0,cma,cma
112,12,40,7,33.81510841,36.85944514,cma,0.0,1.3230281651883503e-05,cma,cma
112,12,40,8,96.64412938,39.70089128,berw,0.0,0.0,cma,cma
112,12,40,9,33.94074181,38.98406778,cma,0.0,6.445573686799624e-06,cma,cma
112,12,40,10,34.87022201,38.09630574,cma,0.0,1.3270290388861661e-06,cma,cma
112,12,40,11,34.1081777,37.69577774,cma,0.0,1.4031908082584315e-05,cma,cma
112,12,40,12,34.23000707,39.26316981,cma,0.0,5.679957952388651e-06,cma,cma
112,12,40,13,33.35292079,37.92166674,cma,0.0,5.15518730113958e-06,cma,cma
112,12,40,14,34.01359463,39.40726612,cma,0.0,6.929905569966681e-07,cma,cma
112,12,40,15,33.83555419,38.86082,cma,0.0,5.54057753277726e-06,cma,cma
113,13,40,1,508.7734603,353.124607,berw,0.23111111111111113,1.060509239540669,berw,berw
113,13,40,2,519.987889,578.8717721,cma,0.2577777777777778,0.6065983506540121,berw,berw
113,13,40,3,447.6883404,220.1498382,berw,0.36444444444444446,0.7319162887918726,berw,berw
113,13,40,4,504.7089873,351.7514001,berw,0.28444444444444444,0.5123752389004012,berw,berw
113,13,40,5,479.0018188,446.524319,berw,0.3555555555555555,1.0625312608097102,berw,berw
113,13,40,6,376.8722762,396.4867737,cma,0.28444444444444444,0.7638645510693084,berw,berw
113,13,40,7,288.65736,184.9704733,berw,0.21333333333333335,1.2442093151937137,berw,berw
113,13,40,8,788.8780408,513.5370559,berw,0.3288888888888889,1.2281206658925756,berw,berw
113,13,40,9,619.2401771,453.6864109,berw,0.3111111111111111,0.7439881614238164,berw,berw
113,13,40,10,455.4905049,200.7938798,berw,0.3466666666666667,1.9042244514959894,berw,berw
113,13,40,11,671.9411372,453.977724,berw,0.4533333333333333,0.7048901980753604,berw,berw
113,13,40,12,382.9718848,347.5169192,berw,0.3377777777777778,0.575265544506845,berw,berw
113,13,40,13,424.9435856,279.1854849,berw,0.2755555555555556,0.5584581546744531,berw,berw
113,13,40,14,456.4463441,503.1416058,cma,0.3911111111111111,1.0030430518891653,berw,berw
113,13,40,15,460.6901625,242.1393223,berw,0.3377777777777778,1.5843932376713659,berw,berw
114,14,40,1,818.1947488,775.5600248,berw,0.4088888888888889,1.1982456652444409,berw,berw
114,14,40,2,892.2418389,976.9470057,cma,0.2755555555555556,1.8541800844880112,berw,berw
114,14,40,3,701.8105922,779.5875994,cma,0.48000000000000004,2.0481500043633174,berw,berw
114,14,40,4,601.5450241,890.2556245,cma,0.36444444444444446,1.7570963935164687,berw,berw
114,14,40,5,1006.707803,744.9007534,berw,0.17777777777777776,1.1881793405153844,berw,berw
114,14,40,6,1015.363387,812.298727,berw,0.32,1.5458597930477262,berw,berw
114,14,40,7,976.8404143,789.2287032,berw,0.36444444444444446,1.0921352328505456,berw,berw
114,14,40,8,870.3342668,1124.875607,cma,0.2577777777777778,1.5395214219209168,berw,berw
114,14,40,9,856.2381092,775.5160865,berw,0.3022222222222222,1.1738765724562743,berw,berw
114,14,40,10,1297.144667,1016.830965,berw,0.29333333333333333,1.591975654826272,berw,berw
114,14,40,11,1187.346932,1025.005967,berw,0.4,1.7532886628022444,berw,berw
114,14,40,12,605.8733935,643.6583504,cma,0.28444444444444444,1.3115851569153616,berw,berw
114,14,40,13,1047.360694,813.0906993,berw,0.28444444444444444,1.4361197052439467,berw,berw
114,14,40,14,882.4398823,779.0043069,berw,0.3555555555555555,1.2207113761221953,berw,berw
114,14,40,15,894.2258887,995.0251179,cma,0.4,1.6085833188398944,berw,berw
115,15,40,1,21.21809626,17.45721464,berw,0.0,3.8861466287705306e-05,cma,cma
115,15,40,2,14.07942838,14.36804018,cma,0.0,0.00035557066293124125,cma,cma
115,15,40,3,22.12122857,22.15828355,cma,0.0,0.0006895762877495537,cma,cma
115,15,40,4,31.24594777,13.43878362,berw,0.0,5.70086927107729e-05,cma,cma
115,15,40,5,14.42803344,21.52924497,cma,0.0,0.00014753959372031732,cma,cma
115,15,40,6,18.73500394,24.84994713,cma,0.0,0.001068066951556834,cma,cma
115,15,40,7,11.97355333,22.56459095,cma,0.0,0.001331627772831854,cma,cma
115,15,40,8,19.89345567,15.81354826,berw,0.0,0.0006909077348728973,cma,cma
115,15,40,9,22.23247043,19.88587279,berw,0.0,0.00134602014825411,cma,cma
115,15,40,10,9.895463777,18.59194518,cma,0.008888888888888889,0.0009032019543075069,cma,cma
115,15,40,11,12.02075555,24.94348649,cma,0.0,4.9665130235730233e-05,cma,cma
115,15,40,12,12.32923757,22.4784298,cma,0.0,0.00016070899316355717,cma,cma
115,15,40,13,25.98526706,18.42034275,berw,0.0,0.00040307547690725677,cma,cma
115,15,40,14,23.84687287,17.40481957,berw,0.0,0.00035680064843813804,cma,cma
115,15,40,15,28.6839401,20.72949623,berw,0.0,0.0004035327574921174,cma,cma
116,16,40,1,13128.63158,16488.5256,cma,0.32,1.0926799925684962,berw,berw
116,16,40,2,9092.404612,26230.68291,cma,0.29333333333333333,0.8507821641238105,berw,berw
116,16,40,3,15557.95201,14078.5854,berw,0.2577777777777778,1.0385648239092211,berw,berw
116,16,40,4,15936.42804,16025.9965,cma,0.28444444444444444,0.9705481226003402,berw,berw
116,16,40,5,26847.69664,11084.26369,berw,0.38222222222222224,0.9009408555842192,berw,berw
116,16,40,6,16649.44742,11569.24693,berw,0.32,0.4511379422962135,berw,berw
116,16,40,7,36747.65338,16711.00461,berw,0.28444444444444444,1.0641909790649065,berw,berw
116,16,40,8,25914.01732,26726.33547,cma,0.3288888888888889,0.9395950299499631,berw,berw
116,16,40,9,23051.46458,24454.35909,cma,0.3911111111111111,0.7015072714322175,berw,berw
116,16,40,10,16174.52787,33204.50391,cma,0.36444444444444446,1.6217358522934227,berw,berw
116,16,40,11,31224.23906,7265.351627,berw,0.26666666666666666,0.6613025698643724,berw,berw
116,16,40,12,9104.719988,17556.10593,cma,0.3555555555555555,0.8206900553008605,berw,berw
116,16,40,13,24248.33755,16047.51311,berw,0.32,1.363639428687999,berw,berw
116,16,40,14,14753.89437,14799.85741,cma,0.20444444444444446,0.9007110527768077,berw,berw
116,16,40,15,14531.61951,17041.01597,cma,0.24888888888888888,0.6248376279183996,berw,berw
117,17,40,1,54671.86215,47129.3436,berw,0.2577777777777778,0.6424366406882758,berw,berw
117,17,40,2,30184.24217,36851.3202,cma,0.3733333333333333,1.7447365824930585,berw,berw
117,17,40,3,19631.97881,59374.81282,cma,0.36444444444444446,1.669688192350136,berw,berw
117,17,40,4,55960.93131,47084.08623,berw,0.32,1.2029796216363147,berw,berw
117,17,40,5,77010.15089,46928.94706,berw,0.43555555555555553,1.134990515344874,berw,berw
117,17,40,6,59801.01777,50656.40542,berw,0.3022222222222222,0.8723929888004028,berw,berw
117,17,40,7,53391.52441,62763.41559,cma,0.28444444444444444,1.4769269911844694,berw,berw
117,17,40,8,49258.25331,62171.90319,cma,0.36444444444444446,1.0342091958773347,berw,berw
117,17,40,9,54799.19628,24410.32588,berw,0.3911111111111111,2.0377621620140784,berw,berw
117,17,40,10,71026.07934,60140.47378,berw,0.19555555555555554,0.9699394156860739,berw,berw
117,17,40,11,53605.97101,37255.1276,berw,0.29333333333333333,1.5924347771935905,berw,berw
117,17,40,12,41433.09789,53764.5631,cma,0.29333333333333333,1.1890961984333352,berw,berw
117,17,40,13,77849.03426,70838.1194,berw,0.28444444444444444,1.1232429613091082,berw,berw
117,17,40,14,36537.79102,56261.95524,cma,0.3111111111111111,0.8193192713621089,berw,berw
117,17,40,15,72908.27657,44932.83647,berw,0.23111111111111113,1.278642810590642,berw,berw
118,18,40,1,281.1513246,1525.317416,cma,0.0,3.2389528155483906e-06,cma,cma
118,18,40,2,119.6771545,773.9082233,cma,0.0,1.7580358774656932e-06,cma,cma
118,18,40,3,133.5730024,490.5335153,cma,0.0,1.9528611040264655e-06,cma,cma
118,18,40,4,188.6069382,446.4601963,cma,0.0,1.878650447932006e-06,cma,cma
118,18,40,5,301.8174586,651.9652489,cma,0.0,2.652880112810826e-06,cma,cma
118,18,40,6,234.858004,700.0687644,cma,0.0,1.3449737939024875e-16,cma,cma
118,18,40,7,281.3648589,570.4953953,cma,0.0,2.688434087735725e-06,cma,cma
118,18,40,8,120.5439391,583.286617,cma,0.0,1.1833279659967076e-06,cma,cma
118,18,40,9,167.2842361,381.2540581,cma,0.0,2.1145551155666544e-06,cma,cma
118,18,40,10,265.9536612,566.8166116,cma,0.0,7.707551891467003e-06,cma,cma
118,18,40,11,203.5944147,517.4435822,cma,0.0,6.810060376743769e-07,cma,cma
118,18,40,12,138.8544377,631.2146692,cma,0.0,8.266219604944806e-06,cma,cma
118,18,40,13,129.535278,736.8238288,cma,0.0,1.8584587239637243e-16,cma,cma
118,18,40,14,266.6123605,430.6720086,cma,0.0,6.767922435960211e-07,cma,cma
118,18,40,15,283.0070208,375.843635,cma,0.0,0.001205659172046694,cma,cma
119,19,40,1,34.51470121,17.37755611,berw,0.3466666666666667,1.3778368710356215,berw,berw
119,19,40,2,27.38193776,19.25272973,berw,0.24888888888888888,0.9147657333833762,berw,berw
119,19,40,3,28.15233459,22.07303107,berw,0.3377777777777778,0.5750539291895,berw,berw
119,19,40,4,21.13214572,22.75213534,cma,0.29333333333333333,0.9695331364011606,berw,berw
119,19,40,5,25.3298662,20.43241292,berw,0.36444444444444446,0.8395815602097694,berw,berw
119,19,40,6,34.98310453,18.02512404,berw,0.24000000000000002,1.5368381039311712,berw,berw
119,19,40,7,26.3348877,25.85369107,berw,0.32,3.0777181116844137,berw,berw
119,19,40,8,21.39928389,22.00180585,cma,0.3022222222222222,0.7666869514326287,berw,berw
119,19,40,9,29.03866936,24.47325644,berw,0.24888888888888888,1.9455654835615948,berw,berw
119,19,40,10,34.5089181,21.15755717,berw,0.2755555555555556,0.24720588502290747,berw,berw
119,19,40,11,22.14217206,25.58888342,cma,0.28444444444444444,2.0565496495435,berw,berw
119,19,40,12,25.22406451,24.41831295,berw,0.29333333333333333,2.2490475185130903,berw,berw
119,19,40,13,16.2078574,22.71978258,cma,0.16,1.0909776120475831,berw,berw
119,19,40,14,21.0852392,22.75309922,cma,0.3022222222222222,2.6555338728051514,berw,berw
119,19,40,15,30.61880194,18.39591032,berw,0.18666666666666665,1.361952010154261,berw,berw
120,20,40,1,33.92045241,41.39997854,cma,0.24000000000000002,1.624218060584372,berw,berw
120,20,40,2,45.04945529,42.39274248,berw,0.29333333333333333,2.2559040962956547,berw,berw
120,20,40,3,53.08846349,31.32445316,berw,0.36444444444444446,1.377025533568473,berw,berw
120,20,40,4,45.56333088,29.24418336,berw,0.20444444444444446,1.618865321193123,berw,berw
120,20,40,5,43.94946226,36.40761246,berw,0.3377777777777778,1.7398105677868443,berw,berw
120,20,40,6,46.13078106,51.85879648,cma,0.3555555555555555,1.6873999421047285,berw,berw
120,20,40,7,38.81097647,41.25479163,cma,0.36444444444444446,1.9333434326423327,berw,berw
120,20,40,8,52.32745057,35.59150076,berw,0.3377777777777778,1.6355724117619033,berw,berw
120,20,40,9,37.1620297,36.25074376,berw,0.28444444444444444,1.854757077811268,berw,berw
120,20,40,10,39.27672255,32.68616711,berw,0.22222222222222224,1.0794620829711263,berw,berw
120,20,40,11,39.93228203,33.9352984,berw,0.32,1.134767146490357,berw,berw
120,20,40,12,40.87118484,36.62225308,berw,0.26666666666666666,1.5534143578921247,berw,berw
120,20,40,13,59.40640373,33.33547142,berw,0.36444444444444446,1.4385525285855987,berw,berw
120,20,40,14,43.21885239,46.68773635,cma,0.4088888888888889,2.0539516169128564,berw,berw
120,20,40,15,33.75429512,34.96113375,cma,0.24000000000000002,1.4536701846546534,berw,berw
