dataset,seed,mse,aug_mse,delta_mse,p_wilcoxon,should_proceed,features_perturbed
ParkinsonsTelemonitoring_sample_3525,985772,0.0005735215877480555,0.00034941818038898624,-39.07497331338756,0.009765625,True,"[0, 18]"
ParkinsonsTelemonitoring_sample_3525,305711,0.0005309159176442028,0.00021717377004302932,-59.09450765637622,0.0009765625,True,"[15, 16]"
ParkinsonsTelemonitoring_sample_3525,435829,0.0006252441759855039,0.00045636977582059416,-27.009351970169334,0.0009765625,True,[19]
ParkinsonsTelemonitoring_sample_3525,117952,0.0003445015297218278,0.00027437167977982475,-20.356905235988446,0.0009765625,True,"[0, 18]"
ParkinsonsTelemonitoring_sample_3525,963395,0.000585222500515704,0.0002811680866473008,-51.95535263946061,0.0009765625,True,"[14, 11, 8, 7, 18]"
ParkinsonsTelemonitoring_sample_3525,152315,0.0005352483842094614,0.0002852053913719695,-46.71531950662393,0.0009765625,True,"[1, 10]"
ParkinsonsTelemonitoring_sample_3525,882371,0.00044706265212700823,0.00022586249113342488,-49.47855964732691,0.0009765625,True,[18]
ParkinsonsTelemonitoring_sample_3525,359783,0.0002809077036498606,0.00021203303245479564,-24.51861244820622,0.0009765625,True,"[15, 12]"
ParkinsonsTelemonitoring_sample_3525,304137,0.0004145977325123197,0.0002690972878534161,-35.094365754781364,0.0009765625,True,[0]
ParkinsonsTelemonitoring_sample_3525,122579,0.0005581201072873384,0.0003448067685592918,-38.21997020763596,0.0185546875,True,[18]
ParkinsonsTelemonitoring_sample_3525,610581,0.0004496374554174247,0.00035109113266522667,-21.916840237589135,0.0009765625,True,"[15, 17, 16, 2, 1]"
ParkinsonsTelemonitoring_sample_3525,448242,0.0005802456261941338,0.00035696710982620393,-38.479999898047865,0.0009765625,True,"[17, 2, 5, 3, 4]"
ParkinsonsTelemonitoring_sample_3525,374564,0.000633980165904381,0.0002501037718985583,-60.55022138716563,0.0009765625,True,[0]
ParkinsonsTelemonitoring_sample_3525,735831,0.00034267553198378777,0.00022392734893921483,-34.65324248776274,0.0009765625,True,[15]
ParkinsonsTelemonitoring_sample_3525,736326,0.00035450707025966104,0.0003480195755883095,-1.8300043117898084,0.0009765625,True,"[19, 15, 10, 13]"
