dataset,seed,mse,aug_mse,delta_mse,p_wilcoxon,should_proceed,features_perturbed
ParkinsonsTelemonitoring_sample_5875,985772,0.0004848283033190437,0.0001843282098030553,-61.980724198406136,0.009765625,True,"[0, 14, 17, 12]"
ParkinsonsTelemonitoring_sample_5875,305711,0.0003309077942554808,0.00016823804250787837,-49.15863408826556,0.0009765625,True,"[15, 18]"
ParkinsonsTelemonitoring_sample_5875,435829,0.000363500063413939,0.000258282380361888,-28.945712433682132,0.1376953125,False,[0]
ParkinsonsTelemonitoring_sample_5875,117952,0.00016019389481770647,0.00011307110278248658,-29.416097341814133,0.0009765625,True,"[19, 15]"
ParkinsonsTelemonitoring_sample_5875,963395,0.00019054511209568232,8.354174918218137e-05,-56.15644596528362,0.001953125,True,"[0, 14, 17, 11]"
ParkinsonsTelemonitoring_sample_5875,152315,0.00019083843096585933,0.00012106480863592297,-36.561620202389285,0.0009765625,True,[5]
ParkinsonsTelemonitoring_sample_5875,882371,0.00015627646613237115,0.00015079101311196334,-3.510095381707352,0.0029296875,True,[18]
ParkinsonsTelemonitoring_sample_5875,359783,0.00018582047352592697,7.581654822245111e-05,-59.19903400102322,0.0009765625,True,[10]
ParkinsonsTelemonitoring_sample_5875,304137,0.00014296877619177935,8.241293113920393e-05,-42.355993151501394,0.0009765625,True,"[15, 14]"
ParkinsonsTelemonitoring_sample_5875,122579,0.00034562534360313787,8.680583853406558e-05,-74.88441164958671,0.001953125,True,"[19, 17]"
ParkinsonsTelemonitoring_sample_5875,610581,0.00024264918624007336,0.00014610412094554328,-39.78792049152388,0.001953125,True,[18]
ParkinsonsTelemonitoring_sample_5875,448242,0.00032126883774502373,8.047048348914974e-05,-74.95229103016351,0.0009765625,True,"[17, 15]"
ParkinsonsTelemonitoring_sample_5875,374564,0.0002273945111792366,0.00012064395981899374,-46.945087111667384,0.0009765625,True,"[15, 17, 6, 4]"
ParkinsonsTelemonitoring_sample_5875,735831,0.000278179578212828,0.00012274468946660408,-55.87573672547045,0.0009765625,True,[1]
ParkinsonsTelemonitoring_sample_5875,736326,0.0002710614240590774,0.00013915703743847937,-48.66217577011242,0.0009765625,True,[18]
