dataset,seed,mse,aug_mse,delta_mse,p_wilcoxon,should_proceed,features_perturbed
ParkinsonsTelemonitoring_sample_2350,985772,0.0005580643296784408,0.00040444088745289383,-27.52790924911211,0.001953125,True,"[15, 18, 1]"
ParkinsonsTelemonitoring_sample_2350,305711,0.001050549666697918,0.0006841085032477778,-34.88089854922673,0.0009765625,True,"[17, 11, 8, 7, 10]"
ParkinsonsTelemonitoring_sample_2350,435829,0.00073101389736309,0.000490303405150064,-32.92830588875476,0.0009765625,True,"[15, 18]"
ParkinsonsTelemonitoring_sample_2350,117952,0.0010807486574064913,0.0005473862117174864,-49.351201320844815,0.0029296875,True,"[19, 0, 13]"
ParkinsonsTelemonitoring_sample_2350,963395,0.000586173429022887,0.0003592717820187578,-38.70896150689729,0.0009765625,True,[14]
ParkinsonsTelemonitoring_sample_2350,152315,0.000924169234540379,0.00047968405011219144,-48.09564826611494,0.0009765625,True,[16]
ParkinsonsTelemonitoring_sample_2350,882371,0.0009088694190531601,0.000591773753681759,-34.889023519104015,0.009765625,True,[1]
ParkinsonsTelemonitoring_sample_2350,359783,0.0009023052543470039,0.000607000162497877,-32.727847967907316,0.0009765625,True,[14]
ParkinsonsTelemonitoring_sample_2350,304137,0.0006361611690643975,0.0004951507031315423,-22.165839851595987,0.0009765625,True,"[15, 16, 11, 18, 8]"
ParkinsonsTelemonitoring_sample_2350,122579,0.0009851548501257675,0.0007112411004074227,-27.80413147063899,0.0654296875,False,"[14, 17]"
ParkinsonsTelemonitoring_sample_2350,610581,0.0004877462096152481,0.0004300018563990171,-11.839016291235122,0.0009765625,True,"[14, 16]"
ParkinsonsTelemonitoring_sample_2350,448242,0.0007763112932323465,0.0005805553093396341,-25.21617109003251,0.0009765625,True,"[0, 16]"
ParkinsonsTelemonitoring_sample_2350,374564,0.0009847562922273006,0.0008049070067018947,-18.263329409008055,0.013671875,True,[18]
ParkinsonsTelemonitoring_sample_2350,735831,0.0006537848761657851,0.0004005921996013247,-38.72721529585466,0.0009765625,True,"[19, 16, 18, 1]"
ParkinsonsTelemonitoring_sample_2350,736326,0.0007154249807288723,0.0004705231668347817,-34.231655378399786,0.0009765625,True,"[16, 5]"
