M,cuBLAS,cusparse_2_4,cusparse_2_6,cusparse_2_8,cusparse_2_10
512,11977.408,13937.200,12139.022,12030.040,11462.686
1024,13935.404,15284.737,13345.216,12641.907,11950.251
2048,13906.226,15065.393,13525.553,12641.008,11930.427
4096,13589.844,14387.307,12933.568,12135.933,11577.435
8192,13475.024,14507.395,12892.440,11882.064,11691.340
16384,13622.115,14674.080,13041.450,12216.220,11854.271
32768,13506.966,14637.373,12999.357,11780.758,11877.372
65536,13542.625,14811.750,11649.819,12269.076,11905.288
