M,cuBLAS,cusparse_2_4,cusparse_2_6,cusparse_2_8,cusparse_2_10
512,21606.210,29257.561,25563.441,25836.690,23807.586
1024,24185.333,31890.083,28865.756,28278.024,26529.184
2048,26449.689,34731.946,30965.963,29993.203,27830.262
4096,25957.488,34061.276,30454.646,29522.358,27369.254
8192,25875.816,33062.341,29909.914,28895.092,26996.618
16384,26167.205,33324.655,29954.424,29080.682,27341.954
32768,26632.315,32690.828,30285.274,29255.617,27652.213
65536,27006.088,33683.700,29904.679,29558.546,27293.387
