"model","pirt_accuracy","theta","n_subset_items","n_all_items","avg_observed","avg_predicted"
"222gate/Blur-4x7b-MOE-v0.1",0.675561756311475,1.00034756317398,30,840,0.633333333333333,0.677125771977332
"abacusai/Smaug-Mixtral-v0.1",0.625294041398802,0.511455735836273,30,840,0.6,0.626230857746906
"abhishek/autotrain-xva0j-mixtral8x7b",0.543708132649544,-0.235659752088047,30,840,0.7,0.537919544969897
"abideen/MonarchCoder-MoE-2x7B",0.677174523249592,1.00511846186918,30,840,0.7,0.676329135221799
"abideen/NexoNimbus-MoE-2x7B",0.593373758926939,0.251042898991995,30,840,0.733333333333333,0.588190070985961
"AetherResearch/Cerebrum-1.0-8x7b",0.526291007430425,-0.434921052052064,30,840,0.8,0.516153637335256
"AIGeekLabs/radiantloom-mixtral-8x7b-fusion",0.549717661590617,-0.174738444199173,30,840,0.7,0.544151649056936
"alykassem/ds_diasum_md_mixtral",0.538850451601754,-0.2929894895936,30,840,0.733333333333333,0.531647381907992
"amu/zen_moe",0.579845149842479,0.128047392578346,30,840,0.733333333333333,0.57416040230578
"andysalerno/cloudymixtral7Bx2-nectar-0.2",0.648898421522376,0.749020394810377,30,840,0.633333333333333,0.649474906270118
"Aratako/Mixtral-8x7B-Instruct-v0.1-upscaled",0.567242629748968,-0.000962860103269842,30,840,0.666666666666667,0.563560258011276
"argilla/notus-8x7b-experiment",0.567735606039065,0.00633843610980788,30,840,0.7,0.562836924781253
"argilla/notux-8x7b-v1",0.569892456091132,0.018075582887429,30,840,0.7,0.565073658168581
"argilla/notux-8x7b-v1-epoch-2",0.587930241080146,0.214855592510203,30,840,0.633333333333333,0.586248645070769
"arlineka/Brunhilde-2x7b-MOE-DPO-v.01.5",0.649733306809323,0.750154071195443,30,840,0.533333333333333,0.654044416938064
"Brillibits/Instruct_Mixtral-8x7B-v0.1_Dolly15K",0.56479101160542,-0.0227258246085208,30,840,0.666666666666667,0.561017839195745
"Cartinoe5930/MoE-Merging",0.566956177024591,0.00978755775467843,30,840,0.766666666666667,0.559559492223033
"ChaoticNeutrals/RPMix-4x7B-MoE",0.671993877334478,0.997652204265813,30,840,0.5,0.678364020939458
"chargoddard/average-dolphin-8x7B",0.53941018733472,-0.276091115570481,30,840,0.7,0.533462416495266
"chargoddard/mixtralmerge-8x7B-rebalanced-test",0.53178012799248,-0.348880986652562,30,840,0.7,0.525549762362572
"chargoddard/MixtralRPChat-ZLoss",0.551243531140869,-0.172797387982265,30,840,0.766666666666667,0.543264896491766
"cloudyu/19B_MATH_DPO",0.60038395461313,0.294990881975774,30,840,0.633333333333333,0.599163607253122
"cloudyu/19B_TRUTH_DPO",0.604577298454912,0.346446676110968,30,840,0.633333333333333,0.603512260126082
"cloudyu/4bit_quant_TomGrc_FusionNet_34Bx2_MoE_v0.1_DPO",0.619566210023266,0.467807815292363,30,840,0.633333333333333,0.619056316567338
"cloudyu/60B_MoE_Coder_v3",0.567452417381249,-0.00487985208984485,30,840,0.7,0.562543247654629
"cloudyu/Mixtral-8x7B-Instruct-v0.1-DPO",0.563428866095135,-0.0295388740184603,30,840,0.666666666666667,0.559605243851745
