"X","a1","d","g","u"
"X587",5.18797319490566,-7.339857167407,0.0281712466254902,1
"X588",6.46102885852126,-2.39001407724727,0.253897241614211,1
"X590",4.19925239037516,-0.997358308439658,0.488980901097908,1
"X592",-0.91642322668297,-4.50629194178974,0.000121555274101925,1
"X593",2.78682485946352,-2.39851152154292,0.566206702741059,1
"X595",1.08780145554863,3.44901453586812,0.223187584817691,1
"X596",2.54414870515823,9.71540856954754,0.140329229822033,1
"X597",2.01557843634,6.92992980829472,0.120127084390574,1
"X602",4.17244047533839,1.39819157413101,0.0826681794125865,1
"X603",2.93060496348692,0.359253697701959,0.621110104027995,1
"X604",0.726543309353159,-4.58729642634598,0.00010095264141661,1
"X607",5.15775143883389,-5.74210204511539,0.541357394172347,1
"X609",2.4943246779488,8.49770127123148,0.120261956448413,1
"X610",0.233951044263782,0.238576244947054,0.0250503821305388,1
"X611",1.85029804237787,5.64129434117151,0.112796439117449,1
"X612",2.20864859427832,2.50726476995957,0.529685631045497,1
"X613",3.78299733130895,3.67049772196649,0.295730592815295,1
"X614",3.86094756981198,5.33159907192414,0.402615014876743,1
"X615",-0.928099007029482,0.961069328401631,0.00101381189269486,1
"X616",9.1324339913921,0.677194710938351,0.483361310489115,1
"X617",14.0607248378418,-8.61883013746608,0.157672851385634,1
"X618",1.80481991363328,-0.215044028128125,0.306431302924606,1
"X619",-0.329112332538397,-6.53417063646183,0.000112787598513788,1
"X620",3.3946206121351,3.6859466544614,0.273475012206324,1
"X623",1.38690766819662,4.63017890107816,0.0763883855496542,1
"X624",5.07209884535361,-5.01736432301178,0.0654834536121818,1
