"model","pirt_accuracy","theta","n_subset_items","n_all_items","avg_observed","avg_predicted","actual_accuracy","n_items","error","abs_error","squared_error"
"222gate/Blur-4x7b-MOE-v0.1",0.676208012853003,1.00084171116673,30,840,0.633333333333333,0.677795963946324,0.695497630331754,844,-0.019289617478751,0.019289617478751,0.000372089342476537
"abacusai/Smaug-Mixtral-v0.1",0.631934529671176,0.580899568581699,30,840,0.566666666666667,0.634351857930603,0.713270142180095,844,-0.081335612508919,0.081335612508919,0.00661548186220101
"abhishek/autotrain-mixtral-8x7b-orpo-v1",0.55316053256533,-0.127632702966319,30,840,0.666666666666667,0.548956601672687,0.657582938388626,844,-0.104422405823296,0.104422405823296,0.0109040388379251
"abhishek/autotrain-mixtral-8x7b-orpo-v2",0.556373574280259,-0.114049860927605,30,840,0.7,0.55105407703138,0.643364928909953,844,-0.086991354629694,0.086991354629694,0.00756749578030918
"abhishek/autotrain-mixtral7x8b-math",0.505601146392753,-0.635608345589684,30,840,0.633333333333333,0.500870324654213,0.548578199052133,844,-0.04297705265938,0.04297705265938,0.00184702705528712
"abhishek/autotrain-xva0j-mixtral8x7b",0.53891954116226,-0.2799074119512,30,840,0.666666666666667,0.534188166143578,0.562796208530806,844,-0.023876667368546,0.023876667368546,0.000570095244628189
"abideen/MonarchCoder-MoE-2x7B",0.684167595218725,1.0939705983996,30,840,0.6,0.68728491356016,0.686018957345972,844,-0.0018513621272469,0.0018513621272469,3.42754172620418e-06
"abideen/NexoNimbus-MoE-2x7B",0.592310061420697,0.248713930075949,30,840,0.7,0.588321545177019,0.625592417061611,844,-0.033282355640914,0.033282355640914,0.00110771519700828
"AetherResearch/Cerebrum-1.0-8x7b",0.527743187576904,-0.420813616298514,30,840,0.8,0.517659601931604,0.630331753554502,844,-0.102588565977598,0.102588565977598,0.01052441386934
"AIGeekLabs/radiantloom-mixtral-8x7b-fusion",0.541719165007845,-0.244884641896457,30,840,0.633333333333333,0.538326047662456,0.578199052132701,844,-0.0364798871248559,0.0364798871248559,0.00133078216464223
"alykassem/ds_diasum_md_mixtral",0.54746316594316,-0.192602567409358,30,840,0.566666666666667,0.546751925175623,0.610189573459716,844,-0.062726407516556,0.062726407516556,0.00393460219993305
"amu/zen_moe",0.576926283752527,0.0933638278415581,30,840,0.733333333333333,0.571133430064349,0.587677725118483,844,-0.0107514413659561,0.0107514413659561,0.000115593491445591
"andysalerno/cloudymixtral7Bx2-nectar-0.2",0.648597692967726,0.747888637848551,30,840,0.6,0.650397607522086,0.637440758293839,844,0.011156934673887,0.011156934673887,0.000124477191317382
"Aratako/Mixtral-8x7B-Instruct-v0.1-upscaled",0.568206767985966,0.00309519980073447,30,840,0.7,0.563325537170631,0.656398104265403,844,-0.088191336279437,0.088191336279437,0.00777771179475274
"argilla/notus-8x7b-experiment",0.573707505355624,0.0636557235786831,30,840,0.733333333333333,0.567795437652746,0.675355450236967,844,-0.101647944881343,0.101647944881343,0.0103323046986005
"argilla/notux-8x7b-v1",0.567922385365902,-0.000353427943903252,30,840,0.633333333333333,0.565499757663405,0.66824644549763,844,-0.100324060131728,0.100324060131728,0.0100649170413146
"argilla/notux-8x7b-v1-epoch-2",0.586346589697812,0.19040042389201,30,840,0.666666666666667,0.583371772032299,0.670616113744076,844,-0.0842695240462641,0.0842695240462641,0.00710135268298388
