dataset,seed,mse,aug_mse,delta_mse,p_wilcoxon,should_proceed,features_perturbed
227_cpu_small_sample_4914,985772,0.007919099422804754,0.008062776439865757,1.8143100545909898,0.7216796875,False,"[11, 5, 3]"
227_cpu_small_sample_4914,305711,0.009680295519889538,0.009607530495080287,-0.7516818537176346,0.3125,False,"[5, 3, 2, 7]"
227_cpu_small_sample_4914,435829,0.008796465899934018,0.008794735815902085,-0.019667944508777846,0.65234375,False,[11]
227_cpu_small_sample_4914,117952,0.010908820869565957,0.011058423557294755,1.3713919177659974,0.3125,False,"[11, 5, 3, 7, 2]"
227_cpu_small_sample_4914,963395,0.009883082613445915,0.009848410757343436,-0.3508202598175983,0.4228515625,False,"[11, 5]"
227_cpu_small_sample_4914,152315,0.0119412355092288,0.012001698345475419,0.5063365193651088,0.5390625,False,"[11, 5]"
227_cpu_small_sample_4914,882371,0.010353713224382834,0.010382180396216249,0.2749464971308539,0.384765625,False,"[11, 9, 5, 3]"
227_cpu_small_sample_4914,359783,0.010494168379482456,0.010284693376300315,-1.996108653942445,0.4609375,False,"[11, 5]"
227_cpu_small_sample_4914,304137,0.008076705632733789,0.00808176088829876,0.06259056346540973,0.384765625,False,"[11, 9, 5]"
227_cpu_small_sample_4914,122579,0.009666785146505158,0.009662464359430111,-0.044697249494659835,0.34765625,False,"[11, 9, 5, 3]"
227_cpu_small_sample_4914,610581,0.008498999149422874,0.008458032196729614,-0.48202090590915214,0.2783203125,False,"[11, 9, 5]"
227_cpu_small_sample_4914,448242,0.00940687575953382,0.009427131316210867,0.21532714149560064,0.7216796875,False,"[11, 5, 3]"
227_cpu_small_sample_4914,374564,0.011619152054222986,0.011644264973621131,0.21613383903533534,0.4228515625,False,"[5, 3, 2, 7]"
227_cpu_small_sample_4914,735831,0.010160673860329709,0.010089733416510694,-0.6981864076553755,0.2783203125,False,"[11, 5, 3, 2]"
227_cpu_small_sample_4914,736326,0.009434011671943125,0.00935623983384572,-0.8243771663829845,0.5390625,False,"[11, 9, 5, 3, 7]"
