dataset,metric,mean,std
503_wind_sample_1314,mse,0.007424358421706128,0.0010826231594792185
503_wind_sample_1314,aug_mse,0.007208291708966646,0.0010732905991587107
503_wind_sample_1314,delta_mse,-2.8220220556641045,4.529316541048216
503_wind_sample_1314,p_wilcoxon,0.0011067708333333333,0.0003319674162495302
503_wind_sample_1314,should_proceed,1.0,0.0
503_wind_sample_2628,mse,0.006021584489045392,0.00044754045306425366
503_wind_sample_2628,aug_mse,0.0060340257095482,0.0004776307090232672
503_wind_sample_2628,delta_mse,0.20058039880597262,2.419898017504895
503_wind_sample_2628,p_wilcoxon,0.0011067708333333333,0.0004871949722361903
503_wind_sample_2628,should_proceed,1.0,0.0
503_wind_sample_3942,mse,0.005862525898053834,0.0003040186987950956
503_wind_sample_3942,aug_mse,0.0057848993252123705,0.0003155681335228591
503_wind_sample_3942,delta_mse,-1.3271485140895865,1.3994460991290818
503_wind_sample_3942,p_wilcoxon,0.0013671875,0.00146158491670857
503_wind_sample_3942,should_proceed,1.0,0.0
503_wind_sample_5256,mse,0.005702198754956375,0.00023229589249940577
503_wind_sample_5256,aug_mse,0.005623749197134913,0.0002697230150572037
503_wind_sample_5256,delta_mse,-1.3966173673267652,1.4838872486639352
503_wind_sample_5256,p_wilcoxon,0.0022786458333333335,0.003376641270804671
503_wind_sample_5256,should_proceed,1.0,0.0
503_wind_sample_6570,mse,0.005275958794877454,0.00018914185183693704
503_wind_sample_6570,aug_mse,0.0052184711433320465,0.00018947614372128368
503_wind_sample_6570,delta_mse,-1.0835220619420278,1.251581470336867
503_wind_sample_6570,p_wilcoxon,0.001171875,0.000390625
503_wind_sample_6570,should_proceed,1.0,0.0
