# GPU: NVIDIA B200
# CC: cc100
# Model: Llama3.2-3B-INT8
# alg_count: 108, config_count: 108
# torch: 2.9.0+cu129
# CUDA driver: 13.0, runtime: 12.9
# layout: TNCCcol_sparse24, dtype: int8, outdtype: bf16, warmup=25, repeat=50, verify=False
# M_list: [64, 128, 256, 512, 1024, 2048, 4096, 8192, 16384, 32768, 65536]
# NK_list: [(5120, 3072), (3072, 3072), (16384, 3072), (3072, 8192), (5120, 4096), (3072, 4096), (16384, 4096), (3072, 10944), (5120, 4608), (3072, 4608), (16384, 4608), (3072, 12288), (5120, 4928), (3072, 4928), (16384, 4928), (3072, 13120)]
M,N,K,alg_count,config_count,tops_1,lat_us_1,alg_id_1,split_k_1,workspace_1,tops_2,lat_us_2,alg_id_2,split_k_2,workspace_2,tops_3,lat_us_3,alg_id_3,split_k_3,workspace_3
64,5120,3072,108,108,243.647110,8.263,16,-1,0,243.552826,8.266,96,-1,0,243.439728,8.270,100,-1,0
64,3072,3072,108,108,146.403717,8.251,4,1,0,146.142990,8.266,27,-1,0,146.120361,8.267,13,-1,0
64,16384,3072,108,108,778.464844,8.276,96,-1,0,778.224243,8.278,96,1,0,777.623047,8.285,0,1,0
64,3072,8192,108,108,312.056854,10.323,5,-1,0,311.960175,10.326,100,1,0,311.940796,10.326,4,-1,0
64,5120,4096,108,108,324.661621,8.268,0,1,0,324.661621,8.268,1,-1,0,324.510925,8.272,3,1,0
64,3072,4096,108,108,194.691498,8.273,101,-1,0,194.646332,8.275,99,-1,0,194.586136,8.277,99,1,0
64,16384,4096,108,108,1036.990845,8.284,0,-1,0,1033.397949,8.312,0,1,0,1031.967773,8.324,96,1,0
64,3072,10944,108,108,347.816772,12.372,101,-1,0,347.816772,12.372,1,-1,0,347.798767,12.373,4,1,0
64,5120,4608,108,108,364.877228,8.276,0,1,0,364.736176,8.280,97,1,0,364.679840,8.281,99,1,0
64,3072,4608,108,108,218.994064,8.274,3,-1,0,218.994064,8.274,2,-1,0,218.977127,8.275,100,-1,0
64,16384,4608,108,108,936.286682,10.321,0,1,0,935.938416,10.325,24,-1,0,935.880493,10.326,12,1,0
64,3072,12288,108,108,390.510895,12.373,1,1,0,390.510895,12.373,1,-1,0,390.510895,12.373,4,1,0
64,5120,4928,108,108,389.432922,8.293,97,-1,0,388.683044,8.309,1,-1,0,388.473602,8.314,3,1,0
64,3072,4928,108,108,234.075256,8.278,4,1,0,234.002899,8.281,1,1,0,233.858307,8.286,5,-1,0
64,16384,4928,108,108,1000.872192,10.326,99,1,0,1000.810059,10.326,3,-1,0,1000.810059,10.326,99,-1,0
64,3072,13120,108,108,412.724792,12.500,4,-1,0,410.810730,12.558,4,1,0,412.872772,12.495,4,2,0
128,5120,3072,108,108,487.256531,8.264,1,1,0,487.143311,8.266,3,-1,0,487.030182,8.268,96,-1,0
128,3072,3072,108,108,292.240723,8.267,3,1,0,292.014648,8.273,0,1,0,291.586090,8.285,15,1,0
128,16384,3072,108,108,1462.066650,8.813,24,1,0,1440.928833,8.942,24,-1,0,1428.253296,9.021,24,4,0
128,3072,8192,108,108,624.849792,10.310,3,-1,0,624.423401,10.317,4,1,0,624.074951,10.323,0,1,0
128,5120,4096,108,108,648.720703,8.276,4,-1,0,648.670593,8.276,100,-1,0,648.520203,8.278,97,1,0
128,3072,4096,108,108,389.382996,8.273,3,1,0,389.232422,8.276,3,-1,0,389.142181,8.278,100,-1,0
128,16384,4096,108,108,1665.025757,10.318,24,1,0,1664.819092,10.319,24,-1,0,1661.727295,10.339,12,1,0
128,3072,10944,108,108,696.137695,12.364,98,-1,0,695.813477,12.369,100,-1,0,695.705505,12.371,5,-1,0
128,5120,4608,108,108,729.641602,8.278,97,1,0,729.415955,8.280,0,1,0,729.415955,8.280,3,1,0
128,3072,4608,108,108,438.428986,8.266,98,-1,0,437.988129,8.274,97,-1,0,437.920380,8.275,4,-1,0
128,16384,4608,108,108,1871.876831,10.325,24,-1,0,1869.559082,10.338,24,1,0,1869.790771,10.337,24,2,0
128,3072,12288,108,108,781.183411,12.371,0,-1,0,781.143005,12.371,1,-1,0,781.062256,12.372,4,-1,0
128,5120,4928,108,108,779.347046,8.288,97,1,0,779.226685,8.289,97,-1,0,778.625427,8.296,97,2,0
128,3072,4928,108,108,468.114258,8.279,1,1,0,467.788849,8.285,4,-1,0,467.680420,8.287,97,1,0
128,16384,4928,108,108,1670.778198,12.371,27,1,0,1670.778198,12.371,66,-1,0,1670.518799,12.373,15,-1,0
128,3072,13120,108,108,809.858704,12.740,1,-1,0,806.940063,12.787,1,2,0,819.949951,12.584,1,4,0
