# GPU: NVIDIA B200
# CC: cc100
# Model: Llama3.2-1B-FP8
# alg_count: 108, config_count: 108
# torch: 2.9.0+cu129
# CUDA driver: 13.0, runtime: 12.9
# layout: TNCCcol_sparse24, dtype: fp8e4m3, outdtype: bf16, warmup=25, repeat=50, verify=False
# M_list: [64, 128, 256, 512, 1024, 2048, 4096, 8192, 16384, 32768, 65536]
# NK_list: [(3072, 2048), (2048, 2048), (16384, 2048), (2048, 8192), (3072, 2752), (2048, 2752), (16384, 2752), (2048, 10944), (3072, 3072), (2048, 3072), (16384, 3072), (2048, 12288), (3072, 3296), (2048, 3296), (16384, 3296), (2048, 13120)]
M,N,K,alg_count,config_count,tops_1,lat_us_1,alg_id_1,split_k_1,workspace_1,tops_2,lat_us_2,alg_id_2,split_k_2,workspace_2,tops_3,lat_us_3,alg_id_3,split_k_3,workspace_3
64,3072,2048,108,108,129.134979,6.236,55,1,0,129.029037,6.241,57,-1,0,128.976151,6.244,55,-1,0
64,2048,2048,108,108,86.125343,6.234,96,-1,0,85.957657,6.246,96,1,0,85.940048,6.247,55,1,0
64,16384,2048,108,108,519.217468,8.272,0,-1,0,519.097046,8.274,12,1,0,518.896362,8.277,54,1,0
64,2048,8192,108,108,208.102386,10.319,97,-1,0,207.999207,10.324,98,-1,0,207.973450,10.326,96,1,0
64,3072,2752,108,108,130.808350,8.273,15,-1,0,130.747665,8.276,98,1,0,130.747665,8.276,97,-1,0
64,2048,2752,108,108,87.530609,8.242,55,1,0,87.340706,8.260,97,-1,0,87.333946,8.260,56,-1,0
64,16384,2752,108,108,697.266968,8.277,96,-1,0,696.459167,8.287,96,1,0,696.244080,8.289,99,-1,0
64,2048,10944,108,108,231.985840,12.367,97,-1,0,231.805878,12.376,101,1,0,231.781952,12.378,98,1,0
64,3072,3072,108,108,146.176956,8.264,55,-1,0,145.996033,8.274,101,-1,0,145.973465,8.275,17,-1,0
64,2048,3072,108,108,97.338219,8.273,99,-1,0,97.323166,8.275,96,-1,0,97.315636,8.275,98,-1,0
64,16384,3072,108,108,777.983643,8.281,54,1,0,777.983643,8.281,96,-1,0,777.262817,8.289,54,-1,0
64,2048,12288,108,108,260.367523,12.372,99,1,0,260.327118,12.374,96,1,0,260.273254,12.376,98,1,0
64,3072,3296,108,108,156.605225,8.276,55,1,0,156.581039,8.277,97,-1,0,156.508438,8.281,100,-1,0
64,2048,3296,108,108,104.492386,8.269,100,1,0,104.403488,8.276,101,-1,0,104.379288,8.278,100,-1,0
64,16384,3296,108,108,669.289978,10.328,99,1,0,669.165527,10.330,96,1,0,669.165527,10.330,15,1,0
64,2048,13120,108,108,269.006989,12.785,97,-1,0,265.524597,12.953,97,1,0,267.760437,12.845,97,2,0
128,3072,2048,108,108,258.084534,6.241,96,1,0,257.609009,6.252,55,-1,0,256.820343,6.271,96,-1,0
128,2048,2048,108,108,172.126953,6.238,96,1,0,171.915314,6.246,96,-1,0,171.809677,6.250,55,1,0
128,16384,2048,108,108,1036.590332,8.287,15,-1,0,1036.270264,8.289,0,-1,0,1036.190308,8.290,3,1,0
