init_top10,ori_top10
-10.800000190734863,-13.4
-10.699999809265137,-12.0
-10.600000381469728,-11.8
-10.600000381469728,-11.5
-10.300000190734863,-11.4
-10.100000381469728,-11.3
-10.0,-11.0
-9.899999618530272,-10.7
-9.800000190734863,-10.6
-9.800000190734863,-10.6
