dataset,metric,mean,std
WineQuality_sample_1063,mse,0.020573395171807837,0.0021618802665886697
WineQuality_sample_1063,aug_mse,0.020620848327738653,0.0020859411474708745
WineQuality_sample_1063,delta_mse,0.3061982376425931,2.9212723900636144
WineQuality_sample_1063,p_wilcoxon,0.0013020833333333333,0.0009873535734442123
WineQuality_sample_1063,should_proceed,1.0,0.0
WineQuality_sample_2126,mse,0.014156959254432298,0.001110849634345567
WineQuality_sample_2126,aug_mse,0.014293706480552138,0.0011145632991363642
WineQuality_sample_2126,delta_mse,1.0137271685624634,2.837257600496662
WineQuality_sample_2126,p_wilcoxon,0.0013020833333333333,0.0006828182605274425
WineQuality_sample_2126,should_proceed,1.0,0.0
WineQuality_sample_3189,mse,0.013909646918249814,0.0007317437405317821
WineQuality_sample_3189,aug_mse,0.013857210172331502,0.0006309803491989884
WineQuality_sample_3189,delta_mse,-0.3260641406473424,1.872352946851373
WineQuality_sample_3189,p_wilcoxon,0.001171875,0.0005289087503018204
WineQuality_sample_3189,should_proceed,1.0,0.0
WineQuality_sample_4252,mse,0.013320181609986085,0.0009223569223617967
WineQuality_sample_4252,aug_mse,0.01324273313317522,0.0010153337220554738
WineQuality_sample_4252,delta_mse,-0.6125278283986498,1.7255729067061756
WineQuality_sample_4252,p_wilcoxon,0.0011067708333333333,0.0003319674162495302
WineQuality_sample_4252,should_proceed,1.0,0.0
WineQuality_sample_5315,mse,0.013319018437263536,0.0004769906048565905
WineQuality_sample_5315,aug_mse,0.013177298770381377,0.00054383602624043
WineQuality_sample_5315,delta_mse,-1.0787359371722367,1.1458290830752296
WineQuality_sample_5315,p_wilcoxon,0.0009765625,0.0
WineQuality_sample_5315,should_proceed,1.0,0.0
