init_top10,ori_top10
-11.399999618530272,-11.0
-11.0,-10.9
-10.899999618530272,-10.8
-10.899999618530272,-10.7
-10.699999809265137,-10.6
-10.600000381469728,-10.4
-10.5,-10.3
-10.5,-10.3
-10.399999618530272,-10.2
-10.399999618530272,-10.1
