# GPU: NVIDIA GB10
# CC: cc121
# Model: Qwen2.5-7B-FP8
# alg_count: 4, config_count: 4
# torch: 2.9.0+cu129
# CUDA driver: 13.0, runtime: 12.9
# layout: TNCCcol_sparse24, dtype: fp8e4m3, outdtype: bf16, warmup=25, repeat=50, verify=False
# M_list: [64, 128, 256, 512, 1024, 2048, 4096, 8192, 16384, 32768, 65536]
# NK_list: [(4608, 3584), (3584, 3584), (37888, 3584), (3584, 18944), (4608, 4800), (3584, 4800), (37888, 4800), (3584, 25280), (4608, 5376), (3584, 5376), (37888, 5376), (3584, 28416), (4608, 5760), (3584, 5760), (37888, 5760), (3584, 30336)]
M,N,K,alg_count,config_count,tops_1,lat_us_1,alg_id_1,split_k_1,workspace_1,tops_2,lat_us_2,alg_id_2,split_k_2,workspace_2,tops_3,lat_us_3,alg_id_3,split_k_3,workspace_3
64,4608,3584,4,4,121.770111,17.360,2,4,0,,,,,,,,,,
64,3584,3584,4,4,99.709351,16.490,2,1,0,98.117523,16.757,2,-1,0,97.934242,16.788,2,2,0
64,37888,3584,4,4,47.242435,367.915,2,2,0,46.729431,371.954,0,2,0,46.141998,376.689,1,-1,3670592
64,3584,18944,4,4,55.120777,157.665,2,1,0,54.754051,158.721,0,1,0,,,,,
64,4608,4800,4,4,124.878052,22.671,2,-1,0,124.793510,22.687,2,1,0,,,,,
64,3584,4800,4,4,107.181702,20.545,2,1,0,106.455452,20.685,3,1,0,105.729218,20.827,2,-1,0
64,37888,4800,4,4,40.919128,568.888,0,1,0,40.256870,578.246,1,-1,3670592,40.032227,581.491,0,-1,0
64,3584,25280,4,4,44.156990,262.637,1,1,1835328,43.396751,267.238,2,1,0,,,,,
64,4608,5376,4,4,128.926636,24.595,2,-1,0,128.192749,24.735,3,1,0,128.027115,24.767,2,1,0
64,3584,5376,4,4,108.982635,22.630,3,1,0,107.529007,22.936,2,1,0,107.487007,22.945,2,2,0
64,37888,5376,4,4,45.659710,571.002,2,-1,0,45.166222,577.241,0,1,0,45.364998,574.712,0,2,0
64,3584,28416,4,4,53.159069,245.224,0,1,0,,,,,,,,,,
64,4608,5760,4,4,125.488533,27.073,2,-1,0,125.908211,26.983,2,4,0,125.776955,27.011,2,8,0
64,3584,5760,4,4,109.336578,24.168,2,1,0,109.469940,24.138,2,2,0,109.889496,24.046,2,4,0
64,37888,5760,4,4,45.599167,612.600,0,-1,0,44.976109,621.087,1,-1,3670592,44.586277,626.517,0,1,0
64,3584,30336,4,4,50.966709,273.055,0,1,0,,,,,,,,,,
128,4608,3584,4,4,167.402267,25.256,0,-1,0,167.114304,25.299,0,1,0,166.861038,25.338,0,2,0
128,3584,3584,4,4,133.209473,24.685,0,1,0,132.065872,24.899,0,-1,0,132.580429,24.803,0,2,0
128,37888,3584,4,4,89.803543,387.094,2,1,0,89.434914,388.689,1,-1,3670592,89.448311,388.631,1,2,3670592
128,3584,18944,4,4,100.078178,173.676,0,2,0,98.246620,176.914,1,-1,1835328,97.662971,177.971,0,1,0
128,4608,4800,4,4,177.276932,31.940,0,1,0,176.158005,32.143,0,2,0,,,,,
128,3584,4800,4,4,143.216782,30.751,0,-1,0,141.247177,31.180,0,1,0,,,,,
128,37888,4800,4,4,76.994194,604.679,0,1,0,77.622772,599.782,0,2,0,78.411186,593.752,1,4,3670592
128,3584,25280,4,4,87.951782,263.718,0,2,0,86.926949,266.828,0,1,0,,,,,
