# GPU: NVIDIA GB10
# CC: cc121
# Model: Llama3.2-3B-INT8
# alg_count: 2, config_count: 2
# torch: 2.9.0+cu129
# CUDA driver: 13.0, runtime: 12.9
# layout: TNCCcol_sparse24, dtype: int8, outdtype: bf16, warmup=25, repeat=100, verify=False
# M_list: [64, 128, 256, 512, 1024, 2048, 4096, 8192, 16384, 32768, 65536]
# NK_list: [(5120, 3072), (3072, 3072), (16384, 3072), (3072, 8192), (5120, 4096), (3072, 4096), (16384, 4096), (3072, 10944), (5120, 4608), (3072, 4608), (16384, 4608), (3072, 12288), (5120, 4928), (3072, 4928), (16384, 4928), (3072, 13120)]
M,N,K,alg_count,config_count,tops_1,lat_us_1,alg_id_1,split_k_1,workspace_1,tops_2,lat_us_2,alg_id_2,split_k_2,workspace_2,tops_3,lat_us_3,alg_id_3,split_k_3,workspace_3
64,5120,3072,2,2,158.223877,12.724,0,1,1966080,,,,,,,,,,
64,3072,3072,2,2,100.036400,12.075,0,1,1179648,,,,,,,,,,
64,16384,3072,2,2,56.532249,113.961,0,1,6291456,,,,,,,,,,
64,3072,8192,2,2,115.001717,28.010,0,1,3145728,,,,,,,,,,
64,5120,4096,2,2,160.403229,16.735,0,1,2621440,,,,,,,,,,
64,3072,4096,2,2,110.994682,14.511,0,1,1572864,,,,,,,,,,
64,16384,4096,2,2,47.515156,180.783,1,1,8388608,,,,,,,,,,
64,3072,10944,2,2,124.222786,34.642,0,1,4227072,,,,,,,,,,
64,5120,4608,2,2,138.829071,21.753,0,1,2949120,,,,,,,,,,
64,3072,4608,2,2,121.446251,14.920,0,1,1769472,,,,,,,,,,
64,16384,4608,2,2,41.046680,235.431,0,1,9437184,40.897205,236.292,1,1,9437184,,,,,
64,3072,12288,2,2,76.548485,63.121,1,1,4718592,,,,,,,,,,
64,5120,4928,2,2,168.751892,19.138,0,1,3194880,,,,,,,,,,
64,3072,4928,2,2,116.318214,16.659,0,1,1916928,,,,,,,,,,
64,16384,4928,2,2,31.877525,324.202,0,1,10223616,,,,,,,,,,
64,3072,13120,2,2,76.840622,67.139,0,1,5062656,,,,,,,,,,
128,5120,3072,2,2,213.132446,18.892,1,1,1966080,,,,,,,,,,
128,3072,3072,2,2,165.379669,14.608,0,1,1179648,,,,,,,,,,
128,16384,3072,2,2,87.020638,148.067,1,1,6291456,,,,,,,,,,
128,3072,8192,2,2,205.140152,31.405,0,1,3145728,,,,,,,,,,
128,5120,4096,2,2,211.236084,25.416,1,1,2621440,,,,,,,,,,
128,3072,4096,2,2,170.546387,18.888,0,1,1572864,,,,,,,,,,
128,16384,4096,2,2,77.575996,221.459,1,1,8388608,,,,,,,,,,
128,3072,10944,2,2,198.211960,43.422,0,1,4227072,,,,,,,,,,
128,5120,4608,2,2,241.375641,25.022,1,1,2949120,,,,,,,,,,
128,3072,4608,2,2,174.778854,20.734,0,1,1769472,,,,,,,,,,
128,16384,4608,2,2,88.370636,218.708,0,1,9437184,,,,,,,,,,
128,3072,12288,2,2,180.636490,53.498,0,1,4718592,,,,,,,,,,
128,5120,4928,2,2,237.122910,27.240,1,1,3194880,,,,,,,,,,
128,3072,4928,2,2,177.290283,21.860,0,1,1916928,,,,,,,,,,
128,16384,4928,2,2,67.496315,306.232,1,1,10223616,,,,,,,,,,
128,3072,13120,2,2,106.431053,96.945,0,1,5062656,,,,,,,,,,
256,5120,3072,2,2,229.458191,35.096,1,1,1966080,,,,,,,,,,
256,3072,3072,2,2,233.027695,20.735,1,1,1179648,,,,,,,,,,
256,16384,3072,2,2,151.235504,170.395,0,1,6291456,148.949036,173.011,1,1,6291456,,,,,
256,3072,8192,2,2,279.645508,46.076,1,1,3145728,,,,,,,,,,
256,5120,4096,2,2,242.757523,44.231,1,1,2621440,,,,,,,,,,
