dataset,seed,mse,aug_mse,delta_mse,p_wilcoxon,should_proceed,features_perturbed
227_cpu_small_sample_3276,985772,0.0007354615497468021,0.0006762037427852605,-8.057227054486033,0.0009765625,True,"[11, 9, 3]"
227_cpu_small_sample_3276,305711,0.0009224255577369333,0.0008260760928626271,-10.445229326764176,0.001953125,True,"[9, 5]"
227_cpu_small_sample_3276,435829,0.0008146880524037206,0.00077276689667922,-5.145669634016744,0.001953125,True,"[11, 9, 5]"
227_cpu_small_sample_3276,117952,0.0011491310050203065,0.0007874918470898727,-31.470664036607662,0.013671875,True,"[9, 3]"
227_cpu_small_sample_3276,963395,0.0007832743845596733,0.000691249651186943,-11.74872243836533,0.0029296875,True,"[11, 9]"
227_cpu_small_sample_3276,152315,0.0009434091469427606,0.0008731922083677467,-7.442893552872675,0.0009765625,True,"[11, 9, 3, 7]"
227_cpu_small_sample_3276,882371,0.0008502487177339302,0.0008416173988558329,-1.0151522369949957,0.0009765625,True,[11]
227_cpu_small_sample_3276,359783,0.0008756154629141846,0.0007876585634217829,-10.045151464053347,0.0009765625,True,"[11, 9]"
227_cpu_small_sample_3276,304137,0.0010183491327616328,0.0008844044607879556,-13.153118872938633,0.0009765625,True,"[11, 9, 5, 3, 6]"
227_cpu_small_sample_3276,122579,0.0008440855538809836,0.0007777215841543861,-7.862232616287001,0.0048828125,True,"[11, 9, 5, 3, 7]"
227_cpu_small_sample_3276,610581,0.0009666592762079909,0.0007439155233139052,-23.042633363832646,0.0009765625,True,"[11, 9]"
227_cpu_small_sample_3276,448242,0.0008172899891005036,0.0008797589295343075,7.643424153837524,0.0009765625,True,"[11, 9, 3]"
227_cpu_small_sample_3276,374564,0.0008180074747624485,0.0007791825897002783,-4.746275096501412,0.0009765625,True,"[11, 9, 5]"
227_cpu_small_sample_3276,735831,0.0008932323023153725,0.0008130025740025345,-8.981955545592372,0.0009765625,True,"[11, 9, 5]"
227_cpu_small_sample_3276,736326,0.0008376863409503612,0.0007827912326269432,-6.553181738780539,0.0009765625,True,"[11, 9, 3, 5]"
