dataset,seed,mse,aug_mse,delta_mse,p_wilcoxon,should_proceed,features_perturbed
227_cpu_small_sample_8190,985772,0.0006643080535142462,0.0006659140812713211,0.24175948922777019,0.0009765625,True,[11]
227_cpu_small_sample_8190,305711,0.0007364561638714712,0.0007119932906845613,-3.321701193769792,0.0009765625,True,"[11, 9, 5, 3]"
227_cpu_small_sample_8190,435829,0.0006768999850494657,0.0006719939889208172,-0.7247741523129232,0.0009765625,True,"[11, 9, 5, 3]"
227_cpu_small_sample_8190,117952,0.0006519739070115738,0.000619683282787151,-4.952747936252855,0.0009765625,True,"[11, 9, 5, 3, 2]"
227_cpu_small_sample_8190,963395,0.0006738838109985796,0.0006822870595693792,1.2469877497646733,0.0029296875,True,[11]
227_cpu_small_sample_8190,152315,0.0009619923863789974,0.0007626871065798311,-20.717968522533173,0.001953125,True,"[9, 5, 2, 3]"
227_cpu_small_sample_8190,882371,0.0008082311392927095,0.0006847732129290112,-15.275076690529083,0.001953125,True,"[11, 9]"
227_cpu_small_sample_8190,359783,0.0007104172888940176,0.00064875698949557,-8.67944803179562,0.0009765625,True,"[11, 9, 5, 7]"
227_cpu_small_sample_8190,304137,0.0007900693520539855,0.0007062770982997957,-10.605683353790477,0.001953125,True,"[9, 5]"
227_cpu_small_sample_8190,122579,0.0006906418360001703,0.0007031410719490347,1.8098000001351395,0.7216796875,False,"[11, 9, 5, 3, 7]"
227_cpu_small_sample_8190,610581,0.0008099067809314986,0.0006711351164513462,-17.134276159602823,0.0009765625,True,[11]
227_cpu_small_sample_8190,448242,0.0007170304196678559,0.0007159130465559711,-0.15583343206030612,0.0009765625,True,"[11, 9]"
227_cpu_small_sample_8190,374564,0.0007656816228005167,0.0007388640024487564,-3.502450568641525,0.0009765625,True,[11]
227_cpu_small_sample_8190,735831,0.0007504295071919421,0.0007931125871279276,5.6878200453101435,0.1162109375,False,"[11, 9, 5, 3]"
227_cpu_small_sample_8190,736326,0.000663783041416183,0.0006522815645863312,-1.7327162811079573,0.0009765625,True,"[11, 9, 5]"
