dataset,seed,mse,aug_mse,delta_mse,p_wilcoxon,should_proceed,features_perturbed
ConcreteCompressiveStrength_sample_603,985772,0.006246536360187556,0.005496499276582286,-12.007247542584535,0.0009765625,True,"[0, 7, 6]"
ConcreteCompressiveStrength_sample_603,305711,0.0047806651697328015,0.004650431401913682,-2.72417672426949,0.0009765625,True,"[0, 4, 7, 6]"
ConcreteCompressiveStrength_sample_603,435829,0.004038959960248471,0.00393965444505314,-2.4586902611736154,0.0068359375,True,"[0, 7, 4, 6, 3]"
ConcreteCompressiveStrength_sample_603,117952,0.006721924166650626,0.006551978937736045,-2.528222941843464,0.0009765625,True,[7]
ConcreteCompressiveStrength_sample_603,963395,0.003957270813864466,0.003675280278375897,-7.125884195254044,0.0009765625,True,"[0, 7, 4, 6, 3]"
ConcreteCompressiveStrength_sample_603,152315,0.003629495603249172,0.0035255686101297507,-2.863400441273007,0.0009765625,True,[0]
ConcreteCompressiveStrength_sample_603,882371,0.004596906684424755,0.0038977789778775257,-15.20865561435073,0.0029296875,True,"[0, 4, 7, 6, 3]"
ConcreteCompressiveStrength_sample_603,359783,0.004117840367550064,0.0036354324377917027,-11.715071170798526,0.0009765625,True,"[0, 4]"
ConcreteCompressiveStrength_sample_603,304137,0.004313086773927405,0.0038869926614411407,-9.879099003108433,0.0009765625,True,"[7, 4, 3, 6]"
ConcreteCompressiveStrength_sample_603,122579,0.0037206225761779108,0.0031049255122927288,-16.548226843198645,0.0048828125,True,"[7, 4, 3, 6, 5]"
ConcreteCompressiveStrength_sample_603,610581,0.005017392343740577,0.005239042058096908,4.417627707206295,0.0009765625,True,"[0, 7, 4, 6, 3]"
ConcreteCompressiveStrength_sample_603,448242,0.004517441372837478,0.004442415141445294,-1.6608125086758894,0.001953125,True,"[0, 7, 4, 3, 6]"
ConcreteCompressiveStrength_sample_603,374564,0.003935556392407017,0.0029615308623667934,-24.749372970984215,0.0068359375,True,"[0, 4, 7, 6, 3]"
ConcreteCompressiveStrength_sample_603,735831,0.006194914061116122,0.004702539999386235,-24.090310971335896,0.0009765625,True,"[7, 4, 6, 1]"
ConcreteCompressiveStrength_sample_603,736326,0.0052135391557648104,0.004323289210476234,-17.07573145018376,0.001953125,True,"[7, 4, 6, 1, 2]"
