dataset,seed,mse,aug_mse,delta_mse,p_wilcoxon,should_proceed,features_perturbed
ConcreteCompressiveStrength_sample_804,985772,0.004977218888175891,0.004289254280793672,-13.822269480986234,0.0009765625,True,"[0, 4, 7, 6]"
ConcreteCompressiveStrength_sample_804,305711,0.003760144236700438,0.0033858509642425328,-9.954226457715649,0.0029296875,True,"[7, 4, 3, 6, 1]"
ConcreteCompressiveStrength_sample_804,435829,0.003975547447244345,0.003274064306272026,-17.644944508423684,0.0009765625,True,"[0, 7, 4, 3]"
ConcreteCompressiveStrength_sample_804,117952,0.003644727432285428,0.00315756439451293,-13.366240598875788,0.0185546875,True,"[0, 7, 4]"
ConcreteCompressiveStrength_sample_804,963395,0.0037456704744093755,0.0029122340323008145,-22.250661071299362,0.0009765625,True,"[0, 7, 4, 3]"
ConcreteCompressiveStrength_sample_804,152315,0.002600452059830159,0.0025255040094385697,-2.882116211613006,0.0009765625,True,[0]
ConcreteCompressiveStrength_sample_804,882371,0.0032132764241632095,0.003197247494932673,-0.49883443297944285,0.0009765625,True,"[0, 4, 3]"
ConcreteCompressiveStrength_sample_804,359783,0.0032634122298951483,0.0026904189508422855,-17.558102951378373,0.0009765625,True,"[0, 7]"
ConcreteCompressiveStrength_sample_804,304137,0.0038817051221808415,0.0029427267773888127,-24.189842227492196,0.001953125,True,"[0, 7, 4, 3, 6]"
ConcreteCompressiveStrength_sample_804,122579,0.002892631485266506,0.00250823276514024,-13.288893593400488,0.0009765625,True,"[0, 4]"
ConcreteCompressiveStrength_sample_804,610581,0.00316424352816408,0.002547584716493633,-19.488348674232338,0.001953125,True,"[0, 7, 3, 6, 1]"
ConcreteCompressiveStrength_sample_804,448242,0.002806837423931325,0.0021129621624148883,-24.720892474939927,0.0009765625,True,"[0, 7, 3, 6, 5]"
ConcreteCompressiveStrength_sample_804,374564,0.004374790045118093,0.0035652362758482356,-18.504974202664954,0.0009765625,True,"[0, 7, 4]"
ConcreteCompressiveStrength_sample_804,735831,0.003968399823326055,0.002939712720395804,-25.921962219725945,0.0009765625,True,"[0, 7, 4, 3]"
ConcreteCompressiveStrength_sample_804,736326,0.004499749345019242,0.0039695803074791935,-11.782190448605569,0.0009765625,True,"[0, 7, 4]"
