"Elevation","TSeason","PSeason","swe","scd","awc","clay","sand","coarse","bulk_density","aspect","slope","tri","dist2fw","dist2cst","dr","As","Cd","Co","Cr","Hg","Mn","Ni","Pb","Sb","Zn","copper","erosion","pH_H2O","OC","CaCO3","P","N","K","parmado_bin"
NA,0.000308367632123622,0,9.66264988316871e-09,2.87478190308875e-33,0,1.74876475118849e-106,1.87546834281751e-44,0,4.46760945778682e-188,0.0013940567547275,0,0,1.17260946672765e-150,0,5.14955497441493e-69,0,0.0735666241159734,0,1.99700945428691e-112,0.000205519496404809,0,1.07723527976452e-157,1.85482520945485e-73,0,7.61000543573728e-242,2.28658057021201e-142,6.37187454596769e-13,2.63643546143693e-67,0.36650343999581,2.13251009552736e-187,0,0.105006390494533,9.83814264686714e-52,0
0.000308367632123402,NA,1.79697442888514e-196,0,0,5.49163745693289e-288,2.23119348420101e-216,9.3974281116214e-09,9.13468633303955e-87,8.06918622655575e-38,6.39678876638938e-07,1.77175959392531e-57,4.48251276195455e-119,0.00100668686281264,0,0,0,2.58302618360492e-219,8.50627951450219e-44,1.35428480252236e-82,3.37454107251742e-24,9.85016493941521e-225,2.79492610022893e-110,0,0,7.24627069912109e-290,1.10932802364122e-186,0.000741789409903496,3.08330671548525e-75,0.868078655612114,4.49510068976668e-37,2.27677126370317e-110,1.40545796627343e-93,7.21964770678019e-152,0
0,1.79697442887673e-196,NA,7.18288326132386e-24,2.00768621896641e-56,7.98548429649477e-28,0.00445781991270652,5.33151569409453e-36,1.990004242887e-87,0.689166437963721,0.0651075071727466,2.87915867444625e-111,4.15291166546887e-153,1.40400193024616e-64,4.62343694753842e-17,6.73641266619063e-06,1.0053521413125e-24,1.1461576866875e-167,1.03074214601229e-11,7.17121663380732e-20,6.02572250491383e-131,0.162522023306901,2.90464402203445e-19,3.35256885528259e-287,1.27075718279289e-20,1.35093321546649e-58,6.89960714238706e-26,3.48009830352636e-13,2.72541998437974e-59,3.42150064717272e-117,3.99067849008182e-86,0,8.40566457689604e-198,0.00537393920660599,1.53179874478505e-146
9.66264988316142e-09,0,7.18288326133736e-24,NA,0,0,0,9.66017879335776e-31,2.07705212908647e-31,3.79547640013039e-14,1.18151724411779e-06,0.00549154656631516,8.50134848288751e-06,1.32034148207765e-17,6.93938763483574e-80,0,0,0.000803058358996863,0,0,1.89842405766502e-255,0,0,0,0,0,0,5.87906486543662e-25,0,0,0,1.00522912492928e-08,8.64663061232374e-121,0,0
2.87478190308257e-33,0,2.00768621898142e-56,0,NA,0,0,3.72808751504682e-44,2.0643182003791e-52,6.45873339916904e-06,3.42235362490587e-07,6.59672501306611e-06,0.00536253877172703,1.15999046284261e-11,2.52071651928845e-66,0,0,0.608126619375416,0,0,3.90413620424909e-170,0,0,0,0,0,0,8.57113430577811e-28,0,0,0,1.02676428970021e-07,1.75961765191928e-76,0,0
0,5.49163745699237e-288,7.98548429649586e-28,0,0,NA,0,0,0,0,0.00364168891763986,0,0,8.96564165998334e-115,1.09560737907351e-10,2.50078361258766e-258,0,1.85884884927088e-120,0,0,2.16850959635969e-98,0,0,0,0,0,0,4.21093868022352e-15,0,8.68555594192101e-42,0,3.55158776227575e-142,6.09339623868609e-261,0,0
1.74876475118617e-106,2.23119348422294e-216,0.00445781991270911,0,0,0,NA,0,5.37710702403854e-147,0,0.0157596956813917,5.92877449126931e-56,5.1418728009532e-53,7.71124656635864e-18,8.61088556306429e-12,2.82090729372371e-174,0,3.55494345837754e-19,0,0,1.85098390870542e-20,0,0,0,0,0,0,7.64714950358365e-24,0,2.47980939843164e-131,0,1.31854163312111e-81,0.160256690369496,0,0
1.87546834281709e-44,9.39742811162944e-09,5.33151569409644e-36,9.66017879335258e-31,3.72808751504394e-44,0,0,NA,2.17435019735915e-13,2.54292600494066e-198,0.398341679166226,6.50265530308502e-19,2.22761316348925e-36,5.99713757997834e-17,0.000147297465448648,4.26389371903494e-89,0,9.16195011548071e-82,0,0,1.88072733064297e-308,0,0,0,0,0,0,0.00657252499356028,9.93831672096067e-241,2.48314498594833e-299,5.10405384880508e-318,7.35390493100437e-05,0,0,7.54446146249917e-318
0,9.13468633305882e-87,1.99000424288348e-87,2.07705212908708e-31,2.06431820038045e-52,0,5.37710702403163e-147,2.17435019735894e-13,NA,3.38275535024455e-162,0.0377411653984493,0,0,3.31881013804615e-81,6.19184283074791e-05,1.88762976051071e-60,0,1.77694759091988e-05,0,1.32826998624361e-171,3.85068788802223e-08,2.19250881810867e-188,8.29444827067489e-184,4.20775168081477e-136,5.06466387593457e-287,9.07881683152086e-260,8.67242607046954e-259,0.0126403115216367,1.21382524009917e-32,2.05442710345366e-39,3.33033765989404e-128,7.3614892913826e-116,2.32497289316455e-42,1.55636896666703e-59,9.1856462949838e-294
4.46760945778636e-188,8.06918622655371e-38,0.689166437963649,3.79547640013304e-14,6.45873339917104e-06,0,0,2.54292600493631e-198,3.38275535024683e-162,NA,0.000523109001706333,0,0,4.50427350545526e-152,1.79426971954575e-96,1.14922221199716e-09,4.13266420096221e-203,4.62742520077923e-100,0,0,6.64165353451397e-243,4.72059220545942e-207,9.01921305202056e-308,0,1.97626258336499e-323,0,0,0.157549818963466,6.16798734374525e-17,0,2.18986947523557e-16,8.08962643431165e-108,0,3.37465735572464e-93,2.4744538186237e-200
0.00139405675472746,6.39678876638938e-07,0.0651075071727448,1.18151724411775e-06,3.42235362490576e-07,0.00364168891763977,0.0157596956813912,0.398341679166227,0.0377411653984491,0.00052310900170634,NA,0.00140133526568956,0.00047448909556878,0.830390632766887,0.214302399216392,0.0135650247972604,0.0127229109216795,0.558760896461703,0.00190852935938353,0.165234629235191,0.106303096973989,0.00120065817215166,0.0300800454455173,0.146156388614236,0.000456641818389049,0.0020717859628178,0.383772060073553,0.0137456645243015,0.00103662744251064,0.575774920497965,0.114273884821311,0.0394329731617342,0.166779375060746,0.0119863801181356,1.23398784690323e-05
0,1.77175959393213e-57,2.87915867444327e-111,0.00549154656631394,6.59672501306981e-06,0,5.92877449126731e-56,6.50265530308315e-19,0,0,0.0014013352656896,NA,0,7.59947187661909e-261,0.549991662833,8.70863097046304e-80,0,4.05891382609673e-83,0,6.99848268076668e-302,2.61937917210088e-133,0,0,0,0,0,0,1.74698833379791e-08,3.79775501390044e-09,5.00857366641899e-193,3.67988595169875e-40,0,5.85825718020723e-175,7.10045264953496e-12,0
0,4.48251276196677e-119,4.15291166545056e-153,8.50134848288378e-06,0.00536253877172946,0,5.14187280095123e-53,2.22761316348824e-36,0,0,0.000474489095568803,0,NA,0,0.0974571694662684,2.06290316303142e-52,0,1.91259416738625e-93,0,6.59708427981358e-297,1.39981110227827e-142,0,5.97854806568151e-317,0,0,0,0,5.01321248199627e-07,1.05758264092688e-15,1.05238012633687e-166,4.89481944652146e-43,0,7.43006534865981e-147,4.60419908909641e-10,0
1.17260946672776e-150,0.00100668686281248,1.40400193024616e-64,1.32034148207763e-17,1.15999046284248e-11,8.96564165997971e-115,7.71124656635626e-18,5.99713757997789e-17,3.3188101380475e-81,4.50427350545526e-152,0.830390632766885,7.59947187662282e-261,0,NA,0.979290257778083,4.74149609193566e-14,1.44218288528354e-50,1.41466460415031e-12,3.0751653732082e-126,3.10510192188136e-66,8.17901080583744e-39,2.33339095577474e-60,9.50396572629344e-69,1.44401429272006e-39,7.13523913305926e-115,6.62441307525128e-103,1.85653307264214e-118,0.385795275498463,0.0992198564798767,5.68062022914284e-34,2.9986197314938e-18,1.09847908925983e-55,1.10186969417341e-33,0.0419428795571403,1.10734314765e-60
0,0,4.62343694753724e-17,6.93938763483247e-80,2.52071651928938e-66,1.09560737907271e-10,8.61088556307042e-12,0.000147297465448703,6.19184283074877e-05,1.79426971954522e-96,0.21430239921639,0.549991662832967,0.0974571694662579,0.979290257778091,NA,2.31431669673542e-09,0.013655810923189,2.14518774579717e-40,0.00016228575729909,2.61156160259448e-11,0.0138830597398604,1.05966472708342e-103,1.06202661846539e-05,0.0255402555862606,7.54621525826189e-39,7.33952710763781e-07,3.80119390058209e-121,0.660471973767478,0.673804495039648,8.07338162073769e-118,3.18517201708663e-22,7.529287181698e-05,1.449087391118e-80,1.40786231083037e-20,1.63389243507529e-171
5.14955497441783e-69,0,6.73641266618919e-06,0,0,2.50078361260048e-258,2.82090729372089e-174,4.2638937190389e-89,1.88762976051336e-60,1.14922221199768e-09,0.0135650247972607,8.70863097048182e-80,2.06290316303574e-52,4.74149609193553e-14,2.3143166967361e-09,NA,0,9.75853751524926e-74,2.35875112222706e-210,4.20322309633781e-222,0.00608464517259227,0,1.92749729474176e-218,2.63153583816197e-262,0,1.59756622012034e-313,1.66655626463107e-268,6.08124096690006e-05,2.33727724083223e-148,2.90445677677844e-21,3.51242819858691e-46,0.415042100885597,3.80735636851189e-08,6.82827486026564e-94,0
0,0,1.00535214131413e-24,0,0,0,0,0,0,4.13266420096087e-203,0.0127229109216794,0,0,1.44218288528258e-50,0.0136558109231916,0,NA,0,0,0,6.53728037311908e-32,0,0,0,0,0,0,3.95287000090999e-17,0,4.97379645598046e-13,0,4.2433179673233e-24,4.3899021968241e-55,0,0
0.0735666241159853,2.58302618359156e-219,1.14615768668874e-167,0.000803058358997671,0.608126619375203,1.85884884926316e-120,3.55494345837091e-19,9.16195011546759e-82,1.77694759091945e-05,4.62742520077503e-100,0.558760896461697,4.0589138260917e-83,1.91259416738472e-93,1.41466460415014e-12,2.14518774579656e-40,9.75853751521831e-74,0,NA,8.51303212376888e-30,4.91033320605994e-137,0,4.32220121149108e-85,6.1652195576547e-181,0,0,2.83342789897943e-220,3.7508962990518e-138,0.476025068287144,8.15228105479365e-06,3.97455143379529e-184,1.96304324478138e-25,1.54146080766577e-61,8.01855408233015e-276,7.11357353398588e-05,5.5591223681731e-05
0,8.50627951454772e-44,1.03074214601061e-11,0,0,0,0,0,0,0,0.00190852935938363,0,0,3.07516537321134e-126,0.000162285757298991,2.35875112222758e-210,0,8.51303212378668e-30,NA,0,5.87447571785596e-43,0,0,0,0,0,0,8.39060798872736e-16,0,2.6641200834805e-18,9.94762584882927e-182,2.39605052802923e-226,5.2191810231353e-31,0,0
1.99700945428643e-112,1.35428480252551e-82,7.17121663381096e-20,0,0,0,0,0,1.32826998624691e-171,0,0.165234629235197,6.99848268078332e-302,6.59708427984813e-297,3.1051019218825e-66,2.61156160259756e-11,4.20322309633924e-222,0,4.91033320608214e-137,0,NA,5.66551709930881e-84,0,0,0,0,0,0,1.63982941903419e-13,0,0.0241264197176475,2.78335805379042e-179,1.81435033810281e-72,2.8427836326062e-74,0,0
0.000205519496404873,3.37454107250668e-24,6.02572250492427e-131,1.89842405769037e-255,3.90413620429273e-170,2.1685095963475e-98,1.85098390871001e-20,1.88072733063393e-308,3.85068788802004e-08,6.64165353449353e-243,0.106303096973992,2.6193791720963e-133,1.39981110227448e-142,8.17901080583401e-39,0.0138830597398649,0.0060846451725881,6.53728037309612e-32,0,5.87447571783765e-43,5.66551709928255e-84,NA,5.3210206741813e-42,4.4143287585428e-45,0,2.13202753376367e-49,5.90353413526953e-280,1.7758653829514e-82,3.70390031513113e-12,0,0,1.642664836856e-196,1.8359608571899e-70,0,0.0612535743025745,7.45009610596718e-148
0,9.85016493953852e-225,0.162522023306875,0,0,0,0,0,2.19250881811118e-188,4.72059220546819e-207,0.00120065817215169,0,0,2.33339095577529e-60,1.05966472708057e-103,0,0,4.32220121150673e-85,0,0,5.32102067420001e-42,NA,0,0,0,0,0,1.24653236236158e-24,0,5.57207744375452e-104,1.68413373344717e-205,3.13347736373695e-62,2.55353305189332e-13,0,0
