"Elevation","TSeason","PSeason","swe","scd","awc","clay","sand","coarse","bulk_density","aspect","slope","tri","dist2fw","dist2cst","dr","As","Cd","Co","Cr","Hg","Mn","Ni","Pb","Sb","Zn","copper","erosion","pH_H2O","OC","CaCO3","P","N","K","parmado_bin"
NA,0.00181028658397978,0,3.46508943782612e-10,3.81966750456521e-35,0,2.18590994103678e-102,1.96575890351883e-46,0,9.26545046139696e-169,9.94931197642909e-06,0,0,9.88715264496686e-142,0,5.37519297616043e-60,0,0.00304187160251235,0,1.64224358063241e-115,0.00049602717253368,0,4.75523383055705e-156,3.6242496140606e-66,0,3.87005778322398e-227,3.59241854045735e-134,7.58774270848355e-08,5.80932612900253e-69,0.148887058467599,4.56639896432516e-191,0,0.119624613442119,1.11246777945795e-48,0
0.00181028658397961,NA,7.43512624804054e-198,0,0,2.65611618666419e-276,6.07999977098605e-189,0.0041015352306113,2.20999090213896e-82,9.65285065406831e-38,1.81663651421759e-05,2.661027778228e-71,7.89191340351119e-119,0.00350127356239886,0,0,0,6.94199028233685e-193,4.74340713554231e-28,2.14033053922436e-64,2.87953178065872e-20,7.89695028805998e-193,4.88035258722354e-84,0,0,5.16714856685851e-251,2.15179384836329e-168,0.000146556066718716,7.42541571008532e-78,0.226865842103563,2.44571256580185e-52,3.79955030326248e-97,1.52329481582888e-78,1.40863676227281e-146,0
0,7.43512624801356e-198,NA,2.86282381631686e-21,2.15915013241237e-50,2.93486052493136e-35,0.000517114965015688,4.29373732119308e-45,6.99211101515731e-80,0.00174339155855629,0.150637644179987,3.06626918816869e-108,1.66334568061511e-144,1.04041465593481e-50,4.15628265553242e-25,8.88500575798332e-05,2.64264271432235e-21,3.20609749981479e-158,1.93184152594746e-09,1.86921368631202e-20,1.66821350279396e-132,0.0411524327832212,3.71747468253695e-21,4.47222167080578e-301,4.12743976074278e-27,5.07986602638183e-63,2.15434258221221e-23,1.56147802978926e-10,2.25693255101138e-62,4.85911113780626e-140,1.21918374054701e-66,0,2.21088711552442e-228,0.464812474062396,1.36854077624553e-135
3.46508943778745e-10,0,2.86282381632664e-21,NA,0,0,0,3.19053031573193e-25,4.06392646939818e-28,2.88317783898861e-19,0.000319183647697114,0.0374949905895533,1.88467197775465e-07,3.21934601055245e-16,2.03572559911186e-58,0,0,1.811462138376e-12,0,0,5.29502652880101e-300,0,0,0,0,0,0,1.13018045424503e-32,0,0,0,9.47686898240297e-06,1.8522039823802e-154,0,0
3.81966750456985e-35,0,2.15915013242456e-50,0,NA,0,0,1.21109365781907e-35,5.39737799427558e-46,2.36108143403919e-08,2.14929567091008e-05,2.97956188492091e-07,0.0641600680991486,6.34861148246158e-10,7.79111617084779e-49,0,0,0.000503450271884876,0,0,1.91762832663355e-208,0,0,0,0,0,0,2.47026368571266e-35,0,0,0,0.000144231944603562,1.52690139393861e-103,0,0
0,2.65611618666888e-276,2.93486052493064e-35,0,0,NA,0,0,1.75078706985522e-315,0,0.0128568294859669,0,0,2.11526665772227e-108,1.85254299786248e-08,7.4101620827557e-251,0,5.20253118029644e-103,0,0,2.35651246944411e-103,0,0,0,0,0,0,1.20565243032515e-12,0,3.36068921643175e-33,0,9.98709513775191e-143,9.76469746801088e-242,0,0
2.1859099410234e-102,6.07999977095055e-189,0.000517114965015776,0,0,0,NA,0,1.65083425355832e-117,0,0.00442614460846596,1.30492438836734e-44,1.4783056223149e-43,4.89023973934299e-11,1.00558871403767e-19,4.61557550030909e-173,0,2.63748954132912e-13,0,0,2.26435020111294e-24,0,0,0,0,0,0,7.27908711098226e-29,0,1.69714560171003e-168,0,2.3239752663934e-86,0.106135977176496,0,0
1.96575890351004e-46,0.00410153523061285,4.29373732119729e-45,3.19053031574475e-25,1.21109365782454e-35,0,0,NA,3.58404900807173e-09,8.05193566985514e-212,0.0899487129898855,7.38245844818921e-18,4.61539332053752e-41,1.36949297597218e-12,2.58164408225761e-09,2.0939417333928e-69,9.75900103740918e-316,8.12100949534919e-69,0,0,0,0,0,0,7.35286069929131e-291,0,0,3.53222899306522e-05,8.69505227228149e-221,1.94492981007321e-301,5.30363218610672e-286,9.88180971115219e-05,0,0,6.26287493981281e-318
0,2.20999090214653e-82,6.99211101515731e-80,4.06392646941522e-28,5.39737799430494e-46,1.75078706985522e-315,1.65083425356617e-117,3.5840490080727e-09,NA,6.98914884281165e-167,0.00310186512598985,0,0,6.70156465425467e-64,4.58049880671064e-07,4.75963543810302e-46,2.17388884170148e-322,0.000171149022830049,2.08609142378925e-313,4.58628292968726e-140,1.74873139796584e-06,2.19080147447196e-140,4.74322056432108e-138,1.68310486381802e-101,4.26419173474395e-259,1.79662105905628e-196,4.24399801246077e-215,0.0709543103373777,1.75591610209503e-25,3.53955842756708e-33,2.14332113862932e-111,1.53992242487125e-119,2.47585610333608e-33,3.39702572435928e-46,6.93928912565425e-213
9.26545046152382e-169,9.65285065409267e-38,0.0017433915585559,2.88317783897638e-19,2.36108143403259e-08,0,0,8.05193566988805e-212,6.98914884281986e-167,NA,0.00437187159937195,0,0,1.78804764785071e-136,4.01940871155834e-107,1.47338414665964e-05,7.07652238607082e-174,5.95282879987771e-97,0,0,1.0216144127804e-268,3.14156007449774e-198,7.62248420110849e-274,0,7.53785874039741e-274,0,0,0.0274273259792223,7.48740417109317e-20,0,1.6726389202044e-10,8.85656910698917e-100,0,8.54984121260805e-88,1.94342316552714e-158
