"Elevation","TSeason","PSeason","swe","scd","awc","clay","sand","coarse","bulk_density","aspect","slope","tri","dist2fw","dist2cst","dr","As","Cd","Co","Cr","Hg","Mn","Ni","Pb","Sb","Zn","copper","erosion","pH_H2O","OC","CaCO3","P","N","K","parmado_bin"
NA,0.0713691596068247,0,1.04263103416271e-06,1.29448179962991e-27,0,3.68894294600766e-89,2.75650215350129e-43,0,9.19231979151219e-179,1.33377658246512e-06,0,0,3.20610705783676e-161,0,3.92491765337013e-59,0,0.0442627592719739,0,4.82816990362471e-101,0.256358822090106,0,7.09732391781915e-147,1.56421083883279e-78,0,1.00490507066358e-237,2.16212496146503e-139,8.06256913248291e-09,4.15737569704354e-56,0.981367887911349,7.42544689250252e-165,0,0.0138286785057062,2.27417796613457e-43,0
0.0713691596068373,NA,7.07860723609048e-236,0,0,1.1609331696036e-284,6.90704724789405e-207,7.92815234089981e-07,1.43555422533075e-76,4.28148360754087e-47,2.36176752866865e-05,1.88103167205186e-57,7.51739279054426e-108,0.000779404016574428,0,0,0,7.75216503653411e-237,2.72194001686614e-35,3.47324328962888e-75,2.10149692442134e-29,1.31066657365333e-195,8.43814545515215e-83,0,0,5.94487770340983e-269,3.85352059517394e-179,0.000250030091117078,2.99325836177208e-74,0.225500782698967,7.70358383670235e-33,3.29367375580737e-96,2.91859492541136e-78,2.51361751948245e-143,0
0,7.07860723611689e-236,NA,4.33831434773179e-31,1.28987441464564e-66,9.50607109642169e-42,6.59951150146274e-08,6.30011874748306e-46,9.07451583485301e-99,7.59478629521306e-05,0.0176210059301995,2.91124303988202e-100,1.23019668627066e-151,5.0746145540022e-51,1.28605098476089e-13,9.22143852213417e-13,4.16216237703346e-25,2.29363892563163e-163,4.31748298089991e-10,4.01691807603438e-22,4.93772038033577e-137,0.000698135174193654,7.74787419663632e-18,1.07498286611674e-296,2.64187621247267e-23,9.60249005286707e-62,1.67796583748151e-24,0.000318577781697858,1.28581626024468e-53,8.5974810634383e-120,1.7361092002756e-67,0,1.06529354450255e-199,0.675035356536214,2.28524559491962e-106
1.04263103416251e-06,0,4.33831434774664e-31,NA,0,0,0,6.89518033713967e-24,5.91904004062285e-29,4.60053975282625e-16,0.00983353044991274,2.1530663605316e-05,5.41553679904633e-11,5.28464516402358e-19,1.23736548211806e-80,0,0,2.95016526367856e-06,0,0,1.34128051886262e-243,0,0,0,0,0,0,1.2808644717281e-22,0,0,0,2.84610902566972e-05,4.06250192475728e-138,0,0
1.29448179963071e-27,0,1.28987441464112e-66,0,NA,0,0,1.4707287002016e-35,1.09818281501585e-47,1.57773212606708e-06,0.00322763235094351,0.00171155061345352,0.68450605741146,2.11307043472346e-12,1.38344321476785e-67,0,0,0.604559203524877,0,0,1.90770865255886e-161,0,0,0,0,0,0,2.55860286294014e-23,0,0,0,0.000304170176970804,1.30579174250276e-90,0,0
0,1.16093316959764e-284,9.50607109640331e-42,0,0,NA,0,0,0,0,0.102797770683863,0,0,2.37313918859889e-117,7.06025904797867e-06,2.82218972635769e-276,0,9.63911748230563e-120,0,0,1.80029922584798e-130,0,0,0,0,0,0,3.16235061484706e-12,0,1.92632832172077e-46,0,3.71968985085592e-146,4.40183378986548e-285,0,0
3.68894294599819e-89,6.90704724785258e-207,6.59951150146575e-08,0,0,0,NA,0,2.79278352603537e-128,0,0.0243152346249942,3.5885390646577e-42,5.61658627459521e-39,3.80437455532787e-12,1.99525599415049e-16,1.8643839154394e-186,0,2.41557483889644e-18,0,0,3.54358429395247e-15,0,0,0,0,0,0,7.63833210038791e-20,0,3.8183883745715e-133,0,5.0671436440717e-90,0.0541057133253798,0,0
2.756502153504e-43,7.92815234089692e-07,6.30011874747378e-46,6.89518033713443e-24,1.47072870020032e-35,0,0,NA,4.83164412431913e-17,2.72638997247929e-224,0.0371239294208419,2.5945843178216e-22,2.38351780010258e-38,1.15784511891049e-16,5.34740220073344e-09,1.26139292237701e-76,0,1.49681189495273e-66,0,0,0,0,0,0,1.15464353366063e-281,0,0,0.000678820014640559,5.56367141272835e-177,8.39911597930119e-322,1.01146929934262e-254,1.53418226802438e-05,0,0,0
0,1.43555422532999e-76,9.07451583486119e-99,5.9190400406258e-29,1.09818281501616e-47,0,2.79278352604016e-128,4.83164412431913e-17,NA,9.40337944610387e-168,0.0317838019416713,0,0,1.03913426396469e-80,1.10003138066803e-06,2.15813466548246e-51,0,3.09407305988651e-08,0,1.02585189649587e-169,3.16981432881250e-09,4.96445452117998e-152,1.0752496188355e-183,5.13075295117271e-110,4.44673780322727e-313,3.01213440630402e-249,6.75155170693534e-254,0.0647031683448912,1.23391191905959e-29,1.21143813218009e-53,1.3157632295318e-122,8.76530832365209e-117,5.07331979358347e-56,8.70397263054634e-68,1.68848569445765e-275
9.19231979151312e-179,4.28148360754341e-47,7.59478629521257e-05,4.60053975282342e-16,1.57773212606671e-06,0,0,2.72638997247774e-224,9.40337944610941e-168,NA,0.0490809167384742,0,0,2.16733666906645e-146,1.90874776229926e-78,5.20338153549485e-08,1.74437465351584e-197,7.94892077785605e-102,0,0,1.24301998198649e-292,1.88068073162758e-212,1.21385765758275e-304,0,3.21275549056848e-296,0,0,0.148280030102938,4.18180510624506e-23,0,3.91149603589389e-07,9.59944915729673e-85,0,5.83420377024434e-83,8.28775858049193e-176
