"Elevation","TSeason","PSeason","swe","scd","awc","clay","sand","coarse","bulk_density","aspect","slope","tri","dist2fw","dist2cst","dr","As","Cd","Co","Cr","Hg","Mn","Ni","Pb","Sb","Zn","copper","erosion","pH_H2O","OC","CaCO3","P","N","K","parmado_bin"
NA,0.243953524762949,0,9.18818698662516e-06,6.33427886112485e-26,0,3.24764687186784e-93,1.01135214555188e-37,0,2.50714716579071e-156,0.00978594850014318,0,0,3.22447532417908e-143,0,2.37187634639808e-74,0,0.00240871783036271,0,5.07021729474636e-100,3.20309690995827e-05,0,1.66101498332067e-144,6.37556388635493e-54,0,4.46684490605869e-226,1.14757650466948e-115,1.85516767042393e-08,3.71752058917674e-73,0.00219208424993775,3.68458573903674e-166,0,0.315216227174922,4.24565434101979e-43,0
0.24395352476298,NA,7.21646984731653e-209,0,0,6.51513890687647e-289,4.94492330332775e-219,3.55768963233675e-06,1.85022661610381e-87,2.01369624791562e-33,2.80697943163796e-07,4.2485371105163e-49,1.05284566142403e-107,0.0286040723533767,0,0,0,4.06114575481428e-218,6.0671005061941e-37,5.85304395706701e-77,2.66956809298511e-28,1.62294150988012e-221,4.51749918234614e-96,0,0,4.33820822739551e-272,2.56496911692831e-182,1.54596563781792e-06,1.12091010698244e-88,0.0356565549588931,1.38940933063874e-38,2.33470388984701e-105,7.94580733579465e-78,1.18083091984295e-145,0
0,7.21646984735531e-209,NA,1.75770599591051e-28,2.05756342969099e-64,2.98502257256298e-43,7.77691835173694e-07,9.94227035365304e-56,8.71477873126299e-73,4.28536814260863e-06,0.110830788728924,2.0427868542285e-91,1.09084041069174e-138,9.39638129402225e-51,5.78744622439472e-20,9.08460595165796e-05,1.38202839103749e-26,1.27438782456531e-164,2.1827194681842e-08,7.53496223497575e-27,1.11632152394937e-129,0.00048984707916707,4.93494355932342e-17,2.0075355458056e-309,1.35996561148215e-16,1.40643110402272e-60,1.14440753723124e-17,2.63347638857075e-08,1.39583671229539e-55,6.38778263492173e-136,7.3395491942156e-67,0,2.04172836717458e-223,0.607269624112378,3.15874019094524e-112
9.18818698663747e-06,0,1.75770599589831e-28,NA,0,0,0,5.02095439671285e-24,4.79059149574933e-30,2.41752537582134e-23,1.80493858723992e-06,5.3245874673064e-09,6.66964417745486e-09,3.77763579276047e-14,2.25797051874185e-65,0,0,0.027317645094069,0,0,5.65554253883034e-245,0,0,0,0,0,0,9.10670919256781e-37,0,0,0,1.16281836328148e-09,8.13155484708789e-140,0,0
6.33427886113453e-26,0,2.05756342968105e-64,0,NA,0,0,1.10553364531058e-33,4.79874064456521e-50,1.68865465182104e-11,4.76353437905481e-07,0.0731724912480224,0.17741798383582,5.05630602559719e-09,1.31008970743998e-57,0,0,0.0885315039234745,0,0,8.32522815870245e-166,0,0,0,0,0,0,2.03110787268073e-40,0,0,0,2.85207265992991e-09,3.29466175995096e-95,0,0
0,6.51513890688489e-289,2.98502257257187e-43,0,0,NA,0,0,0,0,0.671426219337719,0,0,1.56446718374848e-108,1.87483731207123e-14,9.36391350302631e-291,0,7.94629063215803e-134,0,0,2.70638633082572e-101,0,0,0,0,0,0,3.12433644269969e-12,0,2.76428585582764e-38,0,2.58255303809753e-142,3.29879387372554e-250,0,0
3.24764687187684e-93,4.94492330331831e-219,7.77691835172879e-07,0,0,0,NA,0,9.0552761856641e-142,0,0.220734548969545,1.11161204254539e-47,1.40297322678773e-51,1.61199965513495e-14,6.03496798535443e-11,4.60658032183335e-203,0,3.72378827453756e-30,0,0,1.68871858559447e-19,0,0,0,0,0,0,3.59561560542636e-25,0,1.47276804532473e-150,0,5.70167777743435e-85,0.859472417603609,0,0
1.0113521455526e-37,3.55768963233596e-06,9.94227035364719e-56,5.02095439671458e-24,1.10553364531058e-33,0,0,NA,4.33054417189861e-15,1.17394513385317e-227,0.015752336700275,1.39748437894199e-22,1.39314150621624e-43,3.34103800319993e-12,5.21488668597695e-05,1.06816933371766e-79,7.29045956617669e-313,8.90473750969887e-92,0,0,0,0,0,0,0,0,0,6.3614295624442e-05,1.60096332075149e-209,3.341282736093e-310,6.84937655781927e-306,0.000201747920213764,0,0,0
0,1.85022661610394e-87,8.71477873127028e-73,4.79059149574357e-30,4.79874064456279e-50,0,9.05527618565348e-142,4.33054417189916e-15,NA,1.93135196213893e-167,0.255060004552045,0,0,8.27163096176282e-78,5.13268741713766e-09,7.88629459972597e-62,0,2.35506268466756e-06,0,9.31754459935684e-165,2.78447323641089e-08,1.0933785483454e-166,3.45982630506399e-161,4.96310693894478e-112,2.0267950249367e-300,5.27765142771753e-232,2.09498499219301e-234,0.00387090058168612,3.96515914826996e-28,1.70849853477684e-40,6.52775573041e-119,1.49656126394066e-103,3.96688213546685e-47,1.26261628251232e-56,2.8973316698211e-259
2.50714716579356e-156,2.01369624791641e-33,4.28536814260808e-06,2.41752537582225e-23,1.68865465182074e-11,0,0,1.17394513385559e-227,1.93135196213893e-167,NA,0.00911721127783905,0,0,1.25686903300686e-143,3.69119823892475e-107,4.67685614809198e-11,3.47205148672164e-169,1.56612519327721e-95,0,0,5.50701211745686e-246,6.82502644722551e-198,2.4589555120865e-302,3.45312787075951e-315,3.37536460147497e-282,0,0,9.64803836538964e-05,2.53552555688616e-19,0,3.27302224936824e-08,2.83291806311821e-101,0,1.2214208428859e-77,3.09908233606573e-155
