"Elevation","TSeason","PSeason","swe","scd","awc","clay","sand","coarse","bulk_density","aspect","slope","tri","dist2fw","dist2cst","dr","As","Cd","Co","Cr","Hg","Mn","Ni","Pb","Sb","Zn","copper","erosion","pH_H2O","OC","CaCO3","P","N","K","parmado_bin"
NA,0.00017101063067393,0,3.86952487209651e-07,2.32850533112279e-29,0,4.93619445732085e-85,4.58279448635501e-38,0,7.64034091859022e-167,0.000375842479539306,0,0,2.18390549691168e-147,0,1.46481547073967e-66,0,0.0584241777623755,0,1.5827434799797e-99,0.00386237712249108,0,2.52532691371545e-137,3.24961028887733e-71,0,3.08036687611945e-215,1.65263090686207e-116,0.000360394826946291,3.61449254772667e-59,0.215241260866969,3.01498092195003e-167,0,0.467639264588456,2.5877216185303e-34,0
0.000171010630673559,NA,3.24110764188368e-203,0,0,4.33037589574484e-306,2.51247849830049e-238,0.00617423078345576,1.28347793473038e-93,4.76321339261115e-54,1.14073188490753e-05,1.02474735223183e-56,1.32368230765164e-109,4.55062003549821e-05,0,0,0,1.30844412145001e-203,1.48229911098911e-37,2.89906534451639e-76,1.76318427517251e-20,4.30061331097022e-220,2.65059144876229e-98,0,0,8.39058982019034e-291,1.85304363198079e-177,8.52339396138324e-10,4.52884063874388e-89,0.0505127209788359,2.94621229263243e-43,3.38408762743596e-113,2.00235289843818e-75,1.11304736676019e-172,0
0,3.24110764186089e-203,NA,8.56378130334937e-29,4.19047286170519e-63,3.67210304752787e-28,0.000555573169542351,4.15342281722956e-44,2.37227424563712e-94,0.00153413813722924,0.822868784231137,3.6680894870618e-109,5.56411038377996e-160,1.03223062910567e-57,8.19098980145318e-21,6.84463057008006e-07,9.14568235147181e-23,6.67524319495096e-161,1.33030771885766e-13,1.44798233766919e-19,1.12961638064852e-114,0.00879164295395842,4.31267980659959e-21,5.25403160480791e-285,1.35589401943751e-23,2.05281950894702e-57,4.4536458059461e-25,1.31861477277613e-10,3.5001254272403e-42,1.16329453161964e-99,1.43346524076595e-60,0,2.93378764935439e-169,0.00742603946301621,3.21352387703724e-121
3.86952487208589e-07,0,8.56378130340707e-29,NA,0,0,0,1.04286633618818e-19,8.08825360053476e-24,4.04159399265216e-14,0.00142327473474621,3.48333501173166e-06,1.00570790690468e-10,1.34479511458414e-23,7.64111377168359e-64,0,0,4.38452309927659e-05,0,0,8.35775417249778e-267,0,0,0,0,0,0,1.06863275079437e-32,0,0,0,1.02781042150562e-13,4.31139181094432e-137,0,0
2.32850533115041e-29,0,4.19047286170669e-63,0,NA,0,0,1.2310014757326e-27,5.95502778420399e-43,1.01842341757372e-05,0.000160379618300942,0.00461486040086023,0.438475657411138,2.58374813679365e-16,2.37368556787852e-53,0,0,0.837827321279154,0,0,6.61910813286036e-185,0,0,0,0,0,0,1.63133835730615e-32,0,0,0,4.52432724263391e-13,5.34211901662484e-94,0,0
0,4.33037589574024e-306,3.672103047527e-28,0,0,NA,0,0,0,0,0.155528986514795,0,0,1.87543044623437e-101,1.99062440647894e-14,1.15933693869958e-266,0,5.96692153082988e-120,0,0,3.67954902052582e-108,0,0,0,0,0,0,2.13092918159415e-16,0,1.0766304113735e-47,0,8.14767665145687e-139,1.34699184122921e-274,0,0
4.93619445733254e-85,2.51247849828341e-238,0.000555573169542197,0,0,0,NA,0,6.54408054720328e-129,0,0.143207240882243,2.00199949911106e-44,2.09819171822306e-44,4.68076430738091e-08,6.7975151374815e-09,1.75855206925266e-197,0,3.9698585020476e-20,0,0,8.67248722985968e-23,0,0,0,0,0,0,1.32979978476905e-32,0,9.45611450517542e-139,0,3.60936685928878e-77,0.22633887645172,0,0
4.58279448633632e-38,0.00617423078345653,4.15342281722894e-44,1.04286633618923e-19,1.23100147573356e-27,0,0,NA,6.06912680892934e-10,5.40037589040619e-196,0.0732919613362715,1.784238698963e-14,9.49007134761276e-30,1.60710636373243e-07,1.11852013667341e-10,6.91915607680392e-59,1.01042353697296e-281,1.01067721548358e-75,0,0,9.88131291682493e-324,0,0,0,2.46402554065811e-279,0,0,0.00643533786289203,2.96637145445483e-202,6.91691904177745e-323,2.22023268226384e-277,0.000599470998307548,0,0,3.5754884437572e-278
0,1.28347793472963e-93,2.3722742456413e-94,8.08825360054483e-24,5.95502778421436e-43,0,6.54408054720609e-129,6.06912680892842e-10,NA,3.55417080727966e-171,0.0375127649826459,0,0,4.39876466471577e-77,1.90150163645288e-08,4.33623529713421e-66,0,1.55963748199365e-11,0,3.03409267854217e-155,1.43010406504966e-10,4.92237252877766e-156,9.1239324426671e-157,2.16024473220563e-129,1.60764761325358e-293,7.87472410851224e-244,3.35309511050177e-236,0.00717582186228045,1.24645050671993e-21,1.18870663821661e-54,1.35875989845202e-107,3.56389121751112e-92,1.16612718419782e-60,5.9154019596424e-51,3.87372336626993e-287
7.6403409185992e-167,4.76321339260668e-54,0.00153413813722856,4.04159399264938e-14,1.01842341757333e-05,0,0,5.40037589040677e-196,3.55417080727966e-171,NA,0.0623995122955416,0,0,1.38641054651614e-134,4.22436730357378e-104,2.13885328241666e-08,3.30495815633206e-185,6.34476267511562e-94,0,0,1.44879776724338e-269,6.08968917353795e-201,5.27543858855914e-291,0,5.33973433349593e-276,0,0,0.524449827672682,3.03505252499713e-21,0,1.27709391230372e-11,9.82833879774123e-91,0,1.14277104482532e-66,2.19284496489338e-163
0.000375842479539257,1.14073188490756e-05,0.822868784231137,0.00142327473474621,0.000160379618300942,0.155528986514795,0.143207240882242,0.0732919613362711,0.0375127649826457,0.062399512295542,NA,0.00081769176870556,5.90875713973548e-06,0.81648085235929,0.0151071400296824,0.4524290752077,0.000151990827045652,0.000127317904209366,0.233911762537657,0.760002302249027,0.233623083453144,0.108458204638215,0.0551623715008536,0.085568360111242,0.0053204999439233,0.00632508134676082,0.924180983925436,0.00643146967545485,0.0103459726778306,0.532603990975164,0.0705611904579271,0.237788514571488,0.23442236693767,0.648435952331951,2.73216158980353e-05
0,1.02474735223076e-56,3.66808948707195e-109,3.48333501173035e-06,0.00461486040086112,0,2.00199949911031e-44,1.78423869896271e-14,0,0,0.000817691768705555,NA,0,2.91861850323211e-239,0.00370474757027821,2.30483340671229e-79,0,4.93938311779632e-77,0,2.3686329624803e-271,3.31248311064291e-124,0,0,3.05434508935552e-304,0,0,0,0.00440817010116208,1.7386128912928e-15,4.3194839581813e-214,1.55066129684846e-33,0,1.30511653022132e-181,2.43012885023691e-06,0
