"Elevation","TSeason","PSeason","swe","scd","awc","clay","sand","coarse","bulk_density","aspect","slope","tri","dist2fw","dist2cst","dr","As","Cd","Co","Cr","Hg","Mn","Ni","Pb","Sb","Zn","copper","erosion","pH_H2O","OC","CaCO3","P","N","K","parmado_bin"
NA,0.0401935428976136,0,2.93718376736299e-05,1.76248099681901e-23,0,1.66339858295375e-86,1.37422686659727e-48,0,2.1794961764545e-162,0.0035173138552064,0,0,2.18016078004641e-161,0,3.21895746425206e-54,0,0.0119481443996526,0,8.87119714063355e-107,0.00625298195847344,0,2.62216764830146e-162,6.34206492097638e-65,0,1.75452006512227e-215,3.56871324498533e-114,2.28736771916808e-07,1.87216826056826e-72,0.00611167841348344,1.21578738943051e-179,0,0.709241722813193,1.11400392230537e-45,0
0.0401935428976178,NA,7.36049999778448e-216,0,0,7.60633413889333e-302,4.77553449038711e-226,8.75335819867886e-09,4.03640773972941e-79,8.75537434606794e-40,5.86096526055955e-10,7.12717713151374e-59,1.31129460571029e-111,0.460211078057906,0,0,0,9.31207344799541e-220,3.66717084914263e-35,8.02606665241691e-71,5.16775806766793e-24,1.06345242550307e-204,1.40625501849552e-90,0,0,7.17551820903226e-280,1.87326364162998e-176,2.68827404704276e-06,2.48281106357942e-92,0.161668792777816,9.07536220217871e-52,1.54572202345397e-104,8.90482748456328e-80,2.75333369719699e-154,0
0,7.36049999781238e-216,NA,1.8049883242421e-29,1.67860314244918e-63,2.91131607746457e-37,1.40726788972921e-05,7.14567541891251e-45,3.03501837053214e-98,0.00216013049995762,0.0469506134986169,2.77501055178319e-97,3.30342161848677e-144,2.88001759268383e-59,1.44128891689124e-19,2.16311950396649e-08,3.00278606437212e-24,1.48028066742576e-164,5.10503606366402e-09,9.35575045514848e-25,3.13075859016248e-142,0.00042673059899213,7.83460815923046e-15,3.94466393440174e-299,5.75878762122568e-18,2.43079771096268e-68,1.5167438013582e-21,1.40564363230354e-09,9.25672559487853e-55,3.97420562955483e-119,8.44782291579793e-77,0,3.61543897530935e-195,0.181878342657845,2.71764592248079e-108
2.93718376736203e-05,0,1.80498832424596e-29,NA,0,0,0,2.12702392819386e-28,2.54309234298217e-22,2.92289995094141e-18,5.19496902762474e-07,7.00661523001818e-05,2.54221052331331e-08,1.18460065033605e-13,5.09511792833515e-69,0,0,1.63425223720881e-05,0,0,4.29960033351536e-255,0,0,0,0,0,0,9.74972759553008e-33,0,0,0,1.9899157217718e-12,1.33779174321126e-139,0,0
1.76248099681781e-23,0,1.67860314245129e-63,0,NA,0,0,1.2696587095531e-39,2.17916166650429e-37,9.93483004035143e-09,6.07842069582413e-08,0.00364417001608125,0.269344370213288,5.15882151896759e-09,4.56682579090875e-60,0,0,0.782739277917201,0,0,4.78299032659863e-178,0,0,0,0,0,0,9.10980595205774e-32,0,0,0,6.31772414546268e-12,2.05062959925459e-95,0,0
0,7.60633413883308e-302,2.9113160774578e-37,0,0,NA,0,0,1.92221180170995e-319,0,0.0293453216869991,0,0,2.12827293043379e-110,3.88723746741675e-12,1.7919677394186e-255,0,1.53431397481797e-118,0,0,6.18014730601782e-116,0,0,0,0,0,0,6.54467254433377e-12,0,1.59394131843532e-32,0,1.25708197113529e-125,2.57467686814542e-244,0,0
1.66339858295386e-86,4.77553449035768e-226,1.40726788972708e-05,0,0,0,NA,0,2.07413485964367e-126,0,0.0487126266276647,1.26513943713733e-48,2.49262025789014e-41,1.22577859530644e-10,5.17040673515798e-11,2.50796182637042e-182,0,2.41251169033024e-23,0,0,3.62062032099932e-15,0,0,0,0,0,0,7.42027476879863e-26,0,2.31552452475024e-154,0,1.2095967033866e-74,0.782405382862441,0,0
1.37422686659677e-48,8.75335819867545e-09,7.14567541890821e-45,2.12702392819201e-28,1.26965870955175e-39,0,0,NA,1.05711292457012e-09,2.34543903193501e-204,0.0156218961105078,8.91688320517925e-22,1.64549988185807e-38,3.48969282363028e-10,3.12708757809144e-09,6.52414633233383e-72,0,1.61563476424324e-77,0,0,0,0,0,0,0,0,0,2.96480290701739e-06,9.6649868330185e-211,8.10426751432808e-279,6.95120460115708e-288,2.71123518282872e-05,0,0,0
0,4.03640773972914e-79,3.03501837052782e-98,2.54309234298186e-22,2.17916166650399e-37,1.92221180170995e-319,2.07413485964473e-126,1.05711292457018e-09,NA,4.39159875247475e-149,0.0101315763218249,0,0,7.37150533300251e-84,2.75337604366776e-09,9.13703869591484e-47,0,7.91319057647692e-05,1.24504542751994e-321,2.78363579544603e-149,2.77147746939269e-09,1.1989629229223e-143,9.63214641379682e-151,7.29581910254435e-112,3.35369171886055e-298,5.85930020825644e-219,6.6250651375337e-213,0.0662438870603011,4.2514701171973e-26,1.09954407148418e-38,9.40226074800858e-123,1.90869228762635e-115,1.00600648021151e-38,3.7446867869052e-46,2.37542276558541e-228
2.17949617645555e-162,8.75537434606072e-40,0.00216013049995692,2.92289995094306e-18,9.93483004035559e-09,0,0,2.34543903193527e-204,4.39159875247191e-149,NA,0.00912467988894954,0,0,1.05037013356213e-127,3.02927648723492e-98,9.79913527168278e-06,5.44457608998185e-166,7.24313424176688e-98,0,0,2.54577152332218e-258,7.06456248300416e-196,2.54739061348285e-300,0,1.38983208017828e-296,0,0,0.0687875384360238,3.94125551185444e-25,0,3.27025691059548e-09,5.27243255078835e-93,0,1.04420431003826e-76,6.105178250513e-165
