"Elevation","TSeason","PSeason","swe","scd","awc","clay","sand","coarse","bulk_density","aspect","slope","tri","dist2fw","dist2cst","dr","As","Cd","Co","Cr","Hg","Mn","Ni","Pb","Sb","Zn","copper","erosion","pH_H2O","OC","CaCO3","P","N","K","parmado_bin"
NA,1.83792915689881e-05,0,8.31596155721866e-10,1.68537807234968e-36,0,1.15886467210538e-93,3.76616132456325e-47,0,4.18348312113473e-161,1.46917470813113e-05,0,0,7.24447466487832e-143,0,3.32858104672445e-59,0,0.000436713105361006,0,9.11778153891667e-102,0.0020720688583095,0,2.89887440495174e-154,8.36549857625993e-66,0,2.79827756604564e-228,4.82202268867732e-125,5.22905082512413e-10,4.31258822731457e-78,0.0689884607795733,6.29977477474574e-184,0,0.477225905296434,1.09888492778046e-51,0
1.83792915690025e-05,NA,1.07244069561779e-200,0,0,4.58803360232174e-306,2.34213129316951e-222,2.64730970550464e-05,7.44647278593361e-101,8.61871067932572e-35,7.4381131075867e-08,1.82646714411909e-75,1.17141092426692e-120,0.00108674195837799,0,0,0,1.43052190379441e-233,4.45050314835068e-47,1.64592480815737e-87,4.59893046116698e-26,5.30699256093404e-245,1.67767528633441e-114,0,0,3.88084488915201e-279,4.17366401808836e-193,4.3295025476733e-05,1.01461238848889e-98,0.369072648675847,1.28657279297663e-58,2.24621545249835e-95,7.13253434005706e-80,3.16095652808507e-171,0
0,1.07244069562621e-200,NA,2.070370464463e-25,1.06486082496827e-59,4.17796729292248e-40,6.30223199709855e-06,3.93807850336e-42,3.44730185209021e-95,0.000356665141908382,0.238253086123462,1.41058124153958e-89,7.31538656785225e-137,2.74218417503192e-48,5.88988523784836e-16,0.00874547280135856,1.79653090492409e-30,2.16708490550597e-168,1.56915686575932e-06,1.44889364864531e-31,4.20582161027144e-138,0.000402636610874181,1.71593812638219e-12,8.55816460387911e-317,3.89144416784666e-16,1.51195057517597e-60,1.61248208924715e-13,8.8058003810813e-09,3.22277857388179e-51,9.45847350445947e-129,9.08094795006692e-57,0,5.28401734665204e-209,0.841388057131301,1.31434373971738e-113
8.31596155722355e-10,0,2.07037046445809e-25,NA,0,0,0,1.3519492390123e-21,9.0341227724001e-27,1.10515811157685e-17,5.90469361373831e-05,0.00249751837944505,2.73854316860374e-09,1.70693012272482e-20,1.17804516345751e-62,0,0,0.000490183473867104,0,0,1.32797184186045e-263,0,0,0,0,0,0,8.50907425707406e-34,0,0,0,2.62983251176789e-07,4.36858611787399e-138,0,0
1.68537807235223e-36,0,1.06486082497e-59,0,NA,0,0,7.41317866939807e-33,1.03771005809947e-45,1.96714258876048e-07,1.4099328160152e-06,8.47257269093231e-06,0.16377440386184,6.60275809126114e-13,7.90747645292774e-56,0,0,0.468975550279258,0,0,1.96636257682476e-177,0,0,0,0,0,0,7.07618517519674e-35,0,0,0,1.67247120553619e-06,3.88256491311261e-89,0,0
0,4.58803360232906e-306,4.17796729290536e-40,0,0,NA,0,0,0,0,0.0375211042656584,0,0,1.14123209316806e-114,5.38112625168981e-12,1.31251031292035e-237,0,1.83650569683136e-138,0,0,4.63213771463787e-122,0,0,0,0,0,0,1.46700883649179e-15,0,1.26558863571564e-41,0,2.59370234553421e-140,1.78565909092875e-273,0,0
1.15886467210801e-93,2.34213129316368e-222,6.30223199709271e-06,0,0,0,NA,0,7.46134418471217e-133,0,0.000978182393430822,6.04092034866629e-46,5.39351413977268e-47,4.45887222371097e-15,3.16128517327366e-12,3.71002695161683e-176,0,1.27281049907174e-25,0,0,4.14233373665473e-13,0,0,0,0,0,0,8.29865309741878e-29,0,6.62801392766082e-144,0,9.23124999334817e-84,0.314932625209282,0,0
3.76616132456122e-47,2.64730970550518e-05,3.93807850335933e-42,1.3519492390126e-21,7.41317866940076e-33,0,0,NA,5.9005198438985e-09,3.94298302972994e-190,0.00166743864723336,1.12991024660093e-19,6.07578782654787e-45,1.01656036037989e-14,1.06729462945999e-08,4.73010660450911e-54,0,3.08056511459662e-86,0,0,0,0,0,0,0,0,0,4.74833975957676e-05,5.29260504195962e-212,1.09689036202524e-289,3.46415247722172e-287,7.50167673322243e-07,0,0,0
0,7.44647278593361e-101,3.44730185209046e-95,9.03412277239525e-27,1.03771005809844e-45,0,7.46134418470435e-133,5.90051984389972e-09,NA,5.79771596023198e-177,0.00441941600836573,0,0,1.52466968380958e-71,1.32952422568835e-12,3.10518837743621e-43,0,1.00028964270781e-07,0,1.70210385244171e-154,5.14509906188671e-11,2.12652308663251e-170,1.32088702809248e-165,9.01833983911131e-111,4.72658965010433e-296,2.22757687991939e-237,7.73791145949307e-237,0.122743960369751,2.09314254533107e-28,5.16337202989227e-41,1.5981989291435e-111,4.02236591788799e-103,1.95964087814862e-45,1.22669953695433e-58,8.92078594228938e-255
4.18348312114278e-161,8.61871067932212e-35,0.00035666514190834,1.10515811157687e-17,1.96714258876037e-07,0,0,3.94298302973448e-190,5.79771596022964e-177,NA,0.000148008422533369,0,0,7.95463950214547e-135,2.73564083302508e-99,9.71546906678918e-05,1.22118562093206e-185,5.6695138209044e-95,0,0,6.53625966904636e-263,3.35804221033056e-217,6.67045827623287e-306,0,1.14145704420796e-305,0,0,0.036879738962659,5.64883415778388e-19,0,4.87823098905041e-09,3.88994860436815e-92,0,2.12998229714586e-77,5.26764078782447e-168
