"Elevation","TSeason","PSeason","swe","scd","awc","clay","sand","coarse","bulk_density","aspect","slope","tri","dist2fw","dist2cst","dr","As","Cd","Co","Cr","Hg","Mn","Ni","Pb","Sb","Zn","copper","erosion","pH_H2O","OC","CaCO3","P","N","K","parmado_bin"
NA,3.67823770252248e-05,3.57703527589062e-321,6.03940135502041e-09,1.13478982117659e-33,0,6.82160360241279e-109,8.89721857801083e-46,0,1.56999933583819e-178,3.1965384189576e-05,0,0,7.05706146084366e-119,0,5.17409193537162e-61,0,0.193214328238071,0,1.66480156940371e-96,0.0111253889003031,0,1.02050053132e-138,1.89670966721609e-72,0,1.39564872631997e-214,1.38913996889675e-117,1.82590903396617e-08,4.87664891601367e-76,0.00667283085316447,2.90133035295054e-201,0,0.436069473230038,8.17981462969366e-58,0
3.67823770251557e-05,NA,2.75574912844135e-229,0,0,3.94821589165468e-289,2.48796197933037e-207,4.07384214899039e-07,1.35814658722805e-80,1.40959216766581e-44,1.19568782524621e-05,1.50266169595882e-66,1.68245132797001e-123,1.92871641383195e-05,0,0,0,4.30161692276864e-217,5.68080454717148e-36,5.45619067200712e-76,3.28331128669056e-27,8.97222620337505e-216,2.56773504001139e-92,0,0,1.68477934528434e-269,2.99751805184251e-169,1.60715193381833e-08,7.68326819965021e-82,0.251259787088846,7.84384913110902e-42,1.75237373657308e-105,7.82144503642942e-85,1.93228643513478e-171,0
3.57703527589062e-321,2.75574912842234e-229,NA,1.34634265511611e-37,7.26184987455693e-77,1.05552359903708e-46,5.78437357562638e-08,2.22508272439977e-51,1.33365793704871e-80,0.000210089844827805,0.993034204367813,8.15017825963886e-86,3.13825625145772e-133,3.81402252403559e-48,1.13161883017004e-23,2.71096757227025e-08,9.89050221007523e-32,3.28770373329477e-169,6.85166771306186e-06,1.43013309270509e-27,6.01022106596672e-115,2.75467276864548e-08,1.040663427914e-12,2.39150835571511e-316,9.46724845328395e-15,4.74190110547993e-70,7.02370601532316e-18,5.8805550328321e-08,2.35980622228855e-48,3.35888479061492e-120,6.38115304485022e-64,0,1.98524571204054e-212,0.750252686141742,1.34335516175718e-86
6.03940135505325e-09,0,1.34634265511975e-37,NA,0,0,0,4.51373046851247e-32,1.55040884199585e-24,5.64146706736822e-16,0.0023895615437889,0.00372473050312573,1.67944040515257e-06,3.0400293520871e-19,6.68113609675029e-59,0,0,0.00182740587972819,0,0,1.09253508112959e-232,0,0,0,0,0,0,9.43740863449705e-30,0,0,0,2.01087871569605e-09,1.49578892411417e-112,0,0
1.13478982118607e-33,0,7.26184987453388e-77,0,NA,0,0,2.39351944246045e-43,1.69541306647777e-42,2.00086679979249e-06,0.000272381605372671,1.1898866688197e-05,0.0103473000076774,7.83470915881802e-13,5.78061084759833e-49,0,0,0.297195713432709,0,0,1.35024624441494e-156,0,0,0,0,0,0,2.50978897532041e-32,0,0,0,1.09014200444847e-07,7.29050900343886e-72,0,0
0,3.94821589173426e-289,1.05552359904224e-46,0,0,NA,0,0,0,0,0.0940575293736671,0,0,5.66529721850157e-82,3.22817641278415e-06,1.02525512360259e-250,0,8.9913262119233e-130,0,0,1.9620340052273e-112,0,0,0,0,0,0,4.143855481573e-15,0,5.13337878307063e-33,0,1.79908395042277e-133,2.06406762809304e-253,0,0
6.82160360238695e-109,2.48796197936898e-207,5.78437357562776e-08,0,0,0,NA,0,3.8399579091113e-136,0,0.0459105399212325,3.87230223525286e-36,4.64102406103065e-40,5.30579375178673e-08,1.39317358681676e-23,2.18272436848422e-174,0,5.76675100455952e-30,0,0,1.19206919732314e-14,0,0,0,0,0,0,2.15019494025896e-27,0,4.30683898493541e-151,0,4.45205766402994e-89,0.509926139336659,0,0
8.89721857803789e-46,4.07384214899945e-07,2.22508272440354e-51,4.51373046852389e-32,2.39351944246871e-43,0,0,NA,1.69091052005736e-18,6.73616089982429e-207,0.0980417031765511,9.9485643264886e-15,7.02822592608609e-38,2.80684534175655e-11,1.83914809959065e-09,1.03982807102748e-72,0,1.53826855641526e-95,0,0,0,0,0,0,0,0,0,0.000161398463725239,1.26356676295471e-235,4.08906836477142e-290,6.21325349968014e-299,0.00093406761632113,0,0,0
0,1.35814658722759e-80,1.33365793704916e-80,1.55040884199188e-24,1.69541306647153e-42,0,3.83995790908924e-136,1.69091052005615e-18,NA,9.64682197280138e-162,0.76516383477887,0,0,4.57914535522101e-59,1.15965413139156e-06,5.21146280384167e-53,0,2.42032892625946e-05,0,1.32195404674017e-150,1.30157649232399e-11,1.74711700906364e-153,1.40961004421822e-149,1.01825207906377e-111,1.24374246695393e-267,4.06222159453172e-217,4.7423404133285e-227,0.142761186503757,5.99101531227014e-31,2.30140810561905e-37,4.2889368252528e-142,1.46927510922458e-103,4.24071488171935e-42,5.31864709307283e-64,1.42557316428134e-265
1.56999933583215e-178,1.40959216766916e-44,0.000210089844828038,5.64146706737151e-16,2.00086679979333e-06,0,0,6.73616089980517e-207,9.64682197280231e-162,NA,0.00145569027799651,0,0,1.61661303060616e-107,9.85059328790029e-97,1.12708112831254e-05,1.77246638214742e-163,1.70298869152084e-95,0,0,8.73378901296125e-258,1.12034117803411e-203,1.24856413661324e-308,0,1.95489481717598e-277,0,0,0.109928162862931,9.40117075901477e-19,0,7.03787546267012e-11,5.13008332488266e-93,0,3.84180182970903e-77,4.40036901457808e-176
3.1965384189573e-05,1.19568782524618e-05,0.993034204367804,0.00238956154378864,0.000272381605372634,0.0940575293736625,0.0459105399212287,0.0980417031765539,0.76516383477887,0.00145569027799653,NA,0.00659520616860732,1.82889148554478e-06,0.374841425234882,0.00209248376446632,0.0423266295921059,0.00320948975522427,0.094155453081041,0.105281195453089,0.722356900147207,0.831330745825513,0.00722778692740347,0.109153347875088,0.0489268916777718,0.124744212094632,0.0708798360453608,0.345178732809964,1.95825409524442e-05,0.159849077015719,0.0884819774665438,0.96932554537661,0.102083260157351,0.669855169486649,0.62104021969014,0.00349748087687178
0,1.50266169595752e-66,8.15017825961777e-86,0.00372473050313005,1.18988666881729e-05,0,3.87230223522862e-36,9.94856432647109e-15,0,0,0.00659520616860723,NA,0,2.54351693307755e-218,0.117231389560239,8.90222724461556e-79,0,2.41642061089616e-85,0,8.45265090012812e-249,1.75163865825219e-137,0,0,1.49393593726893e-318,0,0,0,2.31428525026702e-07,1.50999298794557e-13,1.12499578716157e-193,1.19743405448579e-37,0,1.00414538751571e-176,2.57189230343655e-07,0
